Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,92.96,--,--,--,97.24,77.03,52.12,36.61,87.99,37.76,51.96,50.03,226.71,223.89,124.94,119.73,203.18,194.19,--,190.1,132.87,169.66,33.89,31.76,174.08,--,--,--,--,--,--,--,--,--,--,--,287.38,240.56,309.4,330.96,446.73,243.17,366.44,291.07,392.86,176.37,212.67
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,3758.05,2348.34,2666.16,4124.89,3050.21,2140.77,2955.45,3551.11,2419.52,1400.71,2869.01,3857.91,3057.36,3387.02,2522.58,2248.9,1013.69,756.0,860.61,1238.3,1006.93,868.86,957.79,1145.85,1176.33,780.79,742.02,1500.29,1066.45,869.25,1170.79,1647.47,1258.99,634.98,695.55,958.24,987.09,619.54,422.16,908.26,752.06,533.03,506.31,786.67,516.88,418.46,497.84,965.58,381.82,362.91
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2316.81,1356.14,2287.15,2038.9,1947.82,1104.78,1926.65,2072.21,1059.77,780.36,1815.29,2572.88,2551.83,3054.99,4122.44,4185.58,2708.08,976.76,697.61,1424.47,1526.84,962.63,1802.07,2011.91,2084.96,1191.89,1362.32,1830.77,1132.69,1141.05,1448.22,901.47,971.53,771.41,760.46,351.95,269.36,851.18,1060.65,1393.3,1894.94,1965.11,2362.1,2426.61,1866.64,1458.82,1868.83,1711.12,1357.39,1901.7
Other Income,374.46,360.49,364.51,417.64,336.51,320.66,280.73,-11.98,187.87,426.0,145.96,332.55,152.87,88.82,144.09,84.98,104.83,88.36,71.71,133.25,130.18,127.54,122.82,196.08,136.13,130.95,125.14,170.15,111.14,109.85,128.59,134.27,155.88,273.49,345.17,444.24,430.28,436.05,498.68,726.19,525.14,526.84,541.82,527.54,507.7,538.37,520.91,547.39,556.26,583.08
"P/L Before Int., Excpt. Items & Tax",2691.27,1716.63,2651.66,2456.54,2284.33,1425.44,2207.38,2060.23,1247.64,1206.36,1961.25,2905.43,2704.7,3143.81,4266.53,4270.56,2812.91,1065.12,769.32,1557.72,1657.02,1090.17,1924.89,2207.99,2221.09,1322.84,1487.46,2000.92,1243.83,1250.9,1576.81,1035.74,1127.41,1044.9,1105.63,796.19,699.64,1287.23,1559.33,2119.49,2420.08,2491.95,2903.92,2954.15,2374.34,1997.19,2389.74,2258.51,1913.65,2484.78
Interest,60.57,29.09,23.09,21.4,32.05,18.6,6.19,11.77,29.93,18.19,15.34,25.15,9.19,1.72,3.0,4.13,1.64,1.72,9.32,-21.33,9.76,9.72,11.73,10.24,9.62,9.65,10.81,7.6,11.18,10.17,8.15,5.85,5.3,1.47,8.14,65.48,-0.41,--,0.52,--,--,--,--,1.85,--,--,--,13.2,--,--
P/L Before Exceptional Items & Tax,2630.7,1687.54,2628.57,2435.14,2252.28,1406.84,2201.19,2048.46,1217.71,1188.17,1945.91,2880.28,2695.51,3142.09,4263.53,4266.43,2811.27,1063.4,760.0,1579.05,1647.26,1080.45,1913.16,2197.75,2211.47,1313.19,1476.65,1993.32,1232.65,1240.73,1568.66,1029.89,1122.11,1043.43,1097.49,730.71,700.05,1287.23,1558.81,2119.49,2420.08,2491.95,2903.92,2952.3,2374.34,1997.19,2389.74,2245.31,1913.65,2484.78
Exceptional Items,--,--,--,-29.85,-252.3,--,--,1237.27,--,--,--,--,--,--,--,--,--,--,--,-96.44,--,--,--,--,--,--,--,-0.64,144.94,--,--,201.3,-201.3,--,--,-167.17,-2.25,-15.36,--,-55.41,--,-112.19,--,45.48,--,--,--,--,--,--
P/L Before Tax,2630.7,1687.54,2628.57,2405.29,1999.98,1406.84,2201.19,3285.73,1217.71,1188.17,1945.91,2880.28,2695.51,3142.09,4263.53,4266.43,2811.27,1063.4,760.0,1482.61,1647.26,1080.45,1913.16,2197.75,2211.47,1313.19,1476.65,1992.68,1377.59,1240.73,1568.66,1231.19,920.81,1043.43,1097.49,563.54,697.8,1271.87,1558.81,2064.08,2420.08,2379.76,2903.92,2997.78,2374.34,1997.19,2389.74,2245.31,1913.65,2484.78
Tax,686.86,418.39,644.38,943.0,507.3,379.0,551.12,1008.48,327.62,299.36,476.34,1065.01,645.71,800.99,1070.54,1430.57,702.01,289.2,226.67,1131.07,270.69,377.07,733.74,743.81,634.7,676.7,501.32,886.66,490.95,396.33,599.4,719.31,325.65,272.67,386.15,104.46,276.7,455.22,543.42,716.99,827.07,813.01,988.91,1035.64,807.04,678.83,817.55,780.36,620.85,806.16
P/L After Tax from Ordinary Activities,1943.84,1269.15,1984.19,1462.29,1492.68,1027.84,1650.07,2277.25,890.09,888.81,1469.57,1815.27,2049.8,2341.1,3192.99,2835.86,2109.26,774.2,533.33,351.54,1376.57,703.38,1179.42,1453.94,1576.77,636.49,975.33,1106.02,886.64,844.4,969.26,511.88,595.16,770.76,711.34,459.08,421.1,816.65,1015.39,1347.09,1593.01,1566.75,1915.01,1962.14,1567.3,1318.36,1572.19,1464.95,1292.8,1678.62
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,-0.33,-0.19,-0.22,-0.26,-0.36,-0.21,-0.16,-0.19,-0.23,-0.13,-0.13,-0.22,-0.13,-0.18,-0.15,1.72,-0.35,-0.54,-0.43,-0.33,-0.21,-0.11,-0.14,-0.17,-0.07,-0.12,-0.06,-0.17,-0.11,-0.1,-0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,1943.51,1268.96,1983.97,1462.03,1492.32,1027.63,1649.91,2277.06,889.86,888.68,1469.44,1815.05,2049.67,2340.92,3192.84,2837.58,2108.91,773.66,532.9,351.21,1376.36,703.27,1179.28,1453.77,1576.7,636.37,975.27,1105.85,886.53,844.3,969.2,511.88,595.16,770.76,711.34,459.08,421.1,816.65,1015.39,1347.09,1593.01,1566.75,1915.01,1962.14,1567.3,1318.36,1572.19,1464.95,1292.8,1678.62
Equity Share Capital,879.18,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,293.07,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,316.39,316.39,316.39,316.39,316.39,316.39,316.39,316.39,316.39,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47,396.47
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.21,4.33,6.77,4.99,5.09,3.51,5.63,7.77,3.04,3.03,5.01,6.19,6.99,7.99,10.89,9.64,6.89,2.53,1.74,1.15,4.5,2.3,3.85,4.63,4.98,2.01,3.08,3.5,2.8,2.67,3.06,1.62,1.84,1.94,1.79,1.16,1.06,2.06,2.56,3.4,4.02,3.95,4.83,4.95,3.95,3.33,3.97,3.69,3.26,4.23
Diluted EPS,2.21,4.33,6.77,4.99,5.09,3.51,5.63,7.77,3.04,3.03,5.01,6.19,6.99,7.99,10.89,9.64,6.89,2.53,1.74,1.15,4.5,2.3,3.85,4.63,4.98,2.01,3.08,3.5,2.8,2.67,3.06,1.62,1.84,1.94,1.79,1.16,1.06,2.06,2.56,3.4,4.02,3.95,4.83,4.95,3.95,3.33,3.97,3.69,3.26,4.23
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79.28,79.28,79.28,79.28,79.28,79.28,79.28,79.28,79.28,79.28,79.28,39.63
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,317.19,317.19,317.19,317.19,317.19,317.19,317.19,317.19,317.19,317.19,317.19,356.84
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,90.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
