Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Other Income,15.8,31.86,6.84,19.85,9.95,11.25,13.79,51.61,11.66,21.86,10.74,16.01,11.02,12.09,11.13,9.31,8.26,7.33,9.95,19.63,13.19,8.2,15.94,20.32,4.69,2.5,5.39,10.89,6.7,20.24,20.76,49.34,20.62,32.94,14.93,13.55,11.63,13.3,10.35,16.18,15.86,16.82,18.04,36.83,17.46,20.71,20.04,135.39,69.54,22.26
"P/L Before Int., Excpt. Items & Tax",85.77,136.09,157.24,186.9,86.64,86.83,66.18,177.09,116.48,35.6,82.42,113.69,125.18,99.94,72.2,-51.63,144.8,14.72,41.97,-464.71,-106.72,51.04,43.1,91.73,58.81,64.25,71.02,40.79,34.64,48.46,19.44,64.1,31.43,10.48,-2.45,4.69,7.15,3.62,24.54,36.3,12.47,16.38,15.98,236.42,91.94,85.44,19.17,180.21,111.46,55.05
Interest,1.31,0.76,3.11,3.61,4.46,4.08,3.97,3.19,5.14,3.56,4.04,4.92,5.38,7.76,10.88,11.57,15.65,17.91,17.48,16.64,14.42,18.11,11.25,17.1,7.46,10.85,20.05,6.91,6.51,4.66,3.21,2.19,5.3,1.28,0.24,-0.56,0.24,0.29,0.16,0.27,0.08,0.15,0.18,0.83,0.3,0.8,0.39,2.25,0.94,0.81
P/L Before Exceptional Items & Tax,84.46,135.33,154.13,183.29,82.18,82.75,62.21,173.9,111.34,32.04,78.38,108.77,119.8,92.18,61.32,-63.2,129.15,-3.19,24.49,-481.35,-121.14,32.93,31.85,74.63,51.35,53.4,50.97,33.88,28.13,43.8,16.23,61.91,26.13,9.2,-2.69,5.25,6.91,3.33,24.38,36.03,12.39,16.23,15.8,235.59,91.64,84.64,18.78,177.96,110.52,54.24
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,84.46,135.33,154.13,183.29,82.18,82.75,62.21,173.9,111.34,32.04,78.38,108.77,119.8,92.18,61.32,-63.2,129.15,-3.19,24.49,-481.35,-121.14,32.93,31.85,74.63,51.35,53.4,50.97,33.88,28.13,43.8,16.23,61.91,26.13,9.2,-2.69,5.25,6.91,3.33,24.38,36.03,12.39,16.23,15.8,235.59,91.64,84.64,18.78,177.96,110.52,54.24
Tax,21.56,33.65,40.72,58.98,19.18,21.94,14.92,41.76,31.14,6.16,21.29,19.75,-51.95,24.59,15.64,-26.46,20.89,-12.45,-4.97,32.99,-25.6,13.4,10.59,34.11,16.73,18.12,15.65,11.9,9.15,15.2,5.96,21.14,9.2,2.38,0.13,4.61,-1.48,-4.33,4.32,9.43,1.8,-0.98,2.6,98.71,22.68,22.63,0.21,-8.74,34.68,10.54
P/L After Tax from Ordinary Activities,62.9,101.68,113.41,124.31,63.0,60.81,47.29,132.14,80.2,25.88,57.09,89.02,171.75,67.59,45.68,-36.74,108.26,9.26,29.46,-514.34,-95.54,19.53,21.26,40.52,34.62,35.28,35.32,21.98,18.98,28.6,10.27,40.77,16.93,6.82,-2.82,0.64,8.39,7.66,20.06,26.6,10.59,17.21,13.2,136.88,68.96,62.01,18.57,186.7,75.84,43.7
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,-0.07,-0.06,-0.06,-0.07,-0.07,-0.06,-0.06,-0.07,-0.09,-0.06,-0.05,-0.06,-0.06,-0.06,-0.05,-0.06,-0.06,-0.06,-0.05,-0.06,-0.06,-0.06,-0.05,-0.06,-0.06,-0.06,-0.05,-0.06,--,--,--,--,--,--,--,--,1.39,--,--
Net Profit/(Loss) For the Period,62.9,101.68,113.41,124.31,63.0,60.81,47.29,132.14,80.2,25.88,57.09,88.95,171.69,67.53,45.61,-36.81,108.2,9.2,29.39,-514.43,-95.6,19.48,21.2,40.46,34.56,35.23,35.26,21.92,18.92,28.55,10.21,40.71,16.87,6.77,-2.88,0.58,8.33,7.61,20.0,26.6,10.59,17.21,13.2,136.88,68.96,62.01,18.57,188.09,75.84,43.7
Equity Share Capital,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,483.51,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.65,1.05,1.17,1.29,0.65,0.63,0.49,1.37,0.83,0.27,0.59,0.92,1.78,0.7,0.47,-0.4,1.17,0.1,0.32,-5.56,-1.03,0.21,0.23,0.44,0.37,0.38,0.38,0.24,0.2,0.31,0.11,0.44,0.18,0.07,-0.03,0.01,0.09,0.08,0.22,0.29,0.11,0.19,0.14,1.48,0.75,0.67,0.2,2.03,0.82,0.47
Diluted EPS,0.65,1.05,1.17,1.29,0.65,0.63,0.49,1.37,0.83,0.27,0.59,0.92,1.78,0.7,0.47,-0.4,1.17,0.1,0.32,-5.56,-1.03,0.21,0.23,0.44,0.37,0.38,0.38,0.24,0.2,0.31,0.11,0.44,0.18,0.07,-0.03,0.01,0.09,0.08,0.22,0.29,0.11,0.19,0.14,1.48,0.75,0.67,0.2,2.03,0.82,0.47
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.3,9.3,9.3,9.3,9.25,9.25,9.25,5.54,5.54,5.54,0.38
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.05,10.05,10.05,10.05,10.0,10.0,10.0,5.99,5.99,5.99,0.41
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,83.22,83.22,83.22,83.22,83.27,83.27,83.27,86.98,86.98,86.98,92.14
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,89.95,89.95,89.95,89.95,90.0,90.0,90.0,94.01,94.01,94.01,95.59
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
