Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-12-31,62.36,2.34,64.7,19.58,0.61,12.09,17.77,2.03,17.93,-5.31,19.84,14.53,8.3,6.23,0.0,6.23,0.85,5.38,0.0,5.38,13.95,0.77,0.77,0.0,0.0,0.0,0.0,0.0
2017-03-31,61.11,0.98,62.09,18.85,1.47,-0.36,22.27,2.57,22.06,-4.77,16.95,12.18,8.34,3.84,0.0,3.84,-1.21,5.05,0.0,5.05,13.95,0.72,0.72,0.0,0.0,0.0,0.0,0.0
2017-06-30,50.98,1.34,52.32,15.95,1.42,-4.75,16.0,1.69,19.93,2.08,5.75,7.83,9.52,-1.69,0.0,-1.69,0.0,-1.69,0.0,-1.69,13.95,-0.24,-0.24,0.0,0.0,0.0,0.0,0.0
2017-09-30,52.36,3.08,55.45,17.38,0.6,8.97,20.23,1.59,17.14,-10.46,5.6,-4.86,6.17,-11.03,0.0,-11.03,0.0,-11.03,0.0,-11.03,13.95,-1.58,-1.58,0.0,0.0,0.0,0.0,0.0
2017-12-31,49.28,0.63,49.91,20.78,0.94,-0.68,20.21,1.8,17.73,-10.87,17.89,7.03,7.72,-0.7,0.0,-0.7,0.0,-0.7,0.0,-0.7,13.95,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
2018-03-31,51.55,0.88,52.43,21.43,0.99,-5.91,27.74,4.07,18.64,-14.54,4.63,-9.9,7.6,-17.5,0.0,-17.5,-5.09,-12.41,0.0,-12.41,13.95,-1.78,-1.78,0.0,0.0,0.0,0.0,0.0
2018-06-30,58.19,0.76,58.95,22.82,2.96,-5.36,19.91,1.73,19.17,-2.28,4.14,1.86,7.89,-6.03,0.0,-6.03,0.0,-6.03,0.0,-6.03,13.95,-0.86,-0.86,0.0,0.0,0.0,0.0,0.0
2018-09-30,57.38,1.13,58.51,21.9,4.29,3.0,20.48,1.73,15.83,-8.72,8.19,-0.52,8.21,-8.74,0.0,-8.74,0.0,-8.74,0.0,-8.74,13.95,-1.25,-1.25,0.0,0.0,0.0,0.0,0.0
2018-12-31,54.12,0.78,54.91,20.8,0.92,-4.13,22.17,1.83,19.84,-6.51,3.52,-2.99,8.65,-11.64,0.0,-11.64,0.0,-11.64,0.0,-11.64,13.95,-1.67,-1.67,0.0,0.0,0.0,0.0,0.0
2019-03-31,68.29,1.3,69.59,34.16,1.37,-16.2,28.01,3.05,21.55,-2.34,18.97,16.64,8.89,7.74,0.0,7.74,1.03,6.71,0.0,6.71,13.95,0.96,0.96,0.0,0.0,0.0,0.0,0.0
2019-06-30,58.53,1.25,59.78,19.63,0.01,6.15,19.46,1.87,15.9,-3.25,3.6,0.35,9.82,-9.47,0.0,-9.47,0.0,-9.47,0.0,-9.47,13.95,-1.36,-1.36,0.0,0.0,0.0,0.0,0.0
2019-09-30,55.86,1.08,56.94,18.73,0.94,14.24,20.5,1.93,16.96,-16.37,8.47,-7.9,9.4,-17.29,0.0,-17.29,0.0,-17.29,0.0,-17.29,13.95,-2.48,-2.48,0.0,0.0,0.0,0.0,0.0
2019-12-31,49.0,0.7,49.71,19.41,1.37,2.19,20.66,2.05,16.95,-12.93,52.62,39.69,8.63,31.06,0.0,31.06,3.37,27.69,0.0,27.69,13.95,3.97,3.97,0.0,0.0,0.0,0.0,0.0
2020-03-31,46.75,0.73,47.48,29.46,0.85,-20.18,27.6,3.28,22.54,-16.08,4.22,-11.86,10.16,-22.02,0.0,-22.02,-4.07,-17.95,0.0,-17.95,13.95,-2.57,-2.57,0.0,0.0,0.0,0.0,0.0
2020-06-30,30.5,0.49,30.99,3.78,0.45,4.58,18.12,1.75,9.56,-7.26,65.96,58.69,14.49,44.2,0.0,44.2,6.56,37.64,0.0,37.64,13.95,5.39,5.39,0.0,0.0,0.0,0.0,0.0
2020-09-30,55.56,0.93,56.49,17.86,0.25,12.55,18.5,1.73,19.07,-13.46,15.47,2.01,20.71,-18.71,0.0,-18.71,-2.52,-16.19,0.0,-16.19,13.95,-2.32,-2.32,0.0,0.0,0.0,0.0,0.0
2020-12-31,56.89,0.0,56.89,25.93,1.11,-0.64,20.29,1.86,18.16,-9.83,20.82,10.99,20.54,-9.55,0.0,-9.55,-1.4,-8.14,0.0,-8.14,13.95,-1.17,-1.17,0.0,0.0,0.0,0.0,0.0
2021-03-31,55.79,1.14,56.94,28.81,-0.57,-16.06,26.04,3.36,19.41,-4.05,11.37,7.32,19.48,-12.16,0.0,-12.16,-1.65,-10.51,0.0,-10.51,13.95,-1.51,-1.51,0.0,0.0,0.0,0.0,0.0
2021-06-30,50.52,0.0,50.52,22.07,0.88,-8.11,19.87,1.88,16.88,-2.95,7.41,4.46,18.06,-13.6,10.23,-3.37,0.0,-3.37,0.0,-3.37,13.95,-0.48,-0.48,0.0,0.0,0.0,0.0,0.0
2021-09-30,73.84,0.0,73.84,28.13,0.97,14.5,20.63,1.92,18.6,-10.9,7.15,-3.76,18.11,-21.87,0.0,-21.87,0.0,-21.87,0.0,-21.87,13.95,-3.13,-3.13,0.0,0.0,0.0,0.0,0.0
2021-12-31,68.97,0.0,68.97,25.19,0.23,7.13,21.7,2.36,18.01,-5.65,42.77,37.12,22.89,14.23,0.0,14.23,0.0,14.23,0.0,14.23,13.95,2.04,2.04,0.0,0.0,0.0,0.0,0.0
2022-03-31,145.17,0.92,146.1,27.81,0.53,21.01,24.09,2.27,23.44,46.94,15.13,62.07,22.9,39.17,0.0,39.17,18.27,20.9,0.0,20.9,13.95,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,59.11,1.08,60.18,27.69,1.04,-8.27,24.02,2.24,19.19,-5.73,12.24,6.51,21.81,-15.29,0.0,-15.29,0.0,-15.29,0.0,-15.29,13.95,-2.19,-2.19,0.0,0.0,0.0,0.0,0.0
2022-09-30,73.13,0.81,73.94,34.06,1.24,5.17,23.39,2.27,20.28,-12.46,7.93,-4.54,19.53,-24.07,0.0,-24.07,0.0,-24.07,0.0,-24.07,13.95,-3.45,-3.45,0.0,0.0,0.0,0.0,0.0
2022-12-31,64.04,0.0,64.04,32.23,0.48,-3.88,25.82,2.28,21.16,-14.06,10.25,-3.81,22.58,-26.39,0.0,-26.39,0.0,-26.39,0.0,-26.39,13.95,-3.78,-3.78,0.0,0.0,0.0,0.0,0.0
2023-03-31,62.2,1.63,63.82,31.3,0.39,2.61,21.81,2.02,18.13,-12.45,60.57,48.12,23.43,24.7,-186.22,-161.53,0.0,-161.53,236.07,74.54,13.96,10.68,10.68,0.0,0.0,0.0,0.0,0.0
2023-06-30,58.41,0.0,58.41,29.52,0.24,-5.35,22.75,1.63,17.29,-7.65,10.88,3.23,19.93,-16.7,0.0,-16.7,0.0,-16.7,-1.13,-17.82,13.95,-2.55,-2.55,0.0,0.0,0.0,0.0,0.0
2023-09-30,72.04,0.0,72.04,37.04,0.26,0.27,26.51,1.66,19.71,-13.42,9.93,-3.49,18.05,-21.54,0.0,-21.54,0.0,-21.54,-0.81,-22.35,13.96,-3.2,-3.2,0.0,0.0,0.0,0.0,0.0
2023-12-31,59.78,0.0,59.78,30.51,0.63,2.47,25.37,1.62,19.16,-19.98,2.44,-17.55,13.7,-31.25,0.0,-31.25,0.0,-31.25,-0.2,-31.44,13.96,-4.5,-4.5,0.0,0.0,0.0,0.0,0.0
2024-03-31,71.09,0.0,71.09,35.46,1.5,-0.79,22.93,2.34,23.46,-13.81,98.19,84.38,10.33,74.05,0.0,74.05,8.21,65.84,-0.1,65.73,13.96,9.42,9.42,0.0,0.0,0.0,0.0,0.0
2024-06-30,64.7,0.81,65.51,30.83,1.0,-0.52,22.26,1.64,19.26,-8.96,56.89,47.92,7.79,40.13,-23.38,16.75,8.32,8.43,0.0,8.43,13.95,1.21,1.21,0.0,0.0,0.0,0.0,0.0
2024-09-30,71.84,1.04,72.88,36.89,1.22,1.58,23.39,1.68,21.75,-13.61,7.56,-6.05,7.51,-13.55,-1.16,-14.72,-2.0,-12.72,0.0,-12.72,13.95,-1.82,-1.82,0.0,0.0,0.0,0.0,0.0
2024-12-31,73.0,0.76,73.76,39.1,1.13,-1.35,22.09,1.7,19.97,-8.88,130.35,121.47,8.87,112.6,-22.55,90.04,-6.0,96.05,0.0,96.05,13.95,13.77,13.77,0.0,0.0,0.0,0.0,0.0
2025-03-31,61.9,1.06,62.96,35.99,0.93,-1.7,19.19,1.7,21.92,-15.06,4.69,-10.38,8.86,-19.23,56.15,36.92,9.43,27.49,0.0,27.49,13.95,3.94,3.94,0.0,0.0,0.0,0.0,0.0
