Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.66,2.27,4.44,41.96,2.58,6.71,1.51,9.27,32.48,--,16.39,42.77,1.34,5.63,1.51,103.28,2.74
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,796.22,782.12,793.87,884.81,859.91,788.7,740.71,730.35,793.03,921.44,985.15,1069.58,23.21,859.28,711.24,581.45,507.11,511.49,527.17,525.44,870.97,618.46,690.42,646.04,709.14,687.71,847.61,780.64,620.07,574.58,565.88,583.3,564.04,664.18,523.52,509.46,682.71,644.81,648.9,626.17,626.05,707.96,818.21,778.37,880.55,830.11,808.73,704.97,823.59,764.67
"P/L Before Other Inc. , Int., Excpt. Items & Tax",122.48,102.75,300.31,290.16,166.68,166.11,35.65,165.84,269.06,272.8,131.89,125.09,167.01,313.51,237.77,180.53,69.72,69.23,44.94,346.43,139.79,358.13,26.06,1.66,15.58,101.55,-173.03,-152.21,-13.19,34.02,-27.45,16.7,72.7,46.46,-7.45,78.89,-12.22,78.4,167.67,185.82,127.99,54.63,-19.55,11.94,37.68,-45.97,-78.07,-61.11,-274.34,-53.61
Other Income,74.82,34.17,40.08,43.98,97.53,22.33,68.69,26.96,34.07,40.09,37.87,35.49,50.1,18.0,8.34,20.63,25.34,31.59,33.66,34.97,78.03,23.99,65.97,35.24,83.55,162.43,112.3,20.85,36.35,110.1,16.64,36.09,50.63,25.67,47.02,35.47,38.5,38.9,53.55,33.87,34.24,37.15,100.52,109.04,26.33,49.34,29.92,28.23,44.47,27.21
"P/L Before Int., Excpt. Items & Tax",197.3,136.92,340.39,334.14,264.21,188.44,104.34,192.8,303.13,312.89,169.76,160.58,217.11,331.51,246.11,201.16,95.06,100.82,78.6,381.4,217.82,382.12,92.03,36.9,99.13,263.98,-60.73,-131.36,23.16,144.12,-10.81,52.79,123.33,72.13,39.57,114.36,26.28,117.3,221.22,219.69,162.23,91.78,80.97,120.98,64.01,3.37,-48.15,-32.88,-229.87,-26.4
Interest,38.79,63.91,43.19,40.4,40.45,39.75,55.65,35.46,49.57,37.9,46.81,49.91,76.1,16.88,13.06,51.66,32.65,-6.58,-54.78,49.82,110.31,79.22,132.57,59.26,62.0,63.44,61.8,58.62,46.96,40.95,47.37,44.51,43.0,45.63,41.82,41.7,39.8,39.64,41.01,40.15,35.54,44.43,45.88,53.98,46.5,55.04,56.38,49.82,50.96,46.62
P/L Before Exceptional Items & Tax,158.51,73.01,297.2,293.74,223.76,148.69,48.69,157.34,253.56,274.99,122.95,110.67,141.01,314.63,233.05,149.5,62.41,107.4,133.38,331.58,107.51,302.9,-40.54,-22.36,37.13,200.54,-122.53,-189.98,-23.8,103.17,-58.18,8.28,80.33,26.5,-2.25,72.66,-13.52,77.66,180.21,179.54,126.69,47.35,35.09,67.0,17.51,-51.67,-104.53,-82.7,-280.83,-73.02
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,158.51,73.01,297.2,293.74,223.76,148.69,48.69,157.34,253.56,274.99,122.95,110.67,141.01,314.63,233.05,149.5,62.41,107.4,133.38,331.58,107.51,302.9,-40.54,-22.36,37.13,200.54,-122.53,-189.98,-23.8,103.17,-58.18,8.28,80.33,26.5,-2.25,72.66,-13.52,77.66,180.21,179.54,126.69,47.35,35.09,67.0,17.51,-51.67,-104.53,-82.7,-280.83,-73.02
Tax,-13.66,8.21,6.98,6.82,-68.23,16.64,8.0,9.92,-106.27,16.26,12.11,12.1,10.29,24.32,5.01,3.77,-3.78,4.1,2.25,14.1,-6.24,18.4,16.0,17.0,-8.86,20.0,20.0,16.0,-278.27,21.0,18.0,15.0,-12.03,19.25,17.75,16.75,-6.5,18.0,19.0,16.0,25.2,16.0,16.5,17.5,4.27,14.0,19.0,16.0,7.86,2.24
P/L After Tax from Ordinary Activities,172.17,64.8,290.22,286.92,291.99,132.05,40.69,147.42,359.83,258.73,110.84,98.57,130.72,290.31,228.04,145.73,66.19,103.3,131.13,317.48,113.75,284.5,-56.54,-39.36,45.99,180.54,-142.53,-205.98,254.47,82.17,-76.18,-6.72,92.36,7.25,-20.0,55.91,-7.02,59.66,161.21,163.54,101.49,31.35,18.59,49.5,13.24,-65.67,-123.53,-98.7,-288.69,-75.26
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.24,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.01,--
Net Profit/(Loss) For the Period,172.17,64.8,290.22,286.92,291.99,132.05,40.69,147.42,359.83,258.73,110.84,98.57,130.72,290.31,228.04,145.73,66.19,103.3,131.13,317.48,113.75,284.5,-56.54,-39.36,45.99,180.54,-142.53,-205.98,254.47,82.17,-76.18,-6.72,92.36,7.25,-20.0,55.91,-7.02,59.66,161.21,163.54,101.49,31.35,18.59,49.5,13.24,-65.67,-123.53,-98.7,-281.44,-75.26
Equity Share Capital,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8,465.8
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.7,1.39,6.23,6.16,6.27,2.83,0.87,3.16,7.72,5.55,2.38,2.12,2.81,6.23,4.89,3.13,1.42,2.22,2.82,6.82,2.44,6.11,-1.21,-0.84,0.99,3.88,-3.06,-4.42,5.46,1.76,-1.64,-0.14,1.98,0.16,-0.43,1.2,-0.15,1.28,3.46,3.51,2.18,0.67,0.4,1.06,0.28,-1.41,-2.65,-2.12,-6.04,-1.62
Diluted EPS,3.7,1.39,6.23,6.16,6.27,2.83,0.87,3.16,7.72,5.55,2.38,2.12,2.81,6.23,4.89,3.13,1.42,2.22,2.82,6.82,2.44,6.11,-1.21,-0.84,0.99,3.88,-3.06,-4.42,5.46,1.76,-1.64,-0.14,1.98,0.16,-0.43,1.2,-0.15,1.28,3.46,3.51,2.18,0.67,0.4,1.06,0.28,-1.41,-2.65,-2.12,-6.04,-1.62
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29.69,29.69,29.69,29.69,29.69,29.69,29.69,29.69,29.69,29.69,29.69,29.69
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
