Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
"P/L Before Int., Excpt. Items & Tax",217.81,298.32,221.14,199.08,171.7,267.14,175.94,139.88,113.6,238.19,147.56,110.71,101.9,256.64,220.9,113.07,118.09,243.45,140.58,84.11,-48.66,187.12,121.26,100.3,78.72,188.99,105.54,52.34,83.07,191.27,133.32,14.75,96.36,186.78,124.7,71.69,92.44,178.66,77.44,92.61,147.21,211.4,113.97,87.3,116.79,172.27,94.76,76.14,109.23,147.72
Interest,0.59,0.46,0.61,0.45,0.85,0.42,0.4,0.45,0.32,0.61,0.94,1.86,1.41,1.25,0.47,0.32,4.43,1.13,2.2,4.25,2.04,4.06,8.94,3.86,5.61,5.57,3.89,4.22,6.4,8.93,10.14,7.7,16.64,12.6,15.92,12.46,13.24,17.1,19.08,4.33,0.92,1.96,1.27,0.75,1.27,0.97,0.88,0.77,0.29,1.48
P/L Before Exceptional Items & Tax,217.22,297.86,220.53,198.63,170.85,266.72,175.54,139.43,113.28,237.58,146.62,108.85,100.49,255.39,220.43,112.75,113.66,242.32,138.38,79.86,-50.7,183.06,112.32,96.44,73.11,183.42,101.65,48.12,76.67,182.34,123.18,7.05,79.72,174.18,108.78,59.23,79.2,161.56,58.36,88.28,146.29,209.44,112.7,86.55,115.52,171.3,93.88,75.37,108.94,146.24
Exceptional Items,--,--,--,--,--,-5.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3.26,--,--,--,-9.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4.28,--,--,--,--,--
P/L Before Tax,217.22,297.86,220.53,198.63,170.85,260.82,175.54,139.43,113.28,237.58,146.62,108.85,100.49,255.39,220.43,112.75,113.66,242.32,138.38,79.86,-50.7,179.8,112.32,96.44,73.11,173.62,101.65,48.12,76.67,182.34,123.18,7.05,79.72,174.18,108.78,59.23,79.2,161.56,58.36,88.28,146.29,209.44,112.7,86.55,111.24,171.3,93.88,75.37,108.94,146.24
Tax,27.49,18.45,6.43,22.65,19.1,11.78,11.96,10.41,4.64,12.96,2.9,12.33,-263.74,44.27,38.07,19.78,22.41,40.15,23.86,12.67,-13.68,31.89,16.65,13.88,24.58,35.82,23.05,7.8,26.46,33.27,19.24,0.75,11.07,34.11,20.3,10.06,9.16,30.41,12.52,3.16,13.95,47.03,23.58,20.79,-3.95,30.21,17.95,9.35,17.8,23.35
P/L After Tax from Ordinary Activities,189.73,279.41,214.1,175.98,151.75,249.04,163.58,129.02,108.64,224.62,143.72,96.52,364.23,211.12,182.36,92.97,91.25,202.17,114.52,67.19,-37.02,147.91,95.67,82.56,48.53,137.8,78.6,40.32,50.21,149.07,103.94,6.3,68.65,140.07,88.48,49.17,70.04,131.15,45.84,85.12,132.34,162.41,89.12,65.76,115.19,141.09,75.93,66.02,91.14,122.89
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,189.73,279.41,214.1,175.98,151.75,249.04,163.58,129.02,108.64,224.62,143.72,96.52,364.23,211.12,182.36,92.97,91.25,202.17,114.52,67.19,-37.02,147.91,95.67,82.56,48.53,137.8,78.6,40.32,50.21,149.07,103.94,6.3,68.65,140.07,88.48,49.17,70.04,131.15,45.84,85.12,132.34,162.41,89.12,65.76,115.19,141.09,75.93,66.02,91.14,122.89
Equity Share Capital,43.65,43.65,43.65,43.65,43.65,43.65,43.65,43.91,44.12,44.12,44.12,44.12,44.12,44.45,44.45,44.45,44.45,44.45,44.45,44.56,45.32,45.39,45.39,45.39,45.39,45.39,45.39,45.39,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,15.13,15.13
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.35,6.4,4.9,4.03,3.48,5.71,3.75,2.93,2.46,5.09,3.24,2.19,8.21,4.75,4.1,2.09,2.05,4.55,2.58,1.51,-0.82,3.26,2.11,1.82,1.07,3.04,1.73,0.89,2.21,6.57,4.58,0.28,3.02,6.17,3.9,2.17,3.09,5.78,2.02,3.75,5.83,7.16,3.93,2.9,5.08,6.22,3.35,2.91,6.02,8.12
Diluted EPS,4.35,6.4,4.9,4.03,3.48,5.71,3.75,2.93,2.46,5.09,3.24,2.19,8.21,4.75,4.1,2.09,2.05,4.55,2.58,1.49,-0.82,3.26,2.11,1.82,1.07,3.04,1.73,0.89,2.21,6.57,4.58,0.28,3.02,6.17,3.9,2.17,3.09,5.78,2.02,3.75,5.83,7.16,3.93,2.9,5.08,6.22,3.35,2.91,6.02,8.12
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,4.13,4.13
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.23,12.87,13.3,13.2,13.41,13.41,14.22,14.28,15.13,9.6,9.8
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.06,77.94,80.53,79.97,81.24,81.24,86.16,86.5,91.65,87.27,89.03
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53.87,56.69,58.58,58.16,59.09,59.09,62.68,62.92,66.66,63.48,64.75
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
