Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,4384.45,6400.86,4239.2,5560.21,4615.76,3479.0,2532.38,3897.43,5676.7,3884.25,3189.67,3568.7,2844.48,3125.95,3299.31,3425.52,2490.96,3108.75,2912.49,3512.81,2294.93,2369.02,1885.59,2671.66,1172.09,1997.57,1707.31,2723.77,1410.17,1597.46,1690.33,1369.81,1220.58,1240.85,1261.14,1797.17,1233.38,1384.57,1161.37,1212.39,1177.38,1136.96,1118.75,1167.52,1139.14,1186.3,979.28,1184.34,989.87,1066.29
"P/L Before Other Inc. , Int., Excpt. Items & Tax",8238.55,6029.37,8792.16,7606.48,6450.37,7073.3,8109.05,7716.22,9927.07,6234.49,6170.92,7174.66,6170.48,4502.85,4763.57,3710.59,4811.65,4653.98,5215.28,5188.81,4656.58,4223.05,4401.43,3139.65,4578.89,3703.91,4094.68,3975.17,3395.63,3727.56,3470.1,3856.58,3766.6,3961.66,3815.35,4120.96,3432.01,2826.66,2345.05,3257.9,3406.31,2090.75,2403.16,3334.91,3631.53,3284.0,3371.91,3772.44,3199.11,3669.41
Other Income,950.7,917.27,633.82,1688.72,832.53,642.55,558.44,1721.06,738.34,795.82,852.95,1225.03,972.34,943.99,763.74,1672.96,759.3,1346.19,567.54,1031.87,526.27,893.66,326.22,1323.22,187.65,224.88,136.38,517.57,313.47,261.6,662.61,470.18,250.17,190.62,157.89,407.26,238.96,278.2,240.93,571.79,481.28,530.69,548.39,599.04,748.95,643.97,696.93,884.1,721.99,816.55
"P/L Before Int., Excpt. Items & Tax",9189.25,6946.64,9425.98,9295.2,7282.9,7715.85,8667.49,9437.28,10665.41,7030.31,7023.87,8399.69,7142.82,5446.84,5527.31,5383.55,5570.95,6000.17,5782.82,6220.68,5182.85,5116.71,4727.65,4462.87,4766.54,3928.79,4231.06,4492.74,3709.1,3989.16,4132.71,4326.76,4016.77,4152.28,3973.24,4528.22,3670.97,3104.86,2585.98,3829.69,3887.59,2621.44,2951.55,3933.95,4380.48,3927.97,4068.84,4656.54,3921.1,4485.96
Interest,2202.86,3107.88,2648.97,2488.04,2783.12,2464.72,2514.94,2581.66,2874.44,2737.09,1933.08,1912.21,1733.81,1716.34,1988.55,1594.34,2009.36,1772.81,2082.52,1836.91,1760.81,1618.99,1565.26,925.7,1277.0,1294.11,1219.93,1104.17,1065.01,919.47,895.6,897.92,909.03,889.83,900.42,875.97,842.43,826.52,751.49,707.49,700.81,667.41,667.91,567.69,601.03,620.46,617.41,591.17,530.38,303.46
P/L Before Exceptional Items & Tax,6986.39,3838.76,6777.01,6807.16,4499.78,5251.13,6152.55,6855.62,7790.97,4293.22,5090.79,6487.48,5409.01,3730.5,3538.76,3789.21,3561.59,4227.36,3700.3,4383.77,3422.04,3497.72,3162.39,3537.17,3489.54,2634.68,3011.13,3388.57,2644.09,3069.69,3237.11,3428.84,3107.74,3262.45,3072.82,3652.25,2828.54,2278.34,1834.49,3122.2,3186.78,1954.03,2283.64,3366.26,3779.45,3307.51,3451.43,4065.37,3390.72,4182.5
Exceptional Items,-360.06,2211.79,-603.14,859.45,1466.41,75.34,-432.4,360.23,-1733.49,812.11,-82.98,139.8,-57.06,441.94,787.38,-292.42,922.39,-560.43,0.03,1852.32,1598.16,867.75,510.61,--,462.53,--,--,--,--,--,--,-782.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1684.11,--,--
P/L Before Tax,6626.33,6050.55,6173.87,7666.61,5966.19,5326.47,5720.15,7215.85,6057.48,5105.33,5007.81,6627.28,5351.95,4172.44,4326.14,3496.79,4483.98,3666.93,3700.33,6236.09,5020.2,4365.47,3673.0,3537.17,3952.07,2634.68,3011.13,3388.57,2644.09,3069.69,3237.11,2645.89,3107.74,3262.45,3072.82,3652.25,2828.54,2278.34,1834.49,3122.2,3186.78,1954.03,2283.64,3366.26,3779.45,3307.51,3451.43,5749.48,3390.72,4182.5
Tax,1914.91,1401.68,1662.89,2110.18,1394.28,1441.46,1654.11,1543.53,1581.23,1774.13,1331.38,1005.39,1219.96,960.53,1180.51,-982.43,1168.64,509.01,1230.17,4983.65,2025.06,1103.03,1070.21,-7189.08,1566.66,578.57,583.1,762.67,223.97,784.17,847.21,928.55,613.28,762.05,706.6,855.62,121.34,-726.55,-421.89,178.17,112.78,-117.6,82.44,272.72,918.17,814.61,924.41,1367.87,793.96,1040.15
P/L After Tax from Ordinary Activities,4711.42,4648.87,4510.98,5556.43,4571.91,3885.01,4066.04,5672.32,4476.25,3331.2,3676.43,5621.89,4131.99,3211.91,3145.63,4479.22,3315.34,3157.92,2470.16,1252.44,2995.14,3262.44,2602.79,10726.25,2385.41,2056.11,2428.03,2625.9,2420.12,2285.52,2389.9,1717.34,2494.46,2500.4,2366.22,2796.63,2707.2,3004.89,2256.38,2944.03,3074.0,2071.63,2201.2,3093.54,2861.28,2492.9,2527.02,4381.61,2596.76,3142.35
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,346.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6375.93,--,369.91,160.11,299.69,-59.31,153.08,228.27,362.06,-25.2,-4.43,3.31,-3.94,-38.43,34.34,20.12,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,4711.42,4648.87,4510.98,5556.43,4571.91,3885.01,4066.04,5672.32,4476.25,3331.2,3676.43,5621.89,4131.99,3211.91,3145.63,4479.22,3315.34,3504.8,2470.16,1252.44,2995.14,3262.44,2602.79,4350.32,2385.41,2426.02,2588.14,2925.59,2360.81,2438.6,2618.17,2079.4,2469.26,2495.97,2369.53,2792.69,2668.77,3039.23,2276.5,2944.03,3074.0,2071.63,2201.2,3093.54,2861.28,2492.9,2527.02,4381.61,2596.76,3142.35
Equity Share Capital,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9696.67,9894.56,9894.56,9894.56,9894.56,9894.56,9894.56,9894.56,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46,8245.46
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.86,4.79,4.65,5.73,4.71,4.01,4.19,5.85,4.62,3.44,3.79,5.8,4.26,3.31,3.24,4.62,3.35,3.54,2.5,1.27,3.03,3.3,2.63,4.4,2.41,2.94,3.14,3.18,2.86,2.95,3.18,2.52,3.0,3.03,2.87,3.39,3.23,3.69,2.76,3.57,3.73,2.51,2.67,3.75,3.47,3.03,3.06,5.31,3.15,3.81
Diluted EPS,4.86,4.79,4.65,5.73,4.71,4.01,4.19,5.85,4.62,3.44,3.79,5.8,4.26,2.86,3.24,4.62,2.42,3.19,2.5,1.27,3.03,3.3,2.63,10.84,2.41,2.5,3.14,3.18,2.86,2.95,3.18,2.52,3.0,3.03,2.87,3.39,3.23,3.69,2.76,3.57,3.73,2.51,2.67,3.75,3.47,3.03,3.06,5.31,3.15,3.81
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,206.48,206.48,206.48,206.48,206.14,206.14,206.14,206.14,206.14,127.81,127.81
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.04,25.04,25.04,25.04,25.0,25.0,25.0,25.0,25.0,15.5,15.5
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,618.06,618.06,618.06,618.06,618.41,618.41,618.41,618.41,618.41,696.74,696.74
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.96,74.96,74.96,74.96,75.0,75.0,75.0,75.0,75.0,84.5,84.5
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
