Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,571.0,514.0,178.0,206.0,194.0,195.0,196.0,204.0,743.0,663.0,670.72,200.18,172.07,166.91,151.64,170.54,162.65,135.23,109.57,129.54,136.79,130.8,143.22,141.18,165.35,147.75,299.06,128.8,167.33,185.79,175.67,161.78,245.76,251.24,214.62,180.22,118.76,128.65,146.05,172.94,131.88,116.91,107.07,119.3,98.51,106.87,104.61,120.22,111.16,119.26
"P/L Before Other Inc. , Int., Excpt. Items & Tax",57.0,14.0,75.0,67.0,8.0,91.0,29.0,295.0,362.0,232.0,686.44,811.5,597.24,359.98,323.37,401.93,293.25,126.13,-90.28,96.42,100.12,48.84,32.0,40.11,13.93,306.14,245.03,404.24,359.99,251.28,109.54,-34.35,139.77,208.27,102.1,117.28,102.23,98.95,40.43,68.45,13.13,20.08,1.83,144.68,165.93,113.89,46.65,129.59,155.37,108.85
Other Income,157.0,123.0,99.0,108.0,121.0,152.0,88.0,123.0,77.0,85.0,76.19,60.64,48.15,57.7,42.93,49.18,44.8,39.35,103.9,42.29,35.11,39.4,35.87,71.83,74.7,41.07,32.94,51.06,33.54,23.53,28.5,96.74,29.16,78.72,5.84,43.32,42.01,14.25,13.65,13.92,11.27,13.67,10.07,9.27,12.68,14.07,9.03,40.99,8.99,9.46
"P/L Before Int., Excpt. Items & Tax",214.0,137.0,174.0,175.0,129.0,243.0,117.0,418.0,439.0,317.0,762.63,872.14,645.39,417.68,366.3,451.11,338.05,165.48,13.62,138.71,135.23,88.24,67.87,111.94,88.63,347.21,277.97,455.3,393.53,274.81,138.04,62.39,168.93,286.99,107.94,160.6,144.24,113.2,54.08,82.37,24.4,33.75,11.9,153.95,178.61,127.96,55.68,170.58,164.36,118.31
Interest,3.0,2.0,17.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.66,0.8,1.14,0.76,0.76,1.3,0.94,6.03,11.68,2.18,1.34,0.61,1.14,0.94,0.49,1.3,3.65,14.05,22.62,29.53,33.51,41.07,45.71,59.34,57.32,61.51,58.61,60.53,65.11,78.15,70.43,64.12,61.8,32.79,25.11,16.91,17.56,21.86,15.63,11.65
P/L Before Exceptional Items & Tax,211.0,135.0,157.0,171.0,122.0,242.0,116.0,417.0,438.0,316.0,760.97,871.34,644.25,416.92,365.54,449.81,337.11,159.45,1.94,136.53,133.89,87.63,66.73,111.0,88.14,345.91,274.32,441.25,370.91,245.28,104.53,21.32,123.22,227.65,50.62,99.09,85.63,52.67,-11.03,4.22,-46.03,-30.37,-49.9,121.16,153.5,111.05,38.12,148.72,148.73,106.66
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,292.23,--,--,--,--,--,--,--,-330.0,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,211.0,135.0,157.0,171.0,122.0,242.0,116.0,417.0,438.0,316.0,760.97,871.34,644.25,416.92,365.54,449.81,337.11,159.45,1.94,136.53,133.89,87.63,66.73,111.0,88.14,345.91,274.32,441.25,370.91,245.28,104.53,313.55,123.22,227.65,50.62,99.09,85.63,52.67,-11.03,-325.78,-46.03,-30.37,-49.9,121.16,153.5,111.05,38.12,148.72,148.73,106.66
Tax,53.0,33.0,42.0,44.0,27.0,64.0,31.0,83.0,114.0,79.0,192.02,228.08,105.93,134.62,125.67,140.9,96.99,20.77,0.44,-102.24,22.1,5.77,0.3,17.4,-77.58,49.58,88.8,112.27,143.03,79.17,37.98,75.13,56.45,62.17,--,--,--,--,--,--,--,--,--,36.53,45.86,36.38,12.79,81.46,48.0,34.28
P/L After Tax from Ordinary Activities,158.0,102.0,115.0,127.0,95.0,178.0,85.0,334.0,324.0,237.0,568.95,643.26,538.32,282.3,239.87,308.91,240.12,138.68,1.5,238.77,111.79,81.86,66.43,93.6,165.72,296.33,185.52,328.98,227.88,166.11,66.55,238.42,66.77,165.48,50.62,99.09,85.63,52.67,-11.03,-325.78,-46.03,-30.37,-49.9,84.63,107.64,74.67,25.33,67.26,100.73,72.38
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,158.0,102.0,115.0,127.0,95.0,178.0,85.0,334.0,324.0,237.0,568.95,643.26,538.32,282.3,239.87,308.91,240.12,138.68,1.5,238.77,111.79,81.86,66.43,93.6,165.72,296.33,185.52,328.98,227.88,166.11,66.55,238.42,66.77,165.48,50.62,99.09,85.63,52.67,-11.03,-325.78,-46.03,-30.37,-49.9,84.63,107.64,74.67,25.33,67.26,100.73,72.38
Equity Share Capital,147.0,147.0,147.0,147.0,147.0,155.0,155.0,155.0,155.0,155.0,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,10.75,6.94,7.82,8.64,6.17,11.48,5.48,21.55,20.9,15.29,36.61,41.39,34.64,18.16,15.43,19.88,15.45,8.92,0.1,15.36,7.19,5.27,4.27,6.02,10.66,19.06,11.94,21.17,14.66,10.69,4.28,15.34,4.29,10.65,3.26,6.38,5.51,3.39,-0.71,-20.96,-2.96,-1.95,-3.21,5.45,6.93,4.8,1.63,4.33,6.48,4.66
Diluted EPS,10.75,6.94,7.82,8.64,6.17,11.48,5.48,21.55,20.9,15.29,36.61,41.39,34.64,18.16,15.43,19.88,15.45,8.92,0.1,15.36,7.19,5.27,4.27,6.02,10.66,19.06,11.94,21.17,14.66,10.69,4.28,15.34,4.29,10.65,3.26,6.38,5.51,3.39,-0.71,-20.96,-2.96,-1.95,-3.21,5.45,6.93,4.8,1.63,4.33,6.48,4.66
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58.76,58.76,58.76,58.76,58.76,58.74,58.74,58.74,58.74,58.74,58.74,58.74,58.74
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
