Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,44.72,46.24,35.63,102.16,137.55,102.18,88.61,116.34,106.8,84.73,107.24,112.43,111.46,193.32,139.86,103.9,164.11,182.53,104.38,221.43,229.53,180.75,97.21,89.57,80.36,61.2,38.69,50.58,42.13,35.72,12.32,34.4,24.88,24.2,16.92,19.33,29.48,16.82,24.14,31.87,25.91,20.89,22.9,24.67,27.26,20.98,20.23,26.66,17.61,15.5
"P/L Before Other Inc. , Int., Excpt. Items & Tax",141.29,141.88,251.99,329.35,330.75,362.55,289.61,246.44,221.0,285.07,312.31,256.78,287.04,331.46,326.35,294.53,347.31,325.27,297.38,307.48,330.31,387.33,353.15,281.74,309.2,472.63,299.04,245.16,263.51,256.14,247.62,181.26,181.0,182.55,190.34,168.8,162.54,179.08,183.98,139.74,155.56,277.38,153.46,155.9,160.73,204.31,224.02,279.63,191.6,209.66
Other Income,41.22,293.87,32.8,29.62,21.08,266.31,18.04,47.64,13.03,103.74,3.99,6.41,3.86,90.45,3.79,6.1,7.44,51.51,4.32,6.65,5.15,45.4,7.66,7.91,7.62,38.37,5.46,17.13,1.43,13.42,1.83,1.35,17.74,28.73,14.41,2.19,28.6,12.41,11.16,11.55,13.1,14.33,13.02,14.53,13.9,13.6,13.15,14.92,17.47,18.54
"P/L Before Int., Excpt. Items & Tax",182.51,435.74,284.8,358.97,351.84,628.86,307.65,294.08,234.03,388.82,316.3,263.19,290.9,421.91,330.14,300.63,354.75,376.78,301.7,314.13,335.46,432.73,360.81,289.65,316.82,511.0,304.5,262.28,264.94,269.56,249.45,182.61,198.73,211.28,204.74,170.98,191.14,191.49,195.14,151.29,168.66,291.71,166.48,170.43,174.63,217.91,237.17,294.55,209.07,228.19
Interest,0.89,1.13,1.28,1.89,1.19,1.02,1.03,1.01,1.09,1.14,1.45,3.41,5.27,8.6,14.01,17.37,21.97,24.9,29.02,34.6,38.27,43.78,47.89,50.48,55.06,55.73,57.93,10.31,5.49,9.04,10.57,11.57,16.54,14.8,16.67,17.47,19.07,21.96,21.42,26.22,28.82,30.72,32.06,31.9,35.26,36.71,37.98,31.53,31.44,31.55
P/L Before Exceptional Items & Tax,181.62,434.61,283.52,357.08,350.64,627.85,306.63,293.08,232.94,387.68,314.86,259.78,285.62,413.3,316.12,283.25,332.79,351.88,272.68,279.54,297.19,388.95,312.92,239.17,261.77,455.27,246.57,251.97,259.45,260.51,238.88,171.04,182.19,196.48,188.07,153.51,172.07,169.53,173.73,125.07,139.84,260.99,134.42,138.52,139.38,181.21,199.19,263.02,177.63,196.64
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,181.62,434.61,283.52,357.08,350.64,627.85,306.63,293.08,232.94,387.68,314.86,259.78,285.62,413.3,316.12,283.25,332.79,351.88,272.68,279.54,297.19,388.95,312.92,239.17,261.77,455.27,246.57,251.97,259.45,260.51,238.88,171.04,182.19,196.48,188.07,153.51,172.07,169.53,173.73,125.07,139.84,260.99,134.42,138.52,139.38,181.21,199.19,263.02,177.63,196.64
Tax,46.04,45.32,71.5,95.95,88.45,95.83,77.33,68.74,62.01,73.46,79.39,57.73,72.28,82.92,82.85,75.34,85.27,80.77,73.33,53.94,75.05,-65.91,106.78,85.85,88.21,131.93,102.12,94.58,77.89,83.55,86.36,44.06,63.64,66.65,66.81,54.05,48.22,60.27,60.94,57.97,51.04,91.52,49.43,47.06,52.03,67.14,72.92,101.54,58.63,63.84
P/L After Tax from Ordinary Activities,135.58,389.29,212.02,261.13,262.2,532.02,229.29,224.33,170.93,314.22,235.47,202.05,213.34,330.39,233.28,207.91,247.51,271.12,199.36,225.6,222.14,454.86,206.14,153.32,173.55,323.34,144.46,157.39,181.56,176.96,152.52,126.99,118.56,129.83,121.26,99.46,123.85,109.26,112.79,67.1,88.79,169.47,85.0,91.46,87.35,114.06,126.27,161.47,119.0,132.8
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,34.76,-2.7,-1.37,-1.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,135.58,389.29,212.02,261.13,262.2,532.02,229.29,224.33,170.93,314.22,235.47,202.05,248.1,327.69,231.91,206.26,247.51,271.12,199.36,225.6,222.14,454.86,206.14,153.32,173.55,323.34,144.46,157.39,181.56,176.96,152.52,126.99,118.56,129.83,121.26,99.46,123.85,109.26,112.79,67.1,88.79,169.47,85.0,91.46,87.35,114.06,126.27,161.47,119.0,132.8
Equity Share Capital,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.21,564.2,564.14,564.1,564.06,564.05,564.01,563.97,563.96,563.88,563.87,563.83,563.81,563.77,563.7,563.59,563.52,563.47,563.38,563.34,563.2,563.1,563.05,562.98,562.82,562.77,562.74,562.74,562.74,562.73,562.72,562.71,562.7,562.7
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.4,6.9,3.76,4.63,4.65,9.43,4.06,3.98,3.03,5.57,4.17,3.58,3.79,5.81,4.13,3.66,4.39,4.81,3.53,4.0,3.94,8.06,3.65,2.72,3.08,5.73,2.56,2.79,3.22,3.14,2.71,2.28,2.1,2.28,2.15,1.78,2.2,1.93,2.0,1.19,1.58,3.01,1.51,1.63,1.55,2.03,2.24,2.87,2.11,2.36
Diluted EPS,2.4,6.9,3.76,4.63,4.65,9.43,4.06,3.98,3.03,5.57,4.17,3.58,3.79,5.81,4.13,3.66,4.39,4.81,3.53,4.0,3.93,8.06,3.65,2.72,3.08,5.73,2.56,2.79,3.22,3.14,2.7,2.28,2.1,2.27,2.15,1.78,2.2,1.93,2.0,1.19,1.58,3.01,1.51,1.63,1.55,2.03,2.24,2.87,2.11,2.36
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35.07,35.07,35.05,35.05,35.04,35.04,35.04,35.04,35.04,35.04,35.04,35.04
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62.29,62.29,62.28,62.27,62.27,62.27,62.27,62.27,62.27,62.27,62.27,62.27
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.71,37.71,37.72,37.73,37.73,37.73,37.73,37.73,37.73,37.73,37.73,37.73
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
