Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,0.8,0.4,0.6,0.8,0.9,1.6,2.0,0.9,0.8,2.5,1.3,1.4,0.9,1.9,1.2,1.0,0.9,0.7,1.0,0.9,0.8,2.2,1.2,1.0,0.9,1.4,1.3,0.5,0.5,0.75,0.55,0.14,2.23,1.05,0.27,0.26,0.14,0.11,0.23,0.6,0.79,0.4,1.25,0.32,0.18,0.3,0.58,1.03,0.68,1.23
P/L Before Exceptional Items & Tax,65.5,93.8,79.9,90.7,57.6,72.1,64.4,84.4,54.0,71.0,51.7,65.2,52.8,51.7,49.5,38.6,57.5,65.6,59.5,9.7,20.1,39.4,32.2,29.0,24.3,41.8,24.5,28.1,17.3,42.82,18.2,23.31,20.34,33.55,11.43,23.65,24.38,39.61,25.91,30.32,9.65,15.8,26.91,31.6,22.81,16.79,26.37,23.12,21.33,25.74
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,65.5,93.8,79.9,90.7,57.6,72.1,64.4,84.4,54.0,71.0,51.7,65.2,52.8,51.7,49.5,38.6,57.5,65.6,59.5,9.7,20.1,39.4,32.2,41.7,24.3,41.8,24.5,28.1,17.3,42.82,18.2,23.31,20.34,33.55,11.43,23.65,24.38,39.61,25.91,30.32,9.65,15.8,26.91,31.6,22.81,16.79,26.37,23.12,21.33,25.74
Tax,16.5,23.9,20.6,22.1,14.5,19.3,16.3,20.7,14.0,16.8,13.9,16.9,13.8,13.8,11.6,10.3,15.0,35.5,15.6,1.9,4.6,8.9,8.4,13.9,8.6,16.5,8.4,6.7,6.1,15.47,6.59,7.96,7.0,10.57,4.06,7.69,8.93,15.26,9.06,8.1,3.24,5.83,9.04,9.15,7.68,6.0,8.47,7.66,5.72,6.2
P/L After Tax from Ordinary Activities,49.0,69.9,59.3,68.6,43.1,52.8,48.1,63.7,40.0,54.2,37.8,48.3,39.0,37.9,37.9,28.3,42.5,30.1,43.9,7.8,15.5,30.5,23.8,27.8,15.7,25.3,16.1,21.4,11.2,27.35,11.61,15.35,13.34,22.98,7.37,15.96,15.45,24.35,16.85,22.22,6.41,9.97,17.87,22.45,15.13,10.79,17.9,15.46,15.61,19.54
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,49.0,69.9,59.3,68.6,43.1,52.8,48.1,63.7,40.0,54.2,37.8,48.3,39.0,37.9,37.9,28.3,42.5,30.1,43.9,7.8,15.5,30.5,23.8,27.8,15.7,25.3,16.1,21.4,11.2,27.35,11.61,15.35,13.34,22.98,7.37,15.96,15.45,24.35,16.85,22.22,6.41,9.97,17.87,22.45,15.13,10.79,17.9,15.46,15.61,19.54
Equity Share Capital,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.82,4.01,3.41,19.71,12.39,15.17,13.82,18.3,11.5,15.57,10.86,13.88,11.21,10.89,10.89,8.13,12.21,8.65,12.61,2.24,4.45,8.76,6.84,7.99,4.51,7.27,4.63,6.15,3.22,7.87,3.34,4.41,3.83,6.6,2.12,4.58,4.44,7.0,4.84,6.38,1.84,2.86,5.13,6.45,4.35,3.1,5.14,4.44,4.48,5.61
Diluted EPS,2.82,4.01,3.41,19.71,12.39,15.17,13.82,18.3,11.5,15.57,10.86,13.88,11.21,10.89,10.89,8.13,12.21,8.65,12.61,2.24,4.45,8.76,6.84,7.99,4.51,7.27,4.63,6.15,3.22,7.87,3.34,4.41,3.83,6.6,2.12,4.58,4.44,7.0,4.84,6.38,1.84,2.86,5.13,6.45,4.35,3.1,5.14,4.44,4.48,5.61
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.16,1.16,1.16,1.16
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33.59,33.59,33.59,33.59,33.59,33.58,33.58,33.58,33.2,33.2,33.2,33.2
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.33,2.33,2.33,2.33
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,66.41,66.41,66.41,66.41,66.41,66.42,66.42,66.42,66.8,66.8,66.8,66.8
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
