Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,213.3,184.83,212.24,194.19,221.32,187.27,179.45,171.58,184.11,188.27,184.42,125.89,169.51,115.96,95.17,109.9,118.52,84.6,55.81,133.35,143.18,132.8,141.65,208.56,209.46,207.21,210.53,190.22,190.35,188.0,215.68,191.53,195.42,186.91,190.09,182.06,182.3,190.68,179.01,158.24,171.96,168.03,164.91,146.21,160.04,142.98,147.09,131.05,140.99,126.76
"P/L Before Other Inc. , Int., Excpt. Items & Tax",108.91,84.81,98.04,89.19,95.87,100.41,159.39,102.78,130.91,87.34,175.31,90.23,107.08,60.52,-84.08,50.01,51.9,-46.3,-159.19,67.39,186.14,110.48,169.96,77.87,146.59,72.0,116.81,65.45,96.06,50.06,81.81,40.07,59.55,37.56,65.88,35.67,58.66,28.86,63.96,30.73,42.9,48.13,81.74,52.17,83.24,47.63,81.98,49.81,66.45,43.64
Other Income,9.72,17.1,16.16,22.01,10.79,15.45,13.22,12.61,7.51,7.97,9.27,18.72,13.54,11.46,12.18,14.47,13.21,14.33,52.03,17.11,17.06,17.75,16.93,27.93,13.74,14.9,11.98,13.71,10.73,14.82,11.58,12.17,18.96,14.07,11.03,10.08,8.95,9.72,7.79,9.29,7.51,10.56,8.53,7.34,7.77,8.89,7.75,6.94,7.55,4.31
"P/L Before Int., Excpt. Items & Tax",118.63,101.9,114.2,111.2,106.67,115.85,172.61,115.39,138.41,95.31,184.58,108.95,120.61,71.98,-71.9,64.49,65.11,-31.97,-107.16,84.49,203.2,128.23,186.89,105.8,160.34,86.89,128.78,79.16,106.79,64.88,93.39,52.24,78.5,51.63,76.91,45.75,67.6,38.58,71.74,40.02,50.41,58.69,90.26,59.52,91.01,56.52,89.73,56.74,74.0,47.95
Interest,31.11,31.79,30.77,30.92,29.34,28.39,28.14,27.21,28.58,27.17,24.9,24.54,23.34,21.96,22.99,24.16,25.02,26.54,27.84,27.12,28.5,30.77,31.35,0.59,0.93,1.13,0.9,2.04,0.5,0.77,0.89,1.56,0.53,1.27,0.67,0.48,0.23,0.56,0.47,0.34,0.56,0.29,0.3,0.28,0.58,0.24,0.24,0.24,0.54,0.16
P/L Before Exceptional Items & Tax,87.51,70.11,83.43,80.28,77.32,87.46,144.48,88.18,109.83,68.14,159.67,84.41,97.28,50.02,-94.89,40.33,40.1,-58.51,-135.0,57.37,174.7,97.46,155.54,105.21,159.41,85.76,127.88,77.12,106.29,64.11,92.5,50.68,77.97,50.36,76.24,45.27,67.38,38.02,71.27,39.68,49.86,58.4,89.97,59.24,90.43,56.28,89.49,56.5,73.46,47.79
Exceptional Items,-10.78,--,133.95,--,--,-40.9,--,--,--,--,--,--,--,--,--,--,-4.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-21.67,--,--,--,--,31.75,42.96,33.22,--,--,-1.69,--,-10.08,--,--,--,--,--
P/L Before Tax,76.73,70.11,217.38,80.28,77.32,46.56,144.48,88.18,109.83,68.14,159.67,84.41,97.28,50.02,-94.89,40.33,35.49,-58.51,-135.0,57.37,174.7,97.46,155.54,105.21,159.41,85.76,127.88,77.12,106.29,64.11,92.5,50.68,56.3,50.36,76.24,45.27,67.38,69.77,114.23,72.9,49.86,58.4,88.28,59.24,80.35,56.28,89.49,56.5,73.46,47.79
Tax,18.56,17.75,43.01,19.99,20.01,12.07,36.63,22.63,26.52,17.03,40.33,21.61,24.92,12.97,-23.57,10.89,9.69,-14.12,-33.87,19.77,57.5,26.09,54.81,16.95,56.23,30.1,45.33,25.03,38.12,21.22,32.06,14.74,18.59,15.76,25.74,17.04,22.56,15.41,24.04,14.46,14.91,19.39,28.9,19.84,27.6,18.69,27.55,18.04,22.55,15.75
P/L After Tax from Ordinary Activities,58.17,52.36,174.37,60.29,57.31,34.49,107.84,65.56,83.31,51.11,119.34,62.8,72.36,37.05,-71.32,29.44,25.8,-44.39,-101.13,37.61,117.2,71.37,100.73,88.27,103.18,55.66,82.55,52.08,68.17,42.89,60.43,35.94,37.71,34.59,50.5,28.23,44.82,54.36,90.19,58.44,34.95,39.01,59.38,39.4,52.75,37.59,61.94,38.46,50.91,32.04
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,58.17,52.36,174.37,60.29,57.31,34.49,107.84,65.56,83.31,51.11,119.34,62.8,72.36,37.05,-71.32,29.44,25.8,-44.39,-101.13,37.61,117.2,71.37,100.73,88.27,103.18,55.66,82.55,52.08,68.17,42.89,60.43,35.94,37.71,34.59,50.5,28.23,44.82,54.36,90.19,58.44,34.95,39.01,59.38,39.4,52.75,37.59,61.94,38.46,50.91,32.04
Equity Share Capital,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.53,4.07,13.57,4.69,4.46,2.68,8.39,5.1,6.47,3.98,9.29,4.89,5.63,2.88,-5.55,2.29,2.01,-3.45,-7.87,2.93,9.12,5.55,7.84,6.87,8.03,4.33,6.42,4.05,5.3,3.34,4.7,2.8,2.93,2.69,3.93,2.2,3.49,4.23,7.02,9.09,5.44,6.07,9.24,6.13,8.21,5.85,9.64,5.98,7.92,4.99
Diluted EPS,4.53,4.07,13.57,4.69,4.46,2.68,8.39,5.1,6.47,3.98,9.29,4.89,5.63,2.88,-5.55,2.29,2.01,-3.45,-7.87,2.93,9.12,5.55,7.84,6.87,8.03,4.33,6.42,4.05,5.3,3.34,4.7,2.8,2.93,2.69,3.93,2.2,3.49,4.23,7.02,9.09,5.44,6.07,9.24,6.13,8.21,5.85,9.64,5.98,7.92,4.99
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.02,3.02,3.02,3.02,3.2,3.02,3.02,3.08,3.08,3.08,3.08,3.08
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.34,3.34,3.34,3.34,3.34
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
