Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Operating Profit before Provisions and contingencies,440.96,436.0,428.18,373.49,351.82,364.03,386.61,414.27,417.04,497.34,456.45,447.14,439.85,369.62,405.1,383.02,284.7,458.43,384.67,356.04,335.09,308.43,346.48,351.4,337.78,306.86,295.95,299.41,294.28,296.45,320.06,296.96,247.64,273.58,236.74,235.78,224.04,206.89,205.2,197.16,178.82,168.3,172.85,172.69,143.97,134.65,140.79,161.57,149.67,131.32
Provisions And Contingencies,78.0,75.0,70.0,39.0,32.0,46.0,56.0,152.0,159.0,224.5,105.0,152.0,170.9,123.5,148.0,170.03,238.52,218.5,177.0,157.0,450.38,81.0,107.95,115.75,90.67,78.75,67.96,77.76,86.15,85.66,129.3,116.64,71.26,91.96,67.0,70.75,70.81,64.83,49.85,45.1,58.13,27.09,54.6,42.69,29.62,29.07,88.18,20.53,43.7,31.1
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.89,--,--,--,--,--,--,--,--,--
P/L Before Tax,362.96,361.0,358.18,334.49,319.82,318.03,330.61,262.27,258.04,272.84,351.45,295.14,268.96,246.12,257.1,212.99,46.19,239.93,207.67,199.04,-115.29,227.43,238.53,235.65,247.11,228.11,227.99,221.65,208.13,210.79,190.76,180.32,176.38,181.62,169.74,165.03,153.23,142.06,155.35,152.06,131.58,141.2,118.25,129.99,114.35,105.58,52.61,141.04,105.98,100.22
Tax,75.0,75.0,73.0,70.0,65.0,65.0,50.0,35.0,40.0,55.0,75.0,70.0,60.0,50.0,75.0,40.0,-65.0,70.0,50.0,45.0,-20.0,35.0,45.0,50.0,72.0,50.0,60.0,60.0,56.0,56.0,46.0,40.0,47.5,55.0,46.0,41.5,41.0,29.0,47.5,40.5,32.5,38.5,24.5,30.5,31.0,16.5,-31.75,50.75,23.5,15.0
P/L After Tax from Ordinary Activities,287.96,286.0,285.18,264.49,254.82,253.03,280.61,227.27,218.04,217.84,276.45,225.14,208.96,196.12,182.1,172.99,111.19,169.93,157.67,154.04,-95.29,192.43,193.53,185.65,175.11,178.11,167.99,161.65,152.13,154.79,144.76,140.32,128.88,126.62,123.74,123.53,112.23,113.06,107.85,111.56,99.08,102.7,93.75,99.49,83.35,89.08,84.36,90.29,82.48,85.22
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,287.96,286.0,285.18,264.49,254.82,253.03,280.61,227.27,218.04,217.84,276.45,225.14,208.96,196.12,182.1,172.99,111.19,169.93,157.67,154.04,-95.29,192.43,193.53,185.65,175.11,178.11,167.99,161.65,152.13,154.79,144.76,140.32,128.88,126.62,123.74,123.53,112.23,113.06,107.85,111.56,99.08,102.7,93.75,99.49,83.35,89.08,84.36,90.29,82.48,85.22
Equity Share Capital,74.1,74.1,74.07,74.07,74.07,74.06,74.04,74.04,74.04,74.01,73.96,73.96,73.96,73.94,73.88,73.88,73.88,73.84,73.84,73.73,73.73,73.58,73.53,73.45,73.45,73.19,73.19,66.54,66.47,66.35,66.35,60.11,60.11,60.11,59.82,59.82,59.82,59.82,59.82,59.66,59.66,59.66,59.49,54.27,54.27,53.88,53.79,47.44,47.44,41.0
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2635.87,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ANALYTICAL RATIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) % of Share by Govt.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.8,14.94,15.41,16.09,16.59,15.82,16.08,14.58,15.11,13.61,14.34,13.21,13.98,12.39
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.89,3.86,3.85,3.57,3.44,3.42,3.78,3.08,2.95,2.94,3.74,3.04,2.83,2.65,2.46,2.34,1.51,2.3,2.14,2.09,-1.29,2.62,2.63,2.53,2.39,2.43,2.3,2.43,2.29,2.33,2.22,2.33,2.14,2.12,2.07,2.07,1.88,1.89,1.81,1.87,1.66,1.73,1.61,1.83,2.04,1.65,1.62,1.9,1.73,2.08
Diluted EPS,3.86,3.83,3.82,3.54,3.42,3.39,3.75,3.05,2.92,2.92,3.7,3.01,2.8,2.62,2.43,2.31,1.49,2.28,2.12,2.07,-1.28,2.58,2.6,2.49,2.37,2.43,2.29,2.42,2.28,2.3,2.19,2.29,2.1,2.07,2.02,2.01,1.83,1.79,1.71,1.77,1.48,1.71,1.6,1.82,2.02,1.64,1.61,1.89,1.72,2.06
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPA Ratios :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i) Gross NPA,1638.17,1693.04,1725.5,1806.45,1854.43,1968.11,2034.63,2081.07,1920.16,1988.67,1861.82,1903.51,1933.18,1998.55,2119.34,2035.35,1893.19,1071.69,1220.58,1346.09,1413.4,1185.43,1135.44,1076.22,977.05,891.92,847.88,851.12,856.55,859.79,780.39,734.96,681.98,649.93,597.97,555.03,511.98,459.86,398.29,359.44,335.82,360.7,337.89,308.3,293.06,268.91,263.19,192.12,173.1,178.74
ii) Net NPA,653.07,701.54,775.02,853.5,898.68,940.9,998.73,1038.59,1017.64,1124.47,1128.7,1161.24,1191.1,1295.91,1294.05,1242.17,1075.19,527.15,631.44,716.35,778.49,649.41,624.08,599.96,591.46,527.6,497.78,473.49,474.78,447.82,440.98,425.96,408.34,370.66,358.6,333.98,323.15,286.82,255.94,234.33,232.79,220.4,218.66,204.38,197.29,139.26,131.1,96.98,96.4,91.43
i) % of Gross NPA,3.09,3.36,3.54,3.88,3.99,4.47,4.66,4.91,4.37,4.62,4.36,4.65,4.7,5.21,5.58,5.59,5.11,2.94,3.44,3.9,4.09,3.5,3.41,3.34,2.95,2.91,2.85,3.02,3.03,3.3,3.07,3.05,2.83,2.98,2.69,2.62,2.41,2.37,2.1,2.01,1.86,2.12,2.0,1.91,1.81,1.7,1.66,1.25,1.13,1.23
ii) % of Net NPA,1.25,1.42,1.62,1.87,1.97,2.19,2.34,2.51,2.36,2.67,2.69,2.89,2.95,3.44,3.48,3.49,2.97,1.47,1.81,2.11,2.29,1.95,1.9,1.89,1.81,1.74,1.69,1.7,1.7,1.74,1.76,1.79,1.71,1.72,1.63,1.59,1.53,1.49,1.36,1.32,1.3,1.31,1.3,1.28,1.23,0.89,0.83,0.63,0.63,0.63
Return on Assets %,1.53,1.57,1.59,1.51,1.48,1.49,1.69,1.4,1.33,1.34,1.72,1.46,1.42,1.36,1.32,1.29,0.84,1.29,1.23,1.23,-0.77,1.57,1.62,1.63,1.63,1.68,1.62,1.64,1.58,1.64,1.58,1.6,1.5,1.45,1.5,1.55,1.46,1.5,1.45,1.57,1.45,1.54,1.42,1.58,1.34,1.47,1.4,1.55,1.47,1.65
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.82,59.66,59.66,59.66,59.49,54.27,54.27,53.89,53.89,53.89,53.89,41.0
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
