Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
"P/L Before Int., Excpt. Items & Tax",384.09,770.11,592.29,52.16,339.04,683.97,473.9,297.51,450.63,651.4,794.47,101.28,340.06,634.76,451.94,758.87,258.97,652.93,459.66,397.27,305.42,757.0,574.8,595.07,300.86,598.4,403.31,213.25,298.13,573.16,596.55,340.39,332.61,669.15,608.7,47.74,289.88,792.73,656.11,372.27,337.09,1010.74,523.99,163.09,257.98,518.19,427.81,117.74,238.17,487.4
Interest,204.86,159.05,142.07,85.66,145.89,128.57,93.72,54.32,116.93,116.57,144.41,82.41,37.73,15.0,26.2,29.9,-15.39,-33.48,16.12,136.6,41.45,67.05,22.97,0.54,-42.1,140.92,135.97,47.61,-18.33,30.36,24.18,-83.24,60.67,6.56,61.71,11.08,39.5,96.73,61.64,26.55,16.09,14.3,7.62,5.54,6.53,7.64,9.17,10.45,12.78,15.08
P/L Before Exceptional Items & Tax,179.23,611.06,450.22,-33.5,193.15,555.4,380.18,243.19,333.7,534.83,650.06,18.87,302.33,619.76,425.74,728.97,274.36,686.41,443.54,260.67,263.97,689.95,551.83,594.53,342.96,457.48,267.34,165.64,316.46,542.8,572.37,423.63,271.94,662.59,546.99,36.66,250.38,696.0,594.47,345.72,321.0,996.44,516.37,157.55,251.45,510.55,418.64,107.29,225.39,472.32
Exceptional Items,-5.71,9.12,-21.19,90.67,-16.18,14.26,-19.61,-142.83,16.81,47.34,38.75,3.06,-4.86,-81.23,19.33,128.51,-21.57,-39.36,-59.4,130.7,9.43,54.99,-2.18,4.95,-96.58,104.41,117.45,45.57,-30.84,21.06,15.31,-94.33,38.76,-16.73,41.08,127.61,--,--,--,-132.28,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,173.52,620.18,429.03,57.17,176.97,569.66,360.57,100.36,350.51,582.17,688.81,21.93,297.47,538.53,445.07,857.48,252.79,647.05,384.14,391.37,273.4,744.94,549.65,599.48,246.38,561.89,384.79,211.21,285.62,563.86,587.68,329.3,310.7,645.86,588.07,164.27,250.38,696.0,594.47,213.44,321.0,996.44,516.37,157.55,251.45,510.55,418.64,107.29,225.39,472.32
Tax,34.27,147.12,101.88,-4.34,41.63,128.31,90.37,86.75,59.53,131.1,81.02,22.69,64.8,132.46,105.53,243.68,57.28,124.4,83.06,-8.07,61.39,125.04,129.11,140.56,64.51,131.99,91.19,78.29,79.92,128.97,136.31,48.05,49.64,123.99,108.11,16.79,38.78,131.03,110.04,28.36,50.4,199.66,92.08,12.72,40.52,94.92,75.4,8.58,33.33,82.74
P/L After Tax from Ordinary Activities,139.25,473.06,327.15,61.51,135.34,441.35,270.2,13.61,290.98,451.07,607.79,-0.76,232.67,406.07,339.54,613.8,195.51,522.65,301.08,399.44,212.01,619.9,420.54,458.92,181.87,429.9,293.6,132.92,205.7,434.89,451.37,281.25,261.06,521.87,479.96,147.48,211.6,564.97,484.43,185.08,270.6,796.78,424.29,144.83,210.93,415.63,343.24,98.71,192.06,389.58
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.27,--,-2.55
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,139.25,473.06,327.15,61.51,135.34,441.35,270.2,13.61,290.98,451.07,607.79,-0.76,232.67,406.07,339.54,613.8,195.51,522.65,301.08,399.44,212.01,619.9,420.54,458.92,181.87,429.9,293.6,132.92,205.7,434.89,451.37,281.25,261.06,521.87,479.96,147.48,211.6,564.97,484.43,185.08,270.6,796.78,424.29,144.83,210.93,415.63,343.24,157.98,192.06,387.03
Equity Share Capital,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,3929.8,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63,4136.63
Reserves Excluding Revaluation Reserves,10781.08,--,--,10100.48,--,10359.06,--,--,--,--,--,--,9651.56,9419.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.35,1.21,0.83,0.16,0.34,1.12,0.69,0.03,0.74,1.15,1.55,-0.07,0.59,1.03,0.86,1.56,0.5,1.41,0.78,1.01,0.54,1.58,1.07,1.17,0.46,1.09,0.75,0.24,0.56,1.01,1.09,0.68,0.63,1.26,1.16,0.36,0.51,1.37,1.17,0.45,0.65,1.93,1.03,0.35,0.51,1.0,0.83,0.38,0.46,0.94
Diluted EPS,0.35,1.21,0.83,0.16,0.34,1.12,0.69,0.03,0.74,1.15,1.55,-0.07,0.59,1.03,0.86,1.56,0.5,1.41,0.78,1.01,0.54,1.58,1.07,1.17,0.46,1.09,0.75,0.33,0.5,1.01,1.09,0.68,0.63,1.26,1.16,--,0.51,1.37,1.17,0.45,0.65,1.93,1.03,0.35,0.51,1.0,0.83,0.38,0.46,0.94
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16,372.16
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,89.97,89.97,89.97,89.97,89.97,89.98,89.98,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
