Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1619.67,1593.08,1548.43,1705.79,1581.6,1530.92,1421.8,1597.18,1454.4,1379.78,1402.62,1509.03,1368.2,1297.74,1275.51,1621.66,1249.21,1105.59,950.51,1033.94,1066.1,1230.23,1155.09,1257.34,1161.91,1237.94,1107.97,1131.31,1094.86,1094.98,1085.27,995.9,1027.84,1109.34,1039.31,1088.29,1087.61,1152.19,1098.43,1141.66,1043.97,994.71,938.92,997.37,919.48,947.28,895.05,949.99,789.66,769.42
"P/L Before Other Inc. , Int., Excpt. Items & Tax",377.24,413.24,266.95,328.75,357.43,388.65,253.85,291.61,290.71,364.56,341.09,281.83,323.2,290.32,303.2,56.64,235.49,185.8,33.01,340.88,245.44,297.67,277.94,355.51,312.5,399.4,287.98,327.42,346.08,185.21,231.44,407.27,168.47,141.48,177.81,377.06,191.16,225.66,196.74,237.45,273.14,164.11,249.13,216.46,238.82,231.82,225.43,214.05,219.06,215.25
Other Income,99.49,130.07,92.41,93.67,100.68,102.45,81.47,95.51,113.63,51.98,62.9,69.38,63.22,75.01,55.52,73.2,82.17,71.31,58.8,95.17,62.64,63.66,58.26,128.82,74.12,69.23,62.06,40.92,72.67,95.36,93.64,59.26,84.52,76.27,69.19,68.37,82.03,86.29,80.79,110.6,85.22,92.04,82.88,114.49,88.79,78.47,89.97,89.93,84.05,80.98
"P/L Before Int., Excpt. Items & Tax",476.73,543.31,359.36,422.42,458.11,491.1,335.32,387.12,404.34,416.54,403.99,351.21,386.42,365.33,358.72,129.84,317.66,257.11,91.81,436.05,308.08,361.33,336.2,484.33,386.62,468.63,350.04,368.34,418.75,280.57,325.08,466.53,252.99,217.75,247.0,445.43,273.19,311.95,277.53,348.05,358.36,256.15,332.01,330.95,327.61,310.29,315.4,303.98,303.1,296.24
Interest,17.13,17.66,18.08,19.0,17.53,14.67,14.13,14.56,14.21,14.33,13.91,13.99,13.16,13.52,13.91,8.58,8.4,8.51,8.47,10.76,5.96,8.12,11.23,0.68,0.02,0.02,0.02,0.02,0.02,0.03,0.02,3.22,0.14,0.3,--,-0.06,0.15,0.06,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,459.6,525.65,341.28,403.42,440.58,476.43,321.19,372.56,390.13,402.21,390.08,337.22,373.26,351.81,344.81,121.26,309.26,248.6,83.34,425.29,302.12,353.21,324.97,483.65,386.6,468.61,350.02,368.32,418.73,280.54,325.06,463.31,252.85,217.45,247.0,445.49,273.04,311.89,277.53,348.05,358.36,256.15,332.01,330.95,327.61,310.29,315.4,303.98,303.1,296.24
Exceptional Items,--,-33.32,--,-7.14,--,--,--,-1.25,--,--,--,--,--,-0.08,--,-83.36,--,--,--,-20.58,--,-861.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,459.6,492.33,341.28,396.28,440.58,476.43,321.19,371.31,390.13,402.21,390.08,337.22,373.26,351.73,344.81,37.9,309.26,248.6,83.34,404.71,302.12,-507.84,324.97,483.65,386.6,468.61,350.02,368.32,418.73,280.54,325.06,463.31,252.85,217.45,247.0,445.49,273.04,311.89,277.53,348.05,358.36,256.15,332.01,330.95,327.61,310.29,315.4,303.98,303.1,296.24
Tax,116.16,121.28,85.93,101.74,106.15,118.73,77.07,92.84,93.63,99.41,98.77,80.37,86.73,87.64,89.94,21.72,71.36,61.02,21.67,110.23,126.63,-185.82,97.14,131.34,111.92,132.56,97.65,74.68,129.65,57.6,81.68,127.6,66.86,59.61,68.52,139.28,67.38,80.2,70.27,55.22,57.28,64.27,70.13,84.92,76.46,67.61,68.93,79.45,66.52,63.76
P/L After Tax from Ordinary Activities,343.44,371.05,255.35,294.54,334.43,357.7,244.12,278.47,296.5,302.8,291.31,256.85,286.53,264.09,254.87,16.18,237.9,187.58,61.67,294.48,175.49,-322.02,227.83,352.31,274.68,336.05,252.37,293.64,289.08,222.94,243.38,335.71,185.99,157.84,178.48,306.21,205.66,231.69,207.26,292.83,301.08,191.88,261.88,246.03,251.16,242.68,246.47,224.54,236.58,232.48
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1.58,--,--,1.31,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.12,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,343.44,371.05,255.35,294.54,334.43,357.7,244.12,278.47,296.5,302.8,291.31,256.85,286.53,264.09,254.87,16.18,237.9,187.58,61.67,294.48,175.49,-322.02,227.83,352.31,274.68,336.05,252.37,293.64,289.08,222.94,243.38,335.71,185.99,157.84,178.48,306.21,205.66,231.69,207.26,292.71,301.08,191.88,261.88,246.03,249.57,242.68,246.47,225.84,236.58,232.48
Equity Share Capital,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65,243.72,243.72,243.72,243.72,243.72,243.72,243.72,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,129.98,129.98,129.98,129.98
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,5.64,6.09,4.19,4.83,5.49,5.87,4.01,4.57,4.87,4.97,4.78,4.22,4.7,4.33,4.18,0.27,3.9,3.08,1.01,4.83,2.88,-5.29,3.74,5.78,4.51,6.89,5.18,12.05,11.86,9.15,9.99,13.77,9.54,8.1,9.15,12.56,10.55,11.88,10.63,15.01,15.44,9.84,13.43,12.62,12.8,12.45,18.96,17.37,18.2,17.89
Diluted EPS,5.64,6.09,4.19,4.83,5.49,5.87,4.01,4.57,4.87,4.97,4.78,4.22,4.7,4.33,4.18,0.27,3.9,3.08,1.01,4.83,2.88,-5.29,3.74,5.78,4.51,6.89,5.18,12.05,11.86,9.15,9.99,13.77,9.54,8.1,9.15,12.56,10.55,11.88,10.63,15.01,15.44,9.84,13.43,12.62,12.8,12.45,18.96,17.37,18.2,17.89
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.02,11.02,11.02,--,8.43,8.42,8.42,--,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.2,7.2,4.8,4.8,4.8,4.8
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.2,45.2,45.2,--,43.25,43.21,43.21,--,38.21,38.21,38.2,38.2,38.2,38.2,38.2,38.2,36.91,36.91,36.91,36.91,36.91,36.91
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.36,13.36,13.36,--,11.07,11.07,11.07,--,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.3,12.3,8.2,8.2,8.2,8.2
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,--,100.0,100.0,100.0,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54.8,54.8,54.8,--,56.75,56.79,56.79,--,61.79,61.79,61.8,61.8,61.8,61.8,61.8,61.8,63.09,63.09,63.09,63.09,63.09,63.09
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
