Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,84.49,82.25,88.08,83.03,83.03,70.48,89.52,84.14,91.01,96.92,95.06,98.48,94.34,80.5,61.69,56.28,56.87,50.12,50.78,39.72,42.32,50.68,45.44,43.28,44.71,44.84,41.73,38.75,32.24,31.16,26.46,44.21,29.51,13.79,15.95,12.31,14.07,13.29,12.78,12.77,13.08,12.94,12.14,10.18,13.75,9.61,11.17,9.2,11.32,9.41
"P/L Before Other Inc. , Int., Excpt. Items & Tax",50.2,53.3,55.52,61.4,51.44,42.83,35.75,61.8,65.34,59.06,70.12,104.06,61.96,58.69,67.76,103.16,126.1,115.52,88.05,70.36,60.38,65.77,51.2,52.76,31.91,32.88,43.62,31.38,36.41,22.82,20.28,19.34,17.12,26.25,16.69,17.1,23.89,17.73,17.68,20.21,18.55,17.24,18.12,20.93,20.98,17.79,18.98,15.29,10.66,11.71
Other Income,9.32,6.6,9.16,4.72,2.61,4.62,2.35,5.48,2.84,4.35,2.33,4.2,3.42,4.57,4.18,2.23,1.45,1.66,2.71,1.18,2.62,2.17,0.89,1.33,1.61,2.73,0.81,0.02,0.34,1.05,1.27,0.53,0.87,0.17,0.35,0.25,0.21,0.17,0.12,0.51,0.9,0.76,0.31,0.33,0.74,1.87,0.37,0.71,0.62,0.48
"P/L Before Int., Excpt. Items & Tax",59.52,59.9,64.68,66.12,54.05,47.45,38.1,67.28,68.18,63.41,72.45,108.26,65.38,63.26,71.94,105.39,127.54,117.18,90.75,71.54,63.0,67.94,52.1,54.09,33.52,35.61,44.43,31.4,36.75,23.87,21.55,19.87,17.99,26.42,17.03,17.35,24.09,17.9,17.81,20.72,19.44,18.0,18.43,21.27,21.71,19.66,19.35,16.01,11.29,12.19
Interest,0.17,0.85,0.35,0.21,0.71,1.12,1.67,0.89,1.08,0.77,1.1,0.81,0.75,1.0,1.0,1.09,1.42,1.37,1.62,1.92,1.89,2.13,2.59,3.63,3.32,3.63,3.88,3.94,2.52,1.11,1.46,1.19,1.44,1.4,1.59,1.57,1.48,1.99,2.24,2.33,2.34,2.4,2.62,2.87,3.37,2.84,2.97,2.93,4.0,3.04
P/L Before Exceptional Items & Tax,59.35,59.05,64.33,65.91,53.34,46.33,36.43,66.39,67.1,62.64,71.35,107.45,64.63,62.26,70.94,104.31,126.12,115.81,89.14,69.62,61.11,65.8,49.5,50.45,30.2,31.98,40.55,27.47,34.22,22.76,20.09,18.68,16.56,25.02,15.44,15.78,22.62,15.91,15.57,18.39,17.11,15.6,15.81,18.39,18.35,16.82,16.38,13.07,7.28,9.15
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,59.35,59.05,64.33,65.91,53.34,46.33,36.43,66.39,67.1,62.64,71.35,107.45,64.63,62.26,70.94,104.31,126.12,115.81,89.14,69.62,61.11,98.65,49.5,50.45,30.2,31.98,40.55,27.47,34.22,22.76,20.09,18.68,16.56,25.02,15.44,15.78,22.62,15.91,15.57,18.39,17.11,15.6,15.81,18.39,18.35,16.82,16.38,13.07,7.28,9.15
Tax,13.33,15.29,16.87,17.04,14.89,12.9,9.19,16.62,18.46,16.94,18.94,25.57,18.21,16.38,16.85,25.77,33.53,31.32,23.66,16.84,11.9,21.56,-4.39,15.36,12.65,9.87,14.13,9.8,10.93,7.77,6.7,6.1,5.27,8.13,4.98,4.81,7.24,4.07,4.91,6.4,5.14,5.06,5.33,5.96,6.37,5.64,5.54,4.2,3.33,2.93
P/L After Tax from Ordinary Activities,46.02,43.76,47.46,48.87,38.45,33.43,27.24,49.77,48.64,45.7,52.41,81.88,46.42,45.88,54.09,78.54,92.6,84.49,65.47,52.78,49.21,77.09,53.89,35.09,17.55,22.11,26.42,17.67,23.3,14.99,13.39,12.58,11.29,16.89,10.47,10.96,15.38,11.83,10.66,11.99,11.97,10.54,10.48,12.44,11.98,11.19,10.84,8.87,3.96,6.22
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,46.02,43.76,47.46,48.87,38.45,33.43,27.24,49.77,48.64,45.7,52.41,81.88,46.42,45.88,54.09,78.54,92.6,84.49,65.47,52.78,49.21,77.09,53.89,35.09,17.55,22.11,26.42,17.67,23.3,14.99,13.39,12.58,11.29,16.89,10.47,10.96,15.38,11.83,10.66,11.99,11.97,10.54,10.48,12.44,11.98,11.19,10.84,8.87,3.96,6.22
Equity Share Capital,10.23,10.23,10.24,10.23,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,9.0,8.56,9.28,9.56,7.52,6.54,5.33,9.74,9.52,8.94,10.26,16.03,9.09,8.98,10.59,15.39,45.36,41.39,32.08,25.88,24.13,37.79,26.42,17.21,8.61,10.84,12.95,8.66,11.42,7.35,6.57,6.17,5.53,8.28,5.13,5.37,7.54,5.8,5.23,5.88,5.87,5.17,5.14,12.2,11.75,10.97,10.63,8.7,3.88,6.09
Diluted EPS,8.99,8.55,9.27,9.55,7.51,6.53,5.32,9.72,9.51,8.93,10.24,16.0,9.07,8.97,10.55,15.35,45.24,41.29,32.0,25.81,24.06,37.69,26.35,17.16,8.58,10.84,12.95,8.66,11.42,7.35,6.57,6.17,5.53,8.28,5.13,5.37,7.54,5.8,5.23,5.88,5.87,5.17,5.14,12.2,11.75,10.97,10.63,8.7,3.88,6.09
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.53,0.53,0.53,0.53,0.53,0.26,0.26,0.26,0.26,0.26,0.26,0.26
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.51,1.51,1.51,1.51,1.51,0.76,0.76,0.76,0.76,0.76,0.76,0.76
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
