Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,3.05,1273.71,12.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,260.14,228.58,248.69,181.65,193.08,45.49,215.54,130.58,131.48,164.03,193.56,118.68,1217.84,149.63,202.65,120.4,12.74,157.35,76.5,110.96,137.94,-644.14,502.79,113.46,123.03,112.97,100.77,88.59,105.55,89.69,130.32,26.42,112.71,52.95,98.85,72.27,106.04,78.93,95.55,94.01,102.85,45.3,128.67,98.29,96.54,116.88,100.95,115.04,169.01,138.51
Equity Share Capital,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.4,169.4,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,15.35,13.49,14.68,10.72,11.29,9.88,12.72,6.94,7.28,9.68,11.42,7.01,71.89,8.83,11.96,7.11,0.75,9.29,4.52,6.55,8.14,-38.02,29.68,6.7,7.26,6.67,5.95,10.46,12.46,10.6,15.4,3.1,13.3,6.3,11.7,8.5,12.5,9.3,11.3,11.1,12.1,5.3,15.2,11.6,11.4,13.8,11.9,13.5,20.0,16.4
Diluted EPS,15.35,13.49,14.68,10.72,11.39,2.69,12.72,7.71,7.77,9.68,11.42,7.01,71.89,8.83,11.96,7.11,0.75,9.29,4.52,6.55,8.14,-38.02,29.68,6.7,7.26,6.67,5.95,10.46,12.46,10.6,15.4,3.1,13.3,6.3,11.7,8.5,12.5,9.3,11.3,11.1,12.1,5.3,15.2,11.6,11.4,13.8,11.9,13.5,20.0,16.4
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.12,2.12,2.12,2.12,2.12,2.12,4.18,4.18,4.18,4.18,4.18
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.0,25.0,25.0,25.0,25.0,25.0,49.3,49.3,49.3,49.3,49.3
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.35,6.35,6.35,6.35,6.35,6.35,4.29,4.29,4.29,4.29,4.29
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.0,75.0,75.0,75.0,75.0,75.0,50.7,50.7,50.7,50.7,50.7
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
