Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,-338.32,0.45,126.83,-13.33,-81.81,10.68,-316.09,52.05,110.1,-131.9,-220.24,162.75,-103.35,154.09,492.53,830.05,193.91,979.82,--,--,--,182.41,-59.79,-427.74,--,--,--,--,1111.18,411.49,482.31,322.06,499.63,139.87,165.02,387.09,484.35,48.5,231.8,129.88,162.58,75.31,117.59,78.21,125.86,132.83,208.39,53.31,52.59,69.88
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,12.86,11.33,10.89,11.94,12.44,10.22,13.24,22.89,13.2,13.94,3.99,24.36,92.85,18.2,8.96,17.03,13.08,6.03,511.61,598.22,870.96,-53.94,212.68,89.46,0.17,260.1,300.2,695.95,487.88,504.77,541.69,546.77,552.82,572.76,576.84,630.02,670.5,639.3,626.85,617.36,563.17,553.44,524.93,498.53,452.49,438.5,392.44,415.06,415.48,455.72
"P/L Before Other Inc. , Int., Excpt. Items & Tax",496.73,157.91,-4.22,97.56,421.36,167.58,442.55,-30.78,-25.45,249.11,308.95,-98.04,216.42,-101.95,-421.55,-652.44,-404.53,-608.86,123.46,-155.13,-196.87,330.02,344.48,779.32,402.22,337.47,96.67,-80.48,-908.92,-324.43,-171.41,-434.35,-522.31,-157.22,-20.8,-213.2,-213.4,174.2,174.02,120.61,86.71,189.52,214.37,130.64,199.58,206.6,117.45,70.07,223.45,97.87
Other Income,17.43,2.22,140.9,0.81,53.37,0.96,0.74,0.76,4.98,2.88,2.59,0.7,4.05,0.87,1.01,0.74,10.2,0.79,0.89,4.92,0.42,0.48,8.74,8.85,20.06,-39.36,296.76,31.51,26.39,28.73,19.33,7.8,19.38,58.27,46.47,10.39,46.1,50.0,64.23,27.72,52.33,15.18,18.88,10.39,28.99,12.42,15.25,10.09,24.53,9.15
"P/L Before Int., Excpt. Items & Tax",514.16,160.13,136.68,98.37,474.73,168.54,443.29,-30.02,-20.47,251.99,311.54,-97.34,220.47,-101.08,-420.54,-651.7,-394.33,-608.07,124.35,-150.21,-196.45,330.5,353.22,788.17,422.28,298.11,393.43,-48.97,-882.53,-295.7,-152.08,-426.55,-502.93,-98.95,25.67,-202.81,-167.3,224.2,238.25,148.33,139.04,204.7,233.25,141.03,228.57,219.02,132.7,80.16,247.98,107.02
Interest,134.95,131.79,136.05,134.39,146.22,143.81,142.78,139.94,150.14,156.2,159.32,165.64,198.42,227.43,242.87,254.16,267.24,275.81,285.99,289.93,318.82,345.67,366.73,385.13,405.98,431.65,448.82,469.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,379.21,28.34,0.63,-36.02,328.51,24.73,300.51,-169.96,-170.61,95.79,152.22,-262.98,22.05,-328.51,-663.41,-905.86,-661.57,-883.88,-161.64,-440.14,-515.27,-15.17,-13.51,403.04,16.3,-133.54,-55.39,-518.66,-882.53,-295.7,-152.08,-426.55,-502.93,-98.95,25.67,-202.81,-167.3,224.2,238.25,148.33,139.04,204.7,233.25,141.03,228.57,219.02,132.7,80.16,247.98,107.02
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,379.21,28.34,0.63,-36.02,328.51,24.73,300.51,-169.96,-170.61,95.79,152.22,-262.98,22.05,-328.51,-663.41,-905.86,-661.57,-883.88,-161.64,-440.14,-515.27,-15.17,-13.51,403.04,16.3,-133.54,-55.39,-518.66,-882.53,-295.7,-152.08,-426.55,-502.93,-98.95,25.67,-202.81,-167.3,224.2,238.25,148.33,139.04,204.7,233.25,141.03,228.57,219.02,132.7,80.16,247.98,107.02
Tax,106.67,87.3,22.19,112.21,113.0,34.79,216.74,-8.99,61.89,28.37,42.72,-30.98,129.35,402.5,-137.53,-188.08,187.07,-143.71,-89.06,-143.72,74.41,-328.65,-22.2,413.41,53.96,-84.69,-38.84,-177.89,-315.89,-118.83,-163.98,-149.65,-185.03,-53.78,10.81,-92.53,-66.27,69.87,55.64,46.79,19.47,70.93,59.46,46.56,58.28,76.63,-7.61,25.05,98.04,30.71
P/L After Tax from Ordinary Activities,272.54,-58.96,-21.56,-148.23,215.51,-10.06,83.77,-160.97,-232.5,67.42,109.5,-232.0,-107.3,-731.01,-525.88,-717.78,-848.64,-740.17,-72.58,-296.42,-589.68,313.48,8.69,-10.37,-37.66,-48.85,-16.55,-340.77,-566.64,-176.87,11.9,-276.9,-317.9,-45.17,14.86,-110.28,-101.03,154.33,182.61,101.54,119.57,133.77,173.79,94.47,170.29,142.39,140.31,55.11,149.94,76.31
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,272.54,-58.96,-21.56,-148.23,215.51,-10.06,83.77,-160.97,-232.5,67.42,109.5,-232.0,-107.3,-731.01,-525.88,-717.78,-848.64,-740.17,-72.58,-296.42,-589.68,313.48,8.69,-10.37,-37.66,-48.85,-16.55,-340.77,-566.64,-176.87,11.9,-276.9,-317.9,-45.17,14.86,-110.28,-101.03,154.33,182.61,101.54,119.57,133.77,173.79,94.47,170.29,142.39,140.31,55.11,149.94,76.31
Equity Share Capital,2694.31,2613.59,2613.59,2613.59,2489.61,2489.61,2489.61,2489.61,2195.93,2195.92,2102.99,2102.99,2102.99,2041.98,2041.98,2041.98,1895.99,1895.99,1895.99,1895.99,1695.99,1695.99,1695.99,1695.99,1695.99,1695.99,1695.99,1695.99,1695.99,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1662.04,1661.12,1661.12,1661.05,1661.05,1660.99,1660.84,1660.84
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.04,-0.23,-0.08,-0.57,0.87,-0.04,0.34,-0.65,-1.06,0.31,0.52,-1.1,-0.51,-3.58,-2.58,-3.52,-4.48,-3.9,-0.38,-1.56,-3.48,1.85,0.05,-0.06,-0.22,-0.29,-0.1,-2.01,-3.41,-1.06,0.07,-1.67,-1.91,-0.27,0.09,-0.66,-0.61,0.93,1.04,0.61,0.72,0.8,1.04,0.57,1.02,0.86,0.84,0.33,0.9,0.62
Diluted EPS,1.04,-0.23,-0.08,-0.57,0.87,-0.04,0.34,-0.65,-1.06,0.31,0.52,-1.1,-0.51,-3.58,-2.58,-3.52,-4.48,-3.9,-0.38,-1.56,-3.48,1.85,0.05,-0.06,-0.22,-0.29,-0.1,-2.01,-3.41,-1.06,0.07,-1.67,-1.91,-0.27,0.09,-0.66,-0.61,0.93,1.04,0.61,0.72,0.8,1.04,0.57,1.02,0.86,0.84,0.33,0.9,0.62
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.78
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,100.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.57
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
