Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.14,95.14,63.1,73.04,45.54,57.34,40.23,28.2,25.59,27.7,27.54,25.93,27.27,31.21,20.7,22.0,21.72
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,476.91,478.77,481.2,439.01,410.11,431.54,475.5,422.13,407.19,402.83,419.44,394.58,388.95,325.69,333.42,348.86,322.4,318.76,348.94,242.94,299.21,241.73,295.4,241.08,300.73,241.87,304.97,249.46,226.39,231.23,197.6,183.83,217.89,158.87,208.87,147.03,132.02,134.9,184.32,128.42,121.07,117.34,134.37,109.91,98.89,108.18,108.26,102.27,74.46,80.19
"P/L Before Other Inc. , Int., Excpt. Items & Tax",102.06,110.14,189.37,222.75,219.07,268.06,140.27,99.98,95.64,158.38,178.49,80.54,245.36,237.41,192.42,233.48,279.15,333.54,419.44,387.51,259.91,286.8,328.22,192.28,125.53,178.49,322.85,146.24,178.87,134.09,151.04,65.02,76.73,174.12,146.64,152.9,115.43,372.65,326.69,95.39,86.16,92.77,103.25,81.93,75.66,93.06,85.05,64.76,53.07,61.39
Other Income,13.21,15.46,16.06,3.15,7.22,3.3,8.95,11.84,1.96,0.58,0.47,0.62,11.59,1.42,1.71,1.74,4.03,2.71,2.84,0.16,131.01,0.29,0.28,3.18,0.89,3.36,2.01,0.16,0.28,0.32,7.61,0.23,0.89,0.21,0.39,0.4,2.62,2.8,0.05,0.03,0.12,0.13,0.14,0.18,2.77,0.2,0.2,0.02,0.07,3.42
"P/L Before Int., Excpt. Items & Tax",115.27,125.6,205.43,225.89,226.29,271.36,149.23,111.82,97.6,158.96,178.96,81.16,256.95,238.83,194.13,235.22,283.18,336.25,422.28,387.67,390.92,287.09,328.5,195.46,126.42,181.85,324.86,146.4,179.15,134.41,158.65,65.25,77.62,174.33,147.03,153.3,118.05,375.45,326.74,95.42,86.28,92.9,103.39,82.11,78.43,93.26,85.25,64.78,53.14,64.81
Interest,23.71,21.79,18.28,12.69,10.13,14.66,15.39,14.29,13.59,14.65,11.96,8.7,5.92,4.31,4.41,2.03,2.14,2.21,2.33,6.09,6.97,6.93,6.63,4.66,4.34,4.62,4.82,1.1,0.64,0.64,0.12,0.83,1.3,0.28,0.39,0.59,0.81,0.67,0.53,0.37,0.05,-0.42,0.92,0.56,2.29,3.48,2.57,1.47,1.83,3.88
P/L Before Exceptional Items & Tax,91.56,103.81,187.15,213.2,216.16,256.7,133.84,97.53,84.01,144.31,167.0,72.46,251.03,234.52,189.71,233.19,281.04,334.04,419.95,381.58,383.95,280.16,321.87,190.8,122.08,177.23,320.04,145.3,178.51,133.77,158.53,64.42,76.32,174.05,146.64,152.71,117.24,374.78,326.21,95.05,86.23,93.32,102.47,81.55,76.14,89.78,82.68,63.31,51.31,60.93
Exceptional Items,--,--,12.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-10.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,91.56,103.81,200.02,213.2,216.16,256.7,133.84,97.53,84.01,144.31,167.0,72.46,251.03,234.52,189.71,233.19,281.04,334.04,419.95,381.58,373.95,280.16,321.87,190.8,122.08,177.23,320.04,145.3,178.51,133.77,158.53,64.42,76.32,174.05,146.64,152.71,117.24,374.78,326.21,95.05,86.23,93.32,102.47,81.55,76.14,89.78,82.68,63.31,51.31,60.93
Tax,16.22,18.0,34.24,37.01,14.29,23.46,--,--,-46.53,25.18,20.56,--,-0.34,40.94,33.36,40.5,49.93,56.69,71.65,62.94,59.65,48.97,53.18,35.58,14.42,38.72,68.98,31.32,34.32,28.73,36.43,13.75,17.08,36.22,32.81,32.97,28.22,94.65,73.54,18.75,18.43,19.33,18.42,20.07,19.0,21.94,18.85,13.84,11.6,11.93
P/L After Tax from Ordinary Activities,75.34,85.81,165.78,176.19,201.87,233.24,133.84,97.53,130.54,119.13,146.44,72.46,251.37,193.58,156.36,192.69,231.11,277.35,348.3,318.64,314.3,231.19,268.69,155.22,107.66,138.51,251.06,113.98,144.19,105.04,122.1,50.67,59.24,137.83,113.83,119.74,89.02,280.13,252.67,76.3,67.8,73.99,84.05,61.48,57.14,67.84,63.83,49.47,39.71,49.0
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.71,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,75.34,85.81,165.78,176.19,201.87,233.24,133.84,97.53,130.54,119.13,146.44,72.46,251.37,193.58,156.36,192.69,231.11,277.35,348.3,318.64,314.3,231.19,268.69,155.22,107.66,138.51,251.06,113.98,144.19,105.04,122.1,50.67,59.24,137.83,113.83,119.74,89.02,280.13,252.67,76.3,67.09,73.99,84.05,61.48,57.14,67.84,63.83,49.47,39.71,49.0
Equity Share Capital,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.83,4.37,8.43,8.96,10.27,11.87,6.81,4.96,6.64,6.06,7.45,3.69,12.79,9.85,7.95,9.8,11.76,14.11,18.02,16.9,16.67,12.26,14.25,8.23,5.71,7.35,13.32,6.05,7.65,5.57,6.48,2.69,3.14,7.31,6.04,6.35,4.72,14.86,13.4,4.05,3.56,3.92,4.46,3.26,3.03,3.6,3.39,2.62,2.11,2.6
Diluted EPS,3.83,4.37,8.43,8.96,10.27,11.87,6.81,4.96,6.64,6.06,7.45,3.69,12.79,9.85,7.95,9.8,11.76,14.11,18.02,16.9,16.67,12.26,14.25,8.23,5.71,7.35,13.32,6.05,7.65,5.57,6.48,2.69,3.14,7.31,6.04,6.35,4.72,14.86,13.4,4.05,3.56,3.92,4.46,3.26,3.03,3.6,3.39,2.62,2.11,2.6
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.87,25.87,25.87,25.87,25.87,25.87,25.87,25.87,25.87,25.87,25.87,25.87,25.87
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.13,74.13,74.13,74.13,74.13,74.13,74.13,74.13,74.13,74.13,74.13,74.13,74.13
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
