Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,151.11,150.56,142.59,122.21,152.1,139.84,130.53,148.53,138.3,125.3,127.23,132.47,107.63,100.49,70.64,104.01,75.55,78.67,70.81,80.13,88.77,91.14,84.69,114.99,90.79,77.7,70.61,105.38,103.14,98.02,85.23,123.57,91.88,82.54,92.93,163.77,67.26,69.15,70.91,115.49,77.86,87.82,84.83,149.24,59.94,91.2,82.0,150.54,73.03,75.35
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-79.65,-84.9,-91.11,107.55,-28.82,-36.78,-61.86,183.83,14.91,-21.67,-36.43,150.4,21.5,-31.62,-44.49,130.04,-15.52,-21.93,-42.05,130.65,-23.01,-53.27,-78.68,117.24,-46.38,-62.0,-143.75,59.01,9.85,2.33,-11.49,125.12,26.13,40.71,50.14,157.59,-28.26,-69.35,-97.99,110.12,-21.65,9.59,5.82,107.72,-39.56,-24.66,-39.62,100.1,-25.89,16.72
Other Income,14.94,116.07,21.28,19.75,15.5,131.54,12.35,109.74,14.67,111.85,14.55,126.8,20.03,117.05,12.04,135.93,15.2,217.09,17.18,26.76,19.27,74.9,19.0,78.91,27.46,72.94,12.1,62.76,23.34,100.98,10.3,32.68,17.82,92.58,11.38,7.51,15.55,55.01,6.9,69.19,11.35,91.07,11.76,18.3,36.29,91.74,14.85,6.16,17.44,70.95
"P/L Before Int., Excpt. Items & Tax",-64.71,31.17,-69.83,127.3,-13.32,94.76,-49.51,293.57,29.58,90.18,-21.88,277.2,41.53,85.43,-32.45,265.97,-0.32,195.16,-24.87,157.41,-3.74,21.63,-59.68,196.15,-18.92,10.94,-131.65,121.77,33.19,103.31,-1.19,157.8,43.95,133.29,61.52,165.1,-12.71,-14.34,-91.09,179.31,-10.3,100.66,17.58,126.02,-3.27,67.08,-24.77,106.26,-8.45,87.67
Interest,13.85,16.23,19.58,17.31,7.08,7.36,12.3,10.37,8.49,9.24,7.93,10.15,11.48,12.98,11.48,17.4,20.02,22.65,32.65,39.03,30.65,33.52,32.46,30.25,27.05,26.48,29.65,30.89,25.59,28.28,28.14,45.14,29.94,30.99,33.84,30.67,30.48,38.01,43.96,32.75,34.76,38.58,45.18,67.95,41.76,41.83,44.62,80.48,16.53,18.6
P/L Before Exceptional Items & Tax,-78.56,14.94,-89.41,109.99,-20.4,87.4,-61.81,283.2,21.09,80.94,-29.81,267.05,30.05,72.45,-43.93,248.57,-20.34,172.51,-57.52,118.38,-34.39,-11.89,-92.14,165.9,-45.97,-15.54,-161.3,90.88,7.6,75.03,-29.33,112.66,14.01,102.3,27.68,134.43,-43.19,-52.35,-135.05,146.56,-45.06,62.08,-27.6,58.07,-45.03,25.25,-69.39,25.78,-24.98,69.07
Exceptional Items,-76.83,--,--,--,--,--,--,-155.11,--,--,44.2,--,-13.73,--,--,-14.24,366.6,--,362.81,--,--,--,--,--,--,--,35.16,2.81,-90.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,265.73
P/L Before Tax,-155.39,14.94,-89.41,109.99,-20.4,87.4,-61.81,128.09,21.09,80.94,14.39,267.05,16.32,72.45,-43.93,234.33,346.26,172.51,305.29,118.38,-34.39,-11.89,-92.14,165.9,-45.97,-15.54,-126.14,93.69,-82.4,75.03,-29.33,112.66,14.01,102.3,27.68,134.43,-43.19,-52.35,-135.05,146.56,-45.06,62.08,-27.6,58.07,-45.03,25.25,-69.39,25.78,-24.98,334.8
Tax,-9.13,-13.31,-10.82,29.72,-6.81,1.22,-16.04,45.32,5.31,-4.19,1.25,41.93,-1.97,-0.74,-10.83,65.73,7.08,41.08,79.64,49.54,-14.41,-17.98,-39.02,36.72,-14.58,-26.45,-44.76,-15.18,0.58,-4.89,-10.96,-51.67,1.79,20.58,2.34,-9.93,-3.14,-15.4,-1.24,-11.67,-2.26,2.65,-0.99,-27.32,-32.53,-0.7,2.92,20.36,-3.0,9.0
P/L After Tax from Ordinary Activities,-146.26,28.25,-78.59,80.27,-13.59,86.18,-45.77,82.77,15.78,85.13,13.14,225.12,18.29,73.19,-33.1,168.6,339.18,131.43,225.65,68.84,-19.98,6.09,-53.12,129.18,-31.39,10.91,-81.38,108.87,-82.98,79.92,-18.37,164.33,12.22,81.72,25.34,144.36,-40.05,-36.95,-133.81,158.23,-42.8,59.43,-26.61,85.39,-12.5,25.95,-72.31,5.42,-21.98,325.8
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,135.81,13.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-146.26,28.25,-78.59,80.27,-13.59,86.18,-45.77,82.77,15.78,85.13,13.14,225.12,18.29,73.19,-33.1,168.6,339.18,131.43,225.65,68.84,-19.98,6.09,-53.12,129.18,-31.39,10.91,54.43,122.44,-82.98,79.92,-18.37,164.33,12.22,81.72,25.34,144.36,-40.05,-36.95,-133.81,158.23,-42.8,59.43,-26.61,85.39,-12.5,25.95,-72.31,5.42,-21.98,325.8
Equity Share Capital,17.76,17.76,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.74,17.74,17.74,17.73,17.71,17.71,17.71,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.59,17.59,17.59,17.59,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.38,17.38
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-8.23,1.6,-4.43,4.52,-0.77,4.86,-2.58,4.66,0.89,4.8,0.74,12.71,1.03,4.13,-1.87,9.52,19.17,7.42,12.75,3.89,-1.13,0.34,-3.0,7.29,-1.77,0.62,3.08,6.91,-4.69,4.52,-1.04,9.25,0.69,4.65,1.44,8.21,-2.28,-2.1,-7.61,9.0,-2.43,3.38,-1.51,4.86,-0.71,1.48,-4.11,0.31,-1.27,18.76
Diluted EPS,-8.23,1.6,-4.43,4.52,-0.77,4.86,-2.58,4.67,0.88,4.8,0.74,12.7,1.03,4.13,-1.87,9.52,19.16,7.42,12.75,3.89,-1.13,0.34,-3.0,7.29,-1.77,0.62,3.08,6.91,-4.69,4.52,-1.04,9.25,0.69,4.65,1.44,8.21,-2.28,-2.1,-7.61,9.0,-2.43,3.38,-1.51,4.86,-0.71,1.48,-4.11,0.31,-1.26,18.74
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.62,9.62,9.62,9.63,9.63,9.62,9.62,9.62,9.62,9.62,9.62,9.43,9.43
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54.7,54.7,54.69,54.75,54.77,54.74,54.74,54.76,54.76,54.74,54.74,54.25,54.27
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.92,7.92
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.7,99.7,99.7,99.71,99.71,99.71,99.71,99.71,99.71,99.71,99.71,99.71,99.71
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.12,45.12,45.13,45.08,45.08,45.09,45.09,45.09,45.09,45.09,45.09,45.58,45.56
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
