Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
"P/L Before Other Inc. , Int., Excpt. Items & Tax",145.5,128.2,115.5,141.0,156.4,147.8,124.5,106.99,125.3,117.3,114.95,109.42,74.57,108.34,94.22,103.64,116.18,174.88,132.89,116.31,116.74,177.09,141.78,160.16,120.2,114.24,128.61,116.66,75.96,88.81,103.77,76.04,68.43,88.42,64.95,44.82,41.22,50.13,53.56,53.66,19.96,53.87,45.42,37.94,34.49,39.03,10.29,32.96,20.44,48.6
Other Income,46.6,50.0,41.2,44.3,41.6,28.1,40.1,32.95,26.73,27.44,44.88,29.2,25.23,14.34,20.97,21.8,23.73,28.45,14.36,17.43,33.72,19.18,26.13,18.62,14.98,17.72,21.29,24.67,12.51,6.6,9.08,8.74,11.01,10.54,5.74,13.66,6.74,6.91,8.14,5.89,7.06,5.8,4.84,4.56,3.73,4.07,8.14,6.09,2.15,3.2
"P/L Before Int., Excpt. Items & Tax",192.1,178.2,156.7,185.3,198.0,175.9,164.6,139.94,152.03,144.74,159.83,138.62,99.8,122.68,115.19,125.44,139.91,203.33,147.25,133.74,150.46,196.27,167.91,178.78,135.18,131.96,149.9,141.33,88.47,95.41,112.85,84.78,79.44,98.96,70.69,58.48,47.96,57.04,61.7,59.55,27.02,59.67,50.26,42.5,38.22,43.1,18.43,39.05,22.59,51.8
Interest,1.9,2.2,1.4,1.2,0.7,1.4,0.7,0.75,0.49,1.03,1.18,1.26,1.19,1.08,1.38,1.84,1.65,1.32,1.76,1.48,1.52,1.83,1.36,2.16,3.48,--,--,--,0.28,--,--,--,0.25,--,--,0.01,0.23,0.01,0.07,0.07,0.35,0.01,0.01,--,0.07,0.25,0.02,0.1,0.02,0.17
P/L Before Exceptional Items & Tax,190.2,176.0,155.3,184.1,197.3,174.5,163.9,139.19,151.54,143.71,158.65,137.36,98.61,121.6,113.81,123.6,138.26,202.01,145.49,132.26,148.94,194.44,166.55,176.62,131.7,131.96,149.9,141.33,88.19,95.41,112.85,84.78,79.19,98.96,70.69,58.47,47.73,57.03,61.63,59.48,26.67,59.66,50.25,42.5,38.15,42.85,18.41,38.95,22.57,51.63
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-13.92,-26.1,--,--,--,--,--,--,--,--
P/L Before Tax,190.2,176.0,155.3,184.1,197.3,174.5,163.9,139.19,151.54,143.71,158.65,137.36,98.61,121.6,113.81,123.6,138.26,202.01,145.49,132.26,148.94,194.44,166.55,176.62,131.7,131.96,149.9,141.33,88.19,95.41,112.85,84.78,79.19,98.96,70.69,58.47,47.73,57.03,61.63,59.48,12.75,33.56,50.25,42.5,38.15,42.85,18.41,38.95,22.57,51.63
Tax,50.3,43.9,40.2,47.6,49.1,46.6,42.0,35.75,39.51,37.64,40.71,35.39,25.94,31.87,28.61,32.07,34.24,52.12,37.44,34.18,37.8,49.7,46.34,62.52,47.58,46.34,52.51,49.62,29.82,33.15,39.12,29.41,57.33,34.94,25.31,20.28,17.06,24.99,20.35,22.27,5.64,10.56,20.37,13.88,12.57,14.0,4.44,10.89,7.29,15.93
P/L After Tax from Ordinary Activities,139.9,132.1,115.1,136.5,148.2,127.9,121.9,103.44,112.03,106.07,117.94,101.97,72.67,89.73,85.2,91.53,104.02,149.89,108.05,98.08,111.14,144.74,120.21,114.1,84.12,85.62,97.39,91.71,58.37,62.26,73.73,55.37,21.86,64.02,45.38,38.19,30.67,32.04,41.28,37.21,7.11,23.0,29.88,28.62,25.58,28.85,13.97,28.06,15.28,35.7
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,139.9,132.1,115.1,136.5,148.2,127.9,121.9,103.44,112.03,106.07,117.94,101.97,72.67,89.73,85.2,91.53,104.02,149.89,108.05,98.08,111.14,144.74,120.21,114.1,84.12,85.62,97.39,91.71,58.37,62.26,73.73,55.37,21.86,64.02,45.38,38.19,30.67,32.04,41.28,37.21,7.11,23.0,29.88,28.62,25.58,28.85,13.97,28.06,15.28,35.7
Equity Share Capital,8.8,8.8,8.84,8.8,8.8,8.8,8.8,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,158.26,149.35,130.18,154.34,167.59,144.6,137.82,116.99,126.71,119.97,133.39,115.33,82.19,101.49,96.36,103.52,117.65,169.53,122.21,110.93,125.7,163.7,135.96,129.05,95.14,96.86,110.15,103.73,66.02,70.42,83.39,62.62,24.73,72.4,51.33,43.19,34.69,36.24,46.69,42.09,8.04,26.01,33.8,32.37,28.93,32.63,15.8,31.74,17.28,40.38
Diluted EPS,158.26,149.35,130.18,154.34,167.59,144.6,137.82,116.99,126.71,119.97,133.39,115.33,82.19,101.49,96.36,103.52,117.65,169.53,122.21,110.93,125.7,163.7,135.96,129.05,95.14,96.86,110.15,103.73,66.02,70.42,83.39,62.62,24.73,72.4,51.33,43.19,34.69,36.24,46.69,42.09,8.04,26.01,33.8,32.37,28.93,32.63,15.8,31.74,17.28,40.38
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
