Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,615.95,689.2,570.54,590.45,637.31,146.27,900.95,560.9,430.51,663.57,861.36,1037.15,775.24,-34.86,308.01,534.08,344.16,503.48,-25.37,2645.95,4039.12,2784.42,2694.57,84.6,172.61,-297.3,765.01,846.21,265.29,498.94,18.84,484.92,-197.64,452.92,132.43,559.42,130.25,648.83,827.34,733.22,167.09,636.39,677.54,150.07,149.84,101.01,304.4,624.2,144.1,320.76
"P/L Before Other Inc. , Int., Excpt. Items & Tax",792.03,699.63,-816.26,270.38,1996.68,825.21,1842.25,1774.32,3193.95,-10.63,-2291.78,4418.38,2720.53,1601.36,-233.25,44.36,627.94,-78.47,26.81,-687.79,-2118.16,103.91,-664.39,-639.24,591.21,-283.81,-38.05,642.69,882.68,1576.57,738.15,418.96,1383.72,977.39,617.35,1050.53,1291.16,286.99,-1073.51,571.16,1108.29,-1946.43,-1492.53,-242.03,765.24,-247.42,307.37,-514.41,55.75,-223.95
Other Income,37.78,33.32,59.9,44.73,39.27,39.58,74.45,51.78,86.05,57.3,31.64,36.73,26.48,52.53,22.68,21.04,27.63,36.64,28.76,25.38,30.71,34.58,19.38,20.37,24.6,36.77,38.13,55.77,77.05,20.19,82.81,20.44,37.47,63.63,92.57,229.53,239.45,163.65,240.17,213.99,201.83,179.94,187.61,221.07,157.18,93.83,31.03,26.54,16.82,8.44
"P/L Before Int., Excpt. Items & Tax",829.81,732.95,-756.36,315.11,2035.95,864.79,1916.7,1826.1,3280.0,46.67,-2260.14,4455.11,2747.01,1653.89,-210.57,65.4,655.57,-41.83,55.57,-662.41,-2087.45,138.49,-645.01,-618.87,615.81,-247.04,0.08,698.46,959.73,1596.76,820.96,439.4,1421.19,1041.02,709.92,1280.06,1530.61,450.64,-833.34,785.15,1310.12,-1766.49,-1304.92,-20.96,922.42,-153.59,338.4,-487.87,72.57,-215.51
Interest,245.43,263.6,284.74,214.48,261.74,273.64,311.17,267.29,329.97,337.66,315.47,302.16,394.04,161.28,178.99,198.29,136.67,62.38,-2.65,134.5,186.38,183.46,228.66,144.09,144.02,99.89,117.29,110.55,111.84,115.88,105.32,107.42,121.86,139.54,111.49,143.13,149.0,155.48,162.73,122.27,113.81,127.9,112.29,53.09,58.19,92.8,92.6,77.85,70.56,77.71
P/L Before Exceptional Items & Tax,584.38,469.35,-1041.1,100.63,1774.21,591.15,1605.53,1558.81,2950.03,-290.99,-2575.61,4152.95,2352.97,1492.61,-389.56,-132.89,518.9,-104.21,58.22,-796.91,-2273.83,-44.97,-873.67,-762.96,471.79,-346.93,-117.21,587.91,847.89,1480.88,715.64,331.98,1299.33,901.48,598.43,1136.93,1381.61,295.16,-996.07,662.88,1196.31,-1894.39,-1417.21,-74.05,864.23,-246.39,245.8,-565.72,2.01,-293.22
Exceptional Items,--,--,--,--,-8.29,--,--,--,--,2.5,--,--,-30.0,--,--,--,--,--,--,--,--,--,--,--,-3.44,-10.25,25.08,-26.18,--,--,-25.89,--,1597.29,--,--,--,-7.69,-0.63,-20.48,-154.19,--,0.03,33.42,--,--,--,--,111.77,44.45,--
P/L Before Tax,584.38,469.35,-1041.1,100.63,1765.92,591.15,1605.53,1558.81,2950.03,-288.49,-2575.61,4152.95,2322.97,1492.61,-389.56,-132.89,518.9,-104.21,58.22,-796.91,-2273.83,-44.97,-873.67,-762.96,468.35,-357.18,-92.13,561.73,847.89,1480.88,689.75,331.98,2896.62,901.48,598.43,1136.93,1373.92,294.53,-1016.55,508.69,1196.31,-1894.36,-1383.79,-74.05,864.23,-246.39,245.8,-453.95,46.46,-293.22
Tax,221.24,165.16,-358.78,35.06,629.08,204.09,546.24,546.07,1042.05,-100.53,-786.47,1445.44,-685.21,523.63,-147.02,-46.59,190.6,-33.2,22.38,-277.05,-677.39,-8.33,-299.22,-262.84,149.48,-89.46,-10.97,199.77,305.81,511.0,211.8,97.97,954.2,335.49,182.57,416.65,11.36,--,-103.17,103.17,26.61,--,-432.32,-37.95,-202.81,1.29,10.03,--,108.36,66.36
P/L After Tax from Ordinary Activities,363.14,304.19,-682.32,65.57,1136.84,387.06,1059.29,1012.74,1907.98,-187.96,-1789.14,2707.51,3008.18,968.98,-242.54,-86.3,328.3,-71.01,35.84,-519.86,-1596.44,-36.64,-574.45,-500.12,318.87,-267.72,-81.16,361.96,542.08,969.88,477.95,234.01,1942.42,565.99,415.86,720.28,1362.56,294.53,-913.38,405.52,1169.7,-1894.36,-951.47,-36.1,1067.04,-247.68,235.77,-453.95,-61.9,-359.58
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,363.14,304.19,-682.32,65.57,1136.84,387.06,1059.29,1012.74,1907.98,-187.96,-1789.14,2707.51,3008.18,968.98,-242.54,-86.3,328.3,-71.01,35.84,-519.86,-1596.44,-36.64,-574.45,-500.12,318.87,-267.72,-81.16,361.96,542.08,969.88,477.95,234.01,1942.42,565.99,415.86,720.28,1362.56,294.53,-913.38,405.52,1169.7,-1894.36,-951.47,-36.1,1067.04,-247.68,235.77,-453.95,-61.9,-359.58
Equity Share Capital,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6,1752.6
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.07,1.74,-3.89,0.37,6.49,2.21,6.04,5.78,10.89,-1.07,-10.21,15.45,17.16,5.53,-1.38,-0.49,1.87,-0.41,0.2,-2.97,-9.11,-0.21,-3.28,-2.85,1.82,-1.53,-0.46,2.07,3.09,5.53,2.73,1.34,11.08,3.23,2.37,4.11,7.77,1.63,-5.21,2.31,6.67,-10.81,-5.43,-0.21,6.09,-1.41,1.35,-2.59,-0.35,-2.05
Diluted EPS,2.07,1.74,-3.89,0.37,6.49,2.21,6.04,5.78,10.89,-1.07,-10.21,15.45,17.16,5.53,-1.38,-0.49,1.87,-0.41,0.2,-2.97,-9.11,-0.21,-3.28,-2.85,1.82,-1.53,-0.46,2.07,3.09,5.53,2.73,1.34,11.08,3.23,2.37,4.11,7.77,1.63,-5.21,2.31,6.67,-10.81,-5.43,-0.21,6.09,-1.41,1.35,-2.59,--,--
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
