Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,834.97,815.27,816.24,745.85,866.91,675.9,637.91,648.42,739.05,688.95,572.32,475.47,441.31,401.59,373.84,428.59,249.78,256.91,448.76,473.88,499.83,384.73,431.16,445.13,464.77,425.01,361.39,459.62,479.71,421.19,427.01,449.41,507.06,271.82,319.5,283.02,258.88,325.57,355.24,295.73,260.0,262.69,207.11,213.49,209.29,152.97,156.81,318.72,239.86,211.99
Provisions And Contingencies,161.4,147.44,179.83,132.94,293.41,149.71,126.41,159.42,293.01,364.09,227.19,154.64,140.12,146.1,164.15,264.04,71.45,201.21,284.73,337.57,429.27,364.26,365.17,329.97,352.34,400.4,213.14,422.67,394.17,324.7,321.36,233.44,217.5,94.31,119.19,66.92,-12.62,92.74,126.02,117.65,194.83,106.15,93.11,86.42,110.03,50.65,118.47,163.16,88.76,65.22
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,673.57,667.83,636.41,612.91,573.5,526.19,511.5,489.0,446.04,324.86,345.13,320.83,301.19,255.49,209.69,164.55,178.33,55.7,164.03,136.31,70.56,20.47,65.99,115.16,112.43,24.61,148.25,36.95,85.54,96.49,105.65,215.97,289.56,177.51,200.31,216.1,271.5,232.83,229.22,178.08,65.17,156.54,114.0,127.07,99.26,102.32,38.34,155.56,151.1,146.77
Tax,160.21,171.8,162.81,154.26,117.4,114.56,133.05,130.37,108.22,35.57,94.9,92.08,87.72,70.01,44.24,55.68,73.96,21.07,49.14,30.81,-13.14,5.4,2.66,42.24,52.41,3.41,64.51,-8.96,34.98,25.0,30.0,68.0,72.0,61.75,74.0,69.75,133.5,80.0,87.0,43.5,-63.99,42.66,23.5,5.0,-20.33,-4.5,-44.55,35.26,-7.48,33.73
P/L After Tax from Ordinary Activities,513.36,496.03,473.6,458.65,456.1,411.63,378.45,358.63,337.82,289.29,250.23,228.75,213.47,185.48,165.45,108.87,104.37,34.63,114.89,105.5,83.7,15.07,63.33,72.92,60.02,21.2,83.74,45.91,50.56,71.49,75.65,147.97,217.56,115.76,126.31,146.35,138.0,152.83,142.22,134.58,129.16,113.88,90.5,122.07,119.59,106.82,82.89,120.3,158.58,113.04
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.67,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,513.36,496.03,473.6,458.65,456.1,411.63,378.45,358.63,337.82,289.29,250.23,228.75,213.47,185.48,165.45,108.87,104.37,34.63,114.89,105.5,83.7,15.07,63.33,72.92,60.02,21.2,83.74,45.91,50.56,71.49,75.65,147.97,217.56,115.76,126.31,146.35,138.0,152.83,142.22,134.58,137.83,113.88,90.5,122.07,119.59,106.82,82.89,120.3,158.58,113.04
Equity Share Capital,161.02,161.0,160.96,160.94,160.88,160.76,160.53,160.48,160.41,160.19,160.09,160.02,160.0,159.87,159.86,159.86,159.86,159.86,159.86,159.86,159.86,159.86,159.86,159.86,159.86,159.86,159.86,145.33,145.33,145.33,121.86,121.86,121.86,121.86,121.86,121.86,121.86,121.86,121.86,121.86,121.63,120.98,120.86,107.29,107.18,107.18,107.18,107.18,107.18,107.18
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4451.09,4124.4,4124.4,4124.4,4124.4,3219.16,3219.16,3219.16,3219.16,2978.01,2978.01,2978.01,2978.01,2601.04
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ANALYTICAL RATIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) % of Share by Govt.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.93,11.48,11.75,12.26,13.3,13.1,13.63,14.63,13.98,14.4,12.58,12.77,12.73,13.08,12.86,14.41,13.36
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,6.38,6.16,5.89,5.7,5.67,5.13,4.72,4.47,4.21,3.61,3.13,2.86,2.67,2.32,2.07,1.36,1.31,0.43,1.44,1.32,1.05,0.19,0.79,0.91,0.75,0.27,1.05,0.6,0.66,1.04,1.24,2.43,3.57,1.9,10.37,12.01,11.33,12.54,11.67,11.05,7.0,10.26,7.94,11.38,11.16,9.97,7.73,11.22,14.8,10.55
Diluted EPS,6.37,6.16,5.88,5.7,5.67,5.12,4.7,446.0,4.2,3.6,3.12,2.86,2.67,2.32,2.07,1.36,1.31,0.43,1.44,1.32,1.05,0.19,0.79,0.91,0.75,0.27,1.05,0.6,0.66,1.04,1.24,2.43,3.57,1.9,10.37,12.01,11.33,12.54,11.67,11.05,6.99,10.22,7.46,11.3,11.07,9.89,7.67,11.14,14.68,10.55
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPA Ratios :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i) Gross NPA,641.8,690.92,885.61,1024.53,1041.64,1151.86,1219.08,1329.65,1458.15,1674.34,2456.53,3107.17,3431.04,3887.52,3971.64,4167.49,4142.87,3842.47,3998.43,4055.66,4212.77,4423.97,4391.03,4510.83,4449.57,4055.73,3707.41,3563.39,3015.76,2663.32,2136.19,1807.01,1483.81,1022.24,902.74,702.35,511.18,721.18,732.04,713.07,677.78,680.1,480.74,450.96,279.18,484.93,494.86,466.42,285.86,353.2
ii) Net NPA,166.21,166.69,219.22,293.66,297.97,305.27,323.63,390.02,468.15,550.43,818.72,1098.36,1260.79,1355.57,1537.71,1844.61,1719.39,1263.11,1428.2,1585.23,1808.65,1945.68,2118.35,2321.77,2420.34,2295.6,2051.51,2088.32,1862.83,1698.92,1407.3,1189.16,1033.46,637.52,565.14,306.17,216.17,359.51,354.52,323.1,280.97,256.61,207.59,182.48,139.91,158.15,161.34,154.53,108.74,101.79
i) % of Gross NPA,0.76,0.83,1.1,1.32,1.4,1.58,1.73,1.99,2.27,2.66,3.97,5.21,5.96,6.97,7.38,7.97,7.85,7.37,7.93,8.34,8.68,8.92,8.89,9.17,8.79,8.49,7.7,7.44,6.56,5.94,4.83,4.27,3.58,2.66,2.29,1.79,1.3,1.91,1.96,1.91,1.85,1.91,1.36,1.3,0.82,1.47,1.55,1.51,0.96,1.29
ii) % of Net NPA,0.2,0.2,0.28,0.38,0.4,0.42,0.47,0.59,0.74,0.89,1.36,1.91,2.28,2.55,2.99,3.69,3.41,2.55,2.99,3.44,3.92,4.13,4.5,4.94,4.98,4.99,4.41,4.5,4.16,3.88,3.24,2.85,2.53,1.68,1.44,0.79,0.55,0.96,0.96,0.88,0.78,0.73,0.59,0.53,0.41,0.48,0.51,0.5,0.37,0.38
Return on Assets %,1.73,1.74,1.72,1.7,1.76,1.65,1.57,1.53,1.5,1.32,1.16,1.09,1.06,0.93,0.86,0.57,0.55,0.19,0.63,0.59,0.46,0.08,0.34,0.4,0.35,0.12,0.49,0.27,0.3,0.43,0.48,0.95,1.39,0.74,0.86,1.0,0.97,1.1,1.03,1.0,1.04,0.85,0.69,0.94,0.93,0.85,0.66,1.0,1.44,1.1
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.92,11.92,11.9,11.84,11.82,10.46,10.4,10.39,10.39,10.39,10.39,10.39
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,97.84,97.84,97.84,97.82,97.78,97.49,96.99,96.96,96.94,96.92,96.92,96.92
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.24,0.24,0.24,0.24,0.24,0.24,0.29,0.28,0.28,0.28,0.28,0.28
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,91.0,91.0,91.35,91.26,88.74,89.37,90.07,87.28,86.82,86.05,86.04,84.28
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.97,1.97,1.97,1.99,1.97,2.24,2.71,2.65,2.66,2.65,2.65,2.6
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
