Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,233.02,200.08,206.77,183.1,269.21,213.57,199.57,183.59,222.63,210.62,197.8,257.22,213.77,233.17,241.96,231.81,201.4,178.49,203.21,166.46,173.66,148.78,153.58,131.48,143.95,121.63,113.91,89.3,85.66,73.29,78.94,75.43,73.94,50.59,56.59,57.94,50.64,52.82,56.94,71.42,71.63,78.86,93.89,97.48,80.53,91.96,63.61,62.32,72.21,73.8
"P/L Before Other Inc. , Int., Excpt. Items & Tax",260.21,168.22,195.02,357.28,288.08,292.22,328.91,268.89,243.95,145.3,203.22,402.04,346.21,394.72,390.35,547.96,445.29,254.87,175.32,72.03,83.06,70.65,87.91,104.02,128.83,124.76,143.75,131.79,131.13,102.0,60.36,49.29,55.3,21.52,5.65,2.49,-7.03,10.22,24.15,40.65,35.87,40.3,52.46,68.88,42.92,43.59,24.69,34.03,41.96,40.58
Other Income,27.14,22.5,24.43,27.58,28.81,20.62,21.29,19.04,24.96,33.58,26.33,11.37,10.01,4.93,2.52,0.88,3.14,0.67,0.51,0.88,0.32,2.98,0.87,1.49,0.93,0.81,0.69,0.55,3.84,0.42,0.62,3.33,2.54,5.75,4.14,1.31,3.73,3.31,2.63,2.61,4.62,3.57,6.9,1.4,18.38,1.23,3.18,1.7,5.27,1.49
"P/L Before Int., Excpt. Items & Tax",287.35,190.72,219.45,384.86,316.89,312.84,350.2,287.93,268.91,178.88,229.55,413.41,356.22,399.65,392.87,548.84,448.43,255.54,175.83,72.91,83.38,73.63,88.78,105.51,129.76,125.57,144.44,132.34,134.97,102.42,60.98,52.62,57.84,27.27,9.79,3.8,-3.3,13.53,26.78,43.26,40.49,43.87,59.36,70.28,61.3,44.82,27.87,35.73,47.23,42.07
Interest,13.06,10.8,10.75,12.02,18.77,16.7,8.09,6.71,4.76,5.94,1.99,2.51,0.37,2.83,3.51,10.64,18.71,25.98,31.55,33.75,35.4,37.98,39.75,40.53,45.41,44.28,47.16,45.27,46.65,45.68,46.88,45.6,46.41,41.44,43.98,44.88,43.26,42.46,40.48,38.29,39.73,38.44,33.91,32.8,33.29,32.5,26.56,22.16,26.71,22.51
P/L Before Exceptional Items & Tax,274.29,179.92,208.7,372.84,298.12,296.14,342.11,281.22,264.15,172.94,227.56,410.9,355.85,396.82,389.36,538.2,429.72,229.56,144.28,39.16,47.98,35.65,49.03,64.98,84.35,81.29,97.28,87.07,88.32,56.74,14.1,7.02,11.43,-14.17,-34.19,-41.08,-46.56,-28.93,-13.7,4.97,0.76,5.43,25.45,37.48,28.01,12.32,1.31,13.57,20.52,19.56
Exceptional Items,--,--,--,--,-0.32,--,--,17.84,--,--,--,2.08,98.74,--,--,--,--,63.0,--,--,--,--,--,--,--,--,--,--,-19.22,-0.09,13.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,274.29,179.92,208.7,372.84,297.8,296.14,342.11,299.06,264.15,172.94,227.56,412.98,454.59,396.82,389.36,538.2,429.72,292.56,144.28,39.16,47.98,35.65,49.03,64.98,84.35,81.29,97.28,87.07,69.1,56.65,27.9,7.02,11.43,-14.17,-34.19,-41.08,-46.56,-28.93,-13.7,4.97,0.76,5.43,25.45,37.48,28.01,12.32,1.31,13.57,20.52,19.56
Tax,69.8,44.17,54.14,98.0,88.56,67.55,86.13,75.42,72.25,46.53,51.42,109.2,95.12,99.78,97.67,135.44,125.78,89.53,50.11,14.54,21.03,14.56,16.18,24.47,38.46,31.28,35.45,31.54,-19.3,-7.56,5.29,0.3,0.37,-0.59,11.03,-11.38,-7.2,-9.97,-4.97,1.31,3.79,-1.49,6.9,-2.19,-2.65,6.34,0.29,-4.71,-36.65,3.92
P/L After Tax from Ordinary Activities,204.49,135.75,154.56,274.84,209.24,228.59,255.98,223.64,191.9,126.41,176.14,303.78,359.47,297.04,291.69,402.76,303.94,203.03,94.17,24.62,26.95,21.09,32.85,40.51,45.89,50.01,61.83,55.53,88.4,64.21,22.61,6.72,11.06,-13.58,-45.22,-29.7,-39.36,-18.96,-8.73,3.66,-3.03,6.92,18.55,39.67,30.66,5.98,1.02,18.28,57.17,15.64
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,204.49,135.75,154.56,274.84,209.24,228.59,255.98,223.64,191.9,126.41,176.14,303.78,359.47,297.04,291.69,402.76,303.94,203.03,94.17,24.62,26.95,21.09,32.85,40.51,45.89,50.01,61.83,55.53,88.4,64.21,22.61,6.72,11.06,-13.58,-45.22,-29.7,-39.36,-18.96,-8.73,3.66,-3.03,6.92,18.55,39.67,30.66,5.98,1.02,18.28,57.17,15.64
Equity Share Capital,64.65,64.65,64.65,65.72,65.72,65.72,65.72,65.72,68.22,68.22,68.22,68.22,68.22,68.22,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,34.11,32.76,32.76,32.76,32.76,32.75,32.75,32.75,32.75,32.75,32.75,32.75,32.75,32.75,32.75,32.75,32.75,31.75
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.16,2.1,11.95,20.91,15.92,17.39,19.48,17.01,14.06,9.26,12.91,22.26,26.35,21.77,82.78,114.3,86.26,59.52,26.72,6.99,7.65,6.18,9.32,11.5,13.02,14.66,18.13,16.28,25.09,18.82,6.63,1.97,3.49,-4.15,-13.8,-9.07,-12.02,-5.79,-2.67,1.12,-0.93,2.11,5.66,12.11,9.36,1.83,0.31,5.58,17.98,4.93
Diluted EPS,3.14,2.08,11.87,20.76,15.8,17.39,19.48,17.01,14.06,9.26,12.91,22.26,26.35,21.77,82.78,114.3,86.26,59.52,26.72,6.99,7.65,6.18,9.32,11.5,13.02,14.66,18.13,16.28,25.09,18.82,6.63,1.97,3.49,-4.15,-13.8,-9.07,-12.02,-5.79,-2.67,1.12,-0.93,2.11,5.66,12.11,9.36,1.83,0.31,5.58,16.94,4.93
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35.11,35.11,35.11,35.11,35.11,35.11,35.11,35.11,35.11,35.11,35.11,36.21
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.75
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,87.16,87.16,87.16,87.16,87.16,87.16,87.16,87.16,87.16,87.16,87.16,86.52
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,55.19
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
