Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
"P/L Before Other Inc. , Int., Excpt. Items & Tax",224.87,147.2,162.93,91.74,65.68,30.13,140.21,361.54,114.3,46.56,43.99,52.52,80.59,30.25,52.55,100.75,142.89,149.22,79.27,99.6,139.4,1.03,-78.36,-249.23,-10.51,-62.99,-7.11,29.77,27.9,-24.08,152.88,179.88,87.33,-45.83,36.63,-31.94,-87.4,17.81,31.43,105.9,6.61,2.83,-75.48,127.82,-10.45,-11.9,-83.87,88.38,-1.81,30.5
Other Income,32.47,50.53,32.96,178.87,9.3,241.53,52.15,22.47,8.36,180.61,78.29,334.66,58.29,53.17,34.01,94.0,65.1,70.03,635.2,49.71,19.07,38.9,294.16,19.28,37.46,78.52,66.9,37.72,16.91,38.07,62.44,110.54,25.8,37.28,39.45,22.74,53.88,26.65,25.15,62.8,29.83,28.41,26.4,80.85,34.57,30.42,53.92,88.38,92.08,54.73
"P/L Before Int., Excpt. Items & Tax",257.34,197.73,195.89,270.61,74.98,271.66,192.36,384.01,122.66,227.17,122.28,387.18,138.88,83.42,86.56,194.75,207.99,219.25,714.47,149.31,158.47,39.93,215.8,-229.95,26.95,15.53,59.79,67.49,44.81,13.99,215.32,290.42,113.13,-8.55,76.08,-9.2,-33.52,44.46,56.58,168.7,36.44,31.24,-49.08,208.67,24.12,18.52,-29.95,176.76,90.27,85.23
Interest,47.66,52.43,43.07,43.59,43.09,51.55,35.41,53.08,39.01,31.25,25.94,21.48,20.18,15.77,13.6,8.63,7.34,10.53,23.12,26.95,27.97,27.63,28.82,31.23,36.76,36.36,30.37,30.16,27.24,44.23,44.13,55.81,51.41,51.99,48.09,46.68,45.61,48.26,52.11,51.82,56.11,53.0,51.87,56.37,53.87,58.25,55.49,62.88,87.35,63.53
P/L Before Exceptional Items & Tax,209.68,145.3,152.82,227.02,31.89,220.11,156.95,330.93,83.65,195.92,96.34,365.7,118.7,67.65,72.96,186.12,200.65,208.72,691.35,122.36,130.5,12.3,186.98,-261.18,-9.81,-20.83,29.42,37.33,17.57,-30.24,171.19,234.61,61.72,-60.54,27.99,-55.88,-79.13,-3.8,4.47,116.88,-19.67,-21.76,-100.95,152.3,-29.75,-39.73,-85.44,113.88,2.92,21.7
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-53.82,--,--
P/L Before Tax,209.68,145.3,152.82,227.02,31.89,220.11,156.95,330.93,83.65,195.92,96.34,365.7,118.7,67.65,72.96,186.12,200.65,208.72,691.35,122.36,130.5,12.3,186.98,-261.18,-9.81,-20.83,29.42,37.33,17.57,-30.24,171.19,234.61,61.72,-60.54,27.99,-55.88,-79.13,-3.8,4.47,116.88,-19.67,-21.76,-100.95,152.3,-29.75,-39.73,-85.44,60.06,2.92,21.7
Tax,53.77,37.04,39.28,38.3,10.0,41.66,39.29,86.58,25.59,50.19,15.84,50.51,30.2,17.59,18.45,10.15,64.53,70.64,132.31,66.47,50.85,2.93,25.69,-4.16,-2.61,-10.28,8.09,15.53,7.2,-11.73,59.03,81.77,19.43,-21.1,9.09,-20.01,-27.42,-1.32,7.77,39.53,-6.99,-10.18,-32.14,54.05,-11.75,-14.18,-29.66,35.18,-5.4,4.75
P/L After Tax from Ordinary Activities,155.91,108.26,113.54,188.72,21.89,178.45,117.66,244.35,58.06,145.73,80.5,315.19,88.5,50.06,54.51,175.97,136.12,138.08,559.04,55.89,79.65,9.37,161.29,-257.02,-7.2,-10.55,21.33,21.8,10.37,-18.51,112.16,152.84,42.29,-39.44,18.9,-35.87,-51.71,-2.48,-3.3,77.35,-12.68,-11.58,-68.81,98.25,-18.0,-25.55,-55.78,24.88,8.32,16.95
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2.2,4.0,-2.97,-5.93,-2.1,-10.69,-17.77,-7.5,-23.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,155.91,108.26,113.54,188.72,21.89,178.45,117.66,244.35,58.06,145.73,80.5,315.19,88.5,50.06,54.51,173.77,140.12,135.11,553.11,53.79,68.96,-8.4,153.79,-280.79,-7.2,-10.55,21.33,21.8,10.37,-18.51,112.16,152.84,42.29,-39.44,18.9,-35.87,-51.71,-2.48,-3.3,77.35,-12.68,-11.58,-68.81,98.25,-18.0,-25.55,-55.78,24.88,8.32,16.95
Equity Share Capital,131.17,131.17,131.11,130.83,130.83,130.83,130.77,130.77,130.76,130.76,130.47,130.47,130.47,130.47,130.47,130.44,130.44,130.44,130.44,130.44,130.43,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,132.61,131.59,131.59,131.59,131.59,131.47,131.47,131.47,131.47,131.47,131.47,131.47,131.47,113.89,113.89
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,5.94,4.14,4.34,7.21,0.84,6.82,4.5,9.34,2.22,5.57,3.08,12.08,3.39,1.92,2.09,6.66,5.37,5.18,21.2,2.06,2.64,-0.32,5.8,-10.59,-0.27,-0.39,0.8,0.82,0.39,-0.7,4.23,5.76,1.59,-1.49,0.71,-1.36,-1.96,-0.09,-0.13,2.94,-0.48,-0.44,-2.62,3.74,-0.68,-0.97,-2.12,1.02,0.37,0.74
Diluted EPS,5.92,4.13,4.33,7.19,0.83,6.81,4.49,9.32,2.21,5.56,3.08,12.05,3.38,1.91,2.08,6.64,5.36,5.16,21.15,2.06,2.64,-0.32,5.79,-10.59,-0.27,-0.39,0.8,0.82,0.39,-0.7,4.23,5.76,1.59,-1.49,0.71,-1.36,-1.96,-0.09,-0.13,2.92,-0.48,-0.44,-2.62,3.71,-0.68,-0.97,-2.12,1.02,0.37,0.74
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.57,15.63,16.21,16.19,16.19,16.24,16.25,16.52,16.55,16.8,17.13,14.13,14.13
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.15,59.38,61.6,61.57,61.57,61.77,61.79,62.84,62.95,63.88,65.13,62.04,62.04
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.75,10.69,10.11,10.11,10.11,10.05,10.05,9.77,9.74,6.0,5.67,5.15,4.56
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63.15,61.82,59.52,53.1
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40.85,40.62,38.4,38.43,38.43,38.23,38.21,37.16,37.05,22.81,21.55,22.6,20.15
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
