Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Net Profit/(Loss) For the Period,17.25,142.28,63.04,115.68,74.51,157.42,85.82,100.57,113.16,158.53,97.13,142.7,112.04,96.55,134.92,101.1,97.93,92.08,63.61,116.26,141.88,178.62,107.28,56.57,31.62,28.07,21.78,20.32,20.34,22.69,20.1,20.76,8.01,15.41,67.86,20.56,16.45,14.78,13.36,15.23,12.73,15.81,9.67,15.86,11.35,7.48,3.64,9.42,9.13,7.17
Equity Share Capital,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,26.14,26.14,26.14,26.14,23.26,23.26,23.26,23.26,20.91,20.91,20.91,20.91,20.91,20.91,20.91,10.45,10.45,10.45,10.45,10.45,10.45,10.45
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.26,10.43,4.62,8.48,5.46,11.54,6.29,7.37,8.3,11.62,7.12,10.46,8.21,7.08,9.89,7.41,7.18,6.75,4.66,8.52,10.4,13.1,7.87,4.15,2.32,2.06,1.6,1.51,1.56,1.74,1.51,1.37,0.69,1.33,5.84,1.78,1.57,1.41,1.28,1.46,1.22,1.51,0.93,15.16,1.09,0.72,3.48,9.0,8.73,6.86
Diluted EPS,1.26,10.43,4.62,8.48,5.46,11.54,6.29,7.37,8.3,11.62,7.12,10.46,8.21,7.08,9.89,7.41,7.18,6.75,4.66,8.52,10.4,13.1,7.87,4.15,2.32,2.06,1.6,1.51,1.56,1.74,1.51,1.37,0.69,1.33,5.84,1.78,1.57,1.41,1.28,1.46,1.22,1.51,0.93,15.16,1.09,0.72,3.48,9.0,8.73,6.86
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.47,4.47,4.47,4.54,4.54,4.54,0.45,0.45,0.45,0.46,0.46,0.46,0.46
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.72,42.72,42.72,43.44,43.44,43.44,43.44,43.44,43.44,44.07,44.07,44.07,44.07
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.99,5.99,5.99,5.91,5.91,5.91,0.59,0.59,0.59,0.58,0.58,0.58,0.58
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,57.28,57.28,57.28,56.56,56.56,56.56,56.56,56.56,56.56,55.93,55.93,55.93,55.93
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
