Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Tax,34.17,22.71,45.84,59.46,28.0,30.96,36.93,44.04,3.48,6.88,46.26,55.37,54.67,32.42,29.13,11.66,47.38,43.52,1.84,-37.63,13.54,34.41,1.57,90.67,38.25,68.07,88.54,120.84,45.94,31.72,51.51,83.67,0.89,27.39,10.58,78.98,21.56,42.77,26.76,64.47,11.75,20.06,21.89,64.74,25.73,28.15,-8.1,62.75,36.79,-9.46
P/L After Tax from Ordinary Activities,97.38,38.26,132.25,173.28,80.84,84.85,107.62,136.08,9.73,-2.14,134.19,161.68,162.96,90.56,80.65,30.84,96.76,126.37,4.01,-114.29,41.19,106.37,115.13,164.54,67.92,109.17,163.77,221.92,90.88,47.38,93.84,161.89,6.73,48.49,27.05,147.06,52.37,71.25,52.11,122.14,48.13,39.94,42.62,128.84,67.71,55.51,-18.57,120.96,5.85,33.52
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,97.38,38.26,132.25,173.28,80.84,84.85,107.62,136.08,9.73,-2.14,134.19,161.68,162.96,90.56,80.65,30.84,96.76,126.37,4.01,-114.29,41.19,106.37,115.13,164.54,67.92,109.17,163.77,221.92,90.88,47.38,93.84,161.89,6.73,48.49,27.05,147.06,52.37,71.25,52.11,122.14,48.13,39.94,42.62,128.84,67.71,55.51,-18.57,120.96,5.85,33.52
Equity Share Capital,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1605.35,1605.35,1605.35,1605.35,1410.18,1410.18,1410.18,1410.18,1264.63,1264.63
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.69,1.45,5.0,6.55,3.06,3.21,4.07,5.15,0.37,-0.08,5.08,6.11,6.17,3.42,3.05,1.17,3.66,4.78,0.15,-4.32,1.56,4.02,4.36,6.22,2.57,4.13,6.2,8.39,3.44,1.79,3.55,6.12,0.25,1.84,1.02,5.56,1.98,2.7,1.97,4.62,1.79,1.48,1.59,4.85,2.53,2.08,-0.73,4.55,0.19,1.24
Diluted EPS,3.69,1.45,5.0,6.55,3.06,3.21,4.07,5.15,0.37,-0.08,5.08,6.11,6.17,3.42,3.05,1.17,3.66,4.78,0.15,-4.32,1.56,4.02,4.36,6.22,2.57,4.13,6.2,8.39,3.44,1.79,3.55,6.12,0.25,1.84,1.02,5.56,1.98,2.7,1.97,4.62,1.79,1.48,1.59,4.85,2.53,2.08,-0.73,4.55,0.19,1.24
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.63,14.78,14.78,14.68,14.66,13.91,13.69,13.34,14.39,16.59,18.2
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79.02,74.72,74.72,74.21,74.09,70.31,69.22,67.42,72.71,83.87,92.01
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.12,55.9,55.9,55.53,55.43,52.6,51.79,50.45,54.4,62.75,68.84
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
