Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,7105.2,7335.13,6944.94,7152.13,7076.95,7185.8,6814.16,7279.28,6666.88,6262.9,7229.65,6847.44,6905.25,7308.63,5752.14,5922.93,4896.27,4255.18,3456.9,5377.2,4542.54,4660.46,4442.97,4630.93,4864.23,4649.24,4684.17,4777.58,4203.96,3758.45,3536.25,3971.51,2243.39,2048.85,2087.61,3943.44,2230.13,2383.49,2049.17,2359.85,2232.24,2193.08,2047.81,2252.01,2121.12,1727.23,1796.7,2060.77,1753.12,1733.85
"P/L Before Other Inc. , Int., Excpt. Items & Tax",604.67,1600.58,817.32,2119.69,819.6,2542.71,372.26,1549.46,855.79,-450.61,1106.91,3187.49,2361.73,5961.28,5537.48,4995.24,4096.22,910.69,-1376.1,5404.55,71.34,258.58,709.49,1324.22,1723.44,1538.9,1762.83,1498.8,680.65,152.05,-778.57,-1008.33,-712.7,-554.44,-366.44,-1795.78,-1686.1,-1457.2,-363.12,422.85,741.44,944.75,721.88,704.54,723.24,468.09,574.41,730.24,733.52,706.69
Other Income,364.31,269.49,200.15,353.36,178.54,173.67,442.49,487.47,120.75,441.19,305.43,452.07,248.97,230.61,110.38,320.06,216.29,197.61,277.73,457.01,186.63,158.74,182.84,246.07,74.66,114.33,97.76,227.03,119.48,48.63,89.31,309.35,68.82,68.16,89.28,184.96,103.67,99.17,206.87,279.26,345.21,161.97,195.78,175.11,208.8,152.71,226.17,208.95,220.85,225.49
"P/L Before Int., Excpt. Items & Tax",968.98,1870.07,1017.47,2473.05,998.14,2716.38,814.75,2036.93,976.54,-9.42,1412.34,3639.56,2610.7,6191.89,5647.86,5315.3,4312.51,1108.3,-1098.37,5861.56,257.97,417.32,892.33,1570.29,1798.1,1653.23,1860.59,1725.83,800.13,200.68,-689.26,-698.98,-643.88,-486.28,-277.16,-1610.82,-1582.43,-1358.03,-156.25,702.11,1086.65,1106.72,917.66,879.65,932.04,620.8,800.58,939.19,954.37,932.18
Interest,679.48,757.52,691.45,642.14,613.85,605.22,612.6,517.0,640.26,506.17,374.04,440.11,315.8,439.0,502.97,540.4,670.08,720.37,886.29,908.63,849.38,940.35,788.4,803.39,825.08,771.07,755.38,916.91,674.51,643.47,587.86,720.18,610.83,602.76,594.05,653.24,598.96,540.03,508.22,426.92,366.57,355.78,304.96,312.58,246.77,216.48,191.82,214.59,222.04,186.15
P/L Before Exceptional Items & Tax,289.5,1112.55,326.02,1830.91,384.29,2111.16,202.15,1519.93,336.28,-515.59,1038.3,3199.45,2294.9,5752.89,5144.89,4774.9,3642.43,387.93,-1984.66,4952.93,-591.41,-523.03,103.93,766.9,973.02,882.16,1105.21,808.92,125.62,-442.79,-1277.12,-1419.16,-1254.71,-1089.04,-871.21,-2264.06,-2181.39,-1898.06,-664.47,275.19,720.08,750.94,612.7,567.07,685.27,404.32,608.76,724.6,732.33,746.03
Exceptional Items,28.53,--,-311.76,-502.34,76.46,-414.96,--,-40.42,298.41,--,--,10.51,-363.92,--,--,-166.44,2.48,222.39,--,-771.76,--,--,--,-54.56,-23.28,-34.19,-277.37,377.44,-43.35,-297.54,-10.12,0.33,1.14,-164.01,-54.2,--,--,--,--,--,--,--,--,38.98,19.92,988.12,-87.88,16.49,-30.71,41.84
P/L Before Tax,318.03,1112.55,14.26,1328.57,460.75,1696.2,202.15,1479.51,634.69,-515.59,1038.3,3209.96,1930.98,5752.89,5144.89,4608.46,3644.91,610.32,-1984.66,4181.17,-591.41,-523.03,103.93,712.34,949.74,847.97,827.84,1186.36,82.27,-740.33,-1287.24,-1418.83,-1253.57,-1253.05,-925.41,-2264.06,-2181.39,-1898.06,-664.47,275.19,720.08,750.94,612.7,606.05,705.19,1392.44,520.88,741.09,701.62,787.87
Tax,192.23,279.03,3.58,317.35,129.35,455.54,52.32,430.49,171.15,-129.77,261.97,791.66,487.88,1449.27,1294.87,1164.66,2361.74,217.0,-714.39,1456.01,-161.79,-180.19,35.09,243.94,333.44,294.28,287.41,370.79,39.11,-201.27,-485.86,-647.53,-458.73,-521.47,-389.89,-1079.42,-700.33,-790.02,-416.29,-59.03,158.28,101.45,82.82,41.32,172.59,212.05,69.97,294.61,217.32,244.9
P/L After Tax from Ordinary Activities,125.8,833.52,10.68,1011.22,331.4,1240.66,149.83,1049.02,463.54,-385.82,776.33,2418.3,1443.1,4303.62,3850.02,3443.8,1283.17,393.32,-1270.27,2725.16,-429.62,-342.84,68.84,468.4,616.3,553.69,540.43,815.57,43.16,-539.06,-801.38,-771.3,-794.84,-731.58,-535.52,-1184.64,-1481.06,-1108.04,-248.18,334.22,561.8,649.49,529.88,564.73,532.6,1180.39,450.91,446.48,484.3,542.97
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.29,--,--,-112.14,--,--,--,0.05,--,0.14
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,125.8,833.52,10.68,1011.22,331.4,1240.66,149.83,1049.02,463.54,-385.82,776.33,2418.3,1443.1,4303.62,3850.02,3443.8,1283.17,393.32,-1270.27,2725.16,-429.62,-342.84,68.84,468.4,616.3,553.69,540.43,815.57,43.16,-539.06,-801.38,-771.3,-794.84,-731.58,-535.52,-1184.64,-1481.06,-1108.04,-248.18,334.22,579.09,649.49,529.88,452.59,532.6,1180.39,450.91,446.53,484.3,543.11
Equity Share Capital,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53,4130.53
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.3,2.02,0.03,2.45,0.8,3.0,0.36,2.54,1.12,-0.93,1.88,5.85,3.49,10.42,9.32,8.34,3.11,0.95,-3.08,6.6,-1.04,-0.83,0.17,1.13,1.49,1.34,1.31,1.97,0.1,-1.31,-1.94,-1.87,-1.92,-1.77,-1.3,-2.87,-3.59,-2.68,-0.6,0.81,1.4,1.57,1.28,1.1,1.29,2.86,1.09,1.08,1.17,1.31
Diluted EPS,0.3,2.02,0.03,2.45,0.8,3.0,0.36,2.54,1.12,-0.93,1.88,5.85,3.49,10.42,9.32,8.34,3.11,0.95,-3.08,6.6,-1.04,-0.83,0.17,1.13,1.49,1.34,1.31,1.97,0.1,-1.31,-1.94,-1.87,-1.92,-1.77,-1.3,-2.87,-3.59,-2.68,-0.6,0.81,1.4,1.57,1.28,1.1,1.29,2.86,1.09,1.08,1.17,1.31
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,103.23,103.23,103.23,52.58,82.58,82.58,82.58,82.58,82.58,82.58,58.54,58.53
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.99,24.99,24.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,14.17,14.17
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,309.78,309.78,309.78,330.43,330.43,330.43,330.43,330.43,330.43,330.43,354.47,354.47
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.0,75.0,75.01,80.0,80.0,80.0,80.0,80.0,80.0,80.0,85.82,85.82
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
