Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1003.11,1022.57,1030.9,1054.95,1066.39,951.08,921.51,928.16,875.39,828.42,837.96,917.77,777.1,754.0,824.09,723.18,726.12,687.68,665.38,330.85,638.74,667.48,729.85,801.95,734.17,710.35,691.91,669.15,620.27,599.75,561.73,627.72,565.42,547.3,542.98,521.46,566.87,483.7,491.36,498.51,581.56,583.7,574.21,529.48,533.48,520.48,519.91,432.27,445.06,464.56
"P/L Before Other Inc. , Int., Excpt. Items & Tax",611.81,387.55,565.55,743.56,501.36,680.28,778.69,782.51,514.63,233.69,159.05,181.35,217.28,191.07,216.42,186.48,448.6,680.09,570.51,58.56,303.48,361.23,303.55,374.82,356.67,346.65,381.23,408.58,499.32,525.36,431.76,108.16,360.56,412.22,506.19,697.9,586.19,618.65,664.81,708.01,520.53,510.33,496.48,382.77,306.08,319.52,338.99,390.01,350.6,313.91
Other Income,111.46,96.6,112.06,82.74,92.35,76.6,69.63,73.88,67.8,69.98,76.35,34.08,64.91,68.99,88.66,92.36,56.53,63.38,44.28,43.04,57.48,73.34,94.8,104.88,109.47,125.75,76.69,51.64,79.37,44.83,69.11,89.17,65.39,74.0,122.07,73.56,66.98,53.93,60.83,42.63,20.74,25.62,24.88,20.05,10.75,9.94,12.35,8.58,5.37,2.93
"P/L Before Int., Excpt. Items & Tax",723.27,484.15,677.61,826.3,593.71,756.88,848.32,856.39,582.43,303.67,235.4,215.43,282.19,260.06,305.08,278.84,505.13,743.47,614.79,101.6,360.96,434.57,398.35,479.7,466.14,472.4,457.92,460.22,578.69,570.19,500.87,197.33,425.95,486.22,628.26,771.46,653.17,672.58,725.64,750.64,541.27,535.95,521.36,402.82,316.83,329.46,351.34,398.59,355.97,316.84
Interest,78.19,71.09,66.73,75.42,85.8,77.64,74.86,78.04,83.94,80.17,70.41,63.54,65.63,62.77,56.55,62.06,74.51,63.75,52.76,73.7,69.15,70.44,66.49,68.18,57.31,63.14,64.26,63.08,64.83,57.68,59.95,62.71,61.52,61.47,62.55,59.98,58.29,54.19,52.85,51.84,63.65,60.19,56.45,53.6,62.96,58.57,48.6,47.88,49.61,49.85
P/L Before Exceptional Items & Tax,645.08,413.06,610.88,750.88,507.91,679.24,773.46,778.35,498.49,223.5,164.99,151.89,216.56,197.29,248.53,216.78,430.62,679.72,562.03,27.9,291.81,364.13,331.86,411.52,408.83,409.26,393.66,397.14,513.86,512.51,440.92,134.62,364.43,424.75,565.71,711.48,594.88,618.39,672.79,698.8,477.62,475.76,464.91,349.22,253.87,270.89,302.74,350.71,306.36,266.99
Exceptional Items,--,--,--,--,--,--,--,--,80.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,645.08,413.06,610.88,750.88,507.91,679.24,773.46,778.35,578.82,223.5,164.99,151.89,216.56,197.29,248.53,216.78,430.62,679.72,562.03,27.9,291.81,364.13,331.86,411.52,408.83,409.26,393.66,397.14,513.86,512.51,440.92,134.62,364.43,424.75,565.71,711.48,594.88,618.39,672.79,698.8,477.62,475.76,464.91,349.22,253.87,270.89,302.74,350.71,306.36,266.99
Tax,147.23,106.34,155.45,188.33,128.36,171.22,201.53,196.9,168.16,54.28,41.0,39.53,59.78,51.44,65.15,55.45,113.36,168.0,159.0,10.85,-377.66,127.5,111.5,143.0,115.0,130.0,130.62,136.4,168.54,172.0,141.0,28.09,77.66,136.67,180.42,220.55,171.42,202.8,222.87,219.26,145.0,152.25,148.0,119.0,83.0,91.0,118.64,123.43,95.75,86.77
P/L After Tax from Ordinary Activities,497.85,306.72,455.43,562.55,379.55,508.02,571.93,581.45,410.66,169.22,123.99,112.36,156.78,145.85,183.38,161.33,317.26,511.72,403.03,17.05,669.47,236.63,220.36,268.52,293.83,279.26,263.04,260.74,345.32,340.51,299.92,106.53,286.77,288.08,385.29,490.93,423.46,415.59,449.92,479.54,332.62,323.51,316.91,230.22,170.87,179.89,184.1,227.28,210.61,180.22
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,497.85,306.72,455.43,562.55,379.55,508.02,571.93,581.45,410.66,169.22,123.99,112.36,156.78,145.85,183.38,161.33,317.26,511.72,403.03,17.05,669.47,236.63,220.36,268.52,293.83,279.26,263.04,260.74,345.32,340.51,299.92,106.53,286.77,288.08,385.29,490.93,423.46,415.59,449.92,479.54,332.62,323.51,316.91,230.22,170.87,179.89,184.1,227.28,210.61,180.22
Equity Share Capital,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1173.86,723.2,1073.84,1326.41,894.93,1197.83,1348.53,1370.98,968.29,399.0,292.33,264.94,369.66,343.89,432.39,380.39,748.05,1206.56,950.27,40.21,1578.51,557.94,519.58,633.13,692.82,658.46,620.2,614.79,814.2,802.87,707.17,251.19,676.17,679.26,908.46,1157.54,998.45,979.9,1060.85,1130.7,784.28,762.78,747.24,542.82,402.87,424.17,434.08,535.89,496.58,424.94
Diluted EPS,1173.86,723.2,1073.84,1326.41,894.93,1197.83,1348.53,1370.98,778.88,399.0,292.33,264.94,369.66,343.89,432.39,380.39,748.05,1206.56,950.27,40.21,1578.51,557.94,519.58,633.13,692.82,658.46,620.2,614.79,814.2,802.87,707.17,251.19,676.17,679.26,908.46,1157.54,998.45,979.9,1060.85,1130.7,784.28,762.78,747.24,542.82,402.87,424.17,434.08,535.89,496.58,424.94
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72.66,72.68,72.78,72.7,72.65,72.67,72.68,72.7,72.73,72.79,72.83
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.53,99.53,99.43,99.43,99.44,99.44,99.43,99.43,99.43,98.83,98.82
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.21,27.19,27.07,27.15,27.19,27.18,21.17,27.15,27.11,26.89,26.85
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
