Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Other Income,114.46,189.13,175.59,96.53,39.44,190.4,77.61,158.61,68.81,78.45,59.82,70.37,60.26,67.87,52.78,68.26,147.26,19.08,40.01,15.98,36.71,17.34,86.17,16.32,11.64,34.62,29.73,12.2,11.73,4.37,11.16,12.5,10.59,14.75,16.71,7.65,10.63,11.4,14.79,14.0,4.69,5.98,15.59,6.23,4.29,5.77,17.79,18.34,3.76,7.44
"P/L Before Int., Excpt. Items & Tax",156.26,229.49,225.32,149.18,104.54,254.24,165.27,214.11,133.04,129.32,91.95,109.54,110.34,104.03,95.85,113.92,198.02,52.26,69.12,44.72,108.18,79.49,152.97,69.14,76.24,107.74,97.28,82.8,93.93,89.45,83.75,81.86,92.81,124.21,91.11,74.1,95.59,94.6,87.91,76.21,66.64,82.03,85.5,67.05,72.81,80.17,70.49,75.1,63.59,70.66
Interest,4.89,1.84,0.39,0.42,0.46,0.59,0.79,0.87,1.03,1.2,1.39,1.08,1.21,0.15,1.78,1.86,1.88,1.69,1.68,1.75,2.23,--,--,--,--,--,--,0.68,0.5,0.29,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,151.37,227.65,224.93,148.76,104.08,253.65,164.48,213.24,132.01,128.12,90.56,108.46,109.13,103.88,94.07,112.06,196.14,50.57,67.44,42.97,105.95,79.49,152.97,69.14,76.24,107.74,97.28,82.12,93.43,89.16,83.63,81.86,92.81,124.21,91.11,74.1,95.59,94.6,87.91,76.21,66.64,82.03,85.5,67.05,72.81,80.17,70.49,75.1,63.59,70.66
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,45.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.36,--,--,--
P/L Before Tax,151.37,227.65,224.93,148.76,104.08,253.65,164.48,213.24,132.01,128.12,90.56,108.46,109.13,149.7,94.07,112.06,196.14,50.57,67.44,42.97,105.95,79.49,152.97,69.14,76.24,107.74,97.28,82.12,93.43,89.16,83.63,81.86,92.81,124.21,91.11,74.1,95.59,94.6,87.91,76.21,66.64,82.03,85.5,67.05,72.81,80.17,169.85,75.1,63.59,70.66
Tax,21.25,21.44,23.91,20.39,23.8,22.59,29.89,20.34,22.3,18.32,13.73,15.76,21.8,26.4,15.24,18.45,14.86,10.41,17.16,11.39,24.88,25.41,38.22,22.78,25.14,13.98,31.99,26.8,30.27,24.94,28.3,26.44,29.43,46.41,29.34,23.65,31.31,30.08,28.23,24.01,21.03,24.87,25.04,20.12,21.85,23.84,43.42,22.27,17.99,22.11
P/L After Tax from Ordinary Activities,130.12,206.21,201.02,128.37,80.28,231.06,134.59,192.9,109.71,109.8,76.83,92.7,87.33,123.3,78.83,93.61,181.28,40.16,50.28,31.58,81.07,54.08,114.75,46.36,51.1,93.76,65.29,55.32,63.16,64.22,55.33,55.42,63.38,77.8,61.77,50.45,64.28,64.52,59.68,52.2,45.61,57.16,60.46,46.93,50.96,56.33,126.43,52.83,45.6,48.55
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-103.8,29.7,37.73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,130.12,206.21,201.02,128.37,80.28,231.06,134.59,192.9,109.71,109.8,76.83,92.7,87.33,123.3,78.83,93.61,181.28,-63.64,79.98,69.31,81.07,54.08,114.75,46.36,51.1,93.76,65.29,55.32,63.16,64.22,55.33,55.42,63.38,77.8,61.77,50.45,64.28,64.52,59.68,52.2,45.61,57.16,60.46,46.93,50.96,56.33,126.43,52.83,45.6,48.55
Equity Share Capital,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.3,7.3,7.3,7.29,7.28,7.27,7.27,7.26,7.25,7.25,7.25,7.23,7.23,7.23,7.22,7.21,7.2,7.18,7.17,7.17,7.16,7.14,7.13,7.13,7.13,7.13,7.12,7.12,7.09,7.15,7.14,7.14,7.1,7.1,7.07,7.07,7.05,7.05,7.02,7.02
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,17.79,28.2,27.49,17.56,10.98,31.6,18.41,26.39,15.01,15.03,10.52,12.7,11.98,16.93,10.83,12.86,24.96,-8.77,11.03,9.56,11.2,7.48,15.87,6.42,7.08,13.0,9.07,7.71,8.81,8.96,7.73,7.76,8.89,10.91,8.67,7.08,9.03,9.07,8.4,7.31,6.39,8.02,8.52,6.62,7.21,7.97,17.93,7.5,6.49,6.92
Diluted EPS,17.79,28.2,27.49,17.55,10.98,31.6,18.41,26.38,15.01,15.02,10.51,12.69,11.96,16.9,10.81,12.85,24.94,-8.75,11.02,9.56,11.19,7.46,15.86,6.41,7.07,12.97,9.03,7.67,8.76,8.91,7.65,7.68,8.79,10.78,8.56,7.0,8.93,8.95,8.28,7.2,6.28,7.89,8.35,6.52,7.18,7.94,17.84,7.47,6.47,6.88
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.31,2.36,2.35,2.35,2.31,2.31,2.28,2.28,2.27,3.33,3.3,3.3
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32.57,33.06,32.97,32.97,32.59,32.59,32.3,32.31,32.18,47.23,47.02,47.02
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,3.72,3.72,3.72
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67.43,66.94,67.03,67.03,67.41,67.41,67.7,67.69,67.82,52.77,52.98,52.98
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
