Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
P/L Before Tax,183.0,186.7,151.7,213.1,155.2,131.8,157.5,183.5,183.9,79.5,63.7,76.3,149.0,94.0,88.7,98.6,97.79,102.63,83.51,89.25,94.91,65.87,79.7,63.62,100.63,45.65,107.79,79.44,77.17,51.91,79.91,47.79,27.76,88.47,60.4,76.36,72.14,64.04,93.4,87.57,56.29,65.07,70.1,61.99,59.12,55.04,77.76,66.04,33.85,54.38
Tax,36.3,33.5,35.5,34.4,42.4,30.8,43.0,34.7,32.1,20.6,20.9,21.4,43.4,23.4,20.2,22.6,16.79,22.89,19.97,23.9,24.35,17.26,15.41,16.04,17.72,12.28,25.19,20.32,19.47,13.61,18.36,12.76,7.87,25.04,16.63,23.22,19.01,17.41,23.42,23.07,13.47,18.66,21.64,16.57,14.57,10.64,25.62,19.91,10.81,12.54
P/L After Tax from Ordinary Activities,146.7,153.2,116.2,178.7,112.8,101.0,114.5,148.8,151.8,58.9,42.8,54.9,105.6,70.6,68.5,76.0,81.0,79.74,63.54,65.35,70.56,48.61,64.29,47.58,82.91,33.37,82.6,59.12,57.7,38.3,61.55,35.03,19.89,63.43,43.77,53.14,53.13,46.63,69.98,64.5,42.82,46.41,48.46,45.42,44.55,44.4,52.14,46.13,23.04,41.84
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,146.7,153.2,116.2,178.7,112.8,101.0,114.5,148.8,151.8,58.9,42.8,54.9,105.6,70.6,68.5,76.0,81.0,79.74,63.54,65.35,70.56,48.61,64.29,47.58,82.91,33.37,82.6,59.12,57.7,38.3,61.55,35.03,19.89,63.43,43.77,53.14,53.13,46.63,69.98,64.5,42.82,46.41,48.46,45.42,44.55,44.4,52.14,46.13,23.04,41.84
Equity Share Capital,45.4,45.4,45.4,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.2,45.2,45.2,45.1,45.12,45.09,45.09,45.09,45.08,45.07,45.05,45.04,45.02,45.02,45.01,45.0,44.99,44.98,44.94,44.88,44.87,44.8,44.75,44.67,44.63,44.54,44.46,44.35,44.33,43.97,43.93,43.85,43.77,43.7,43.68,43.6,43.58,43.56
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,6.46,6.76,5.13,7.88,4.98,4.46,5.05,6.57,6.71,2.6,1.89,2.43,4.67,3.13,3.03,3.37,3.59,3.54,2.82,2.9,3.13,2.16,2.85,2.11,3.68,1.48,3.67,13.14,12.83,8.52,13.71,7.8,4.44,14.16,9.79,11.91,11.91,10.48,15.76,14.55,9.73,10.56,11.04,10.37,10.19,10.16,11.95,10.58,5.29,9.61
Diluted EPS,6.39,6.7,5.09,7.82,4.94,4.42,5.01,6.51,6.67,2.59,1.87,2.4,4.63,3.11,3.02,3.34,3.56,3.49,2.78,2.86,3.09,2.12,2.81,2.08,3.62,1.46,3.61,13.0,12.69,8.43,13.55,7.7,4.37,13.94,9.64,11.76,11.75,10.31,15.51,14.29,9.56,10.31,10.82,10.15,9.95,9.96,11.75,10.38,5.18,9.41
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.31,2.3,2.32,2.28,2.28,2.27,2.26,2.26,2.26,2.25,2.25,2.25
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.97,51.86,52.33,51.93,51.9,51.82,51.72,51.74,51.73,51.65,51.64,51.65
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.14,2.14,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48.03,48.14,47.67,48.07,48.1,48.18,48.28,48.26,48.27,48.35,48.36,48.35
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
