Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,2002.96,1963.31,2164.93,1993.11,2063.35,1931.01,1530.44,1837.88,2107.76,1806.9,1747.79,1221.31,1812.0,1223.1,1401.27,1178.14,687.5,1192.76,1458.78,1290.97,517.24,1696.32,1025.77,1104.83,1518.83,715.21,508.84,383.61,547.18,865.82,869.3,450.69,1065.8,582.05,854.88,585.9,240.28,661.83,847.6,893.23,877.62,861.64,846.31,973.55,827.05,868.99,541.43,1000.57,784.47,778.89
Provisions And Contingencies,844.49,556.64,598.06,1190.85,707.09,821.98,967.34,812.89,1204.61,995.47,1124.67,913.67,1061.03,878.93,1048.52,556.55,3130.33,743.74,1104.92,974.64,2178.33,1249.21,791.33,1034.78,4733.82,1811.85,1982.82,2768.22,3971.25,3427.03,1961.66,1269.02,1926.66,1486.0,1661.21,1543.66,2286.66,1499.05,645.44,580.75,617.17,698.97,707.77,644.81,542.33,657.89,2049.09,983.26,445.08,627.67
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,-352.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-300.52,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,1158.47,1406.67,1566.87,802.26,1356.26,1109.03,563.1,1024.99,903.15,811.43,623.12,307.64,398.45,344.17,352.75,621.59,-2442.83,449.02,353.86,316.33,-1661.09,447.11,234.44,70.05,-3214.99,-1096.64,-1473.98,-2384.61,-3424.07,-2561.21,-1092.36,-818.33,-860.86,-903.95,-806.33,-957.76,-2346.9,-837.22,202.16,312.48,260.45,162.67,138.54,328.74,284.72,211.1,-1507.66,17.31,339.39,151.22
Tax,124.92,447.74,654.03,-77.68,548.92,391.17,-42.33,606.56,332.12,353.21,304.95,72.86,88.14,65.25,102.73,416.01,-1093.62,283.61,193.07,180.9,-132.02,291.79,100.37,-48.28,-737.58,-378.41,-550.38,-862.37,-1310.56,-896.99,-341.95,-241.57,-269.09,-298.25,-164.51,-357.95,-1448.86,-0.6,89.29,108.88,86.16,25.02,35.63,137.14,122.28,149.57,1.08,-4.62,170.24,-28.72
P/L After Tax from Ordinary Activities,1033.55,958.93,912.84,879.94,807.34,717.86,605.43,418.43,571.03,458.22,318.17,234.78,310.31,278.92,250.02,205.58,-1349.21,165.41,160.79,135.43,-1529.07,155.32,134.07,118.33,-2477.41,-718.23,-923.6,-1522.24,-2113.51,-1664.22,-750.41,-576.76,-591.77,-605.7,-641.82,-599.81,-898.04,-836.62,112.87,203.6,174.29,137.65,102.91,191.6,162.44,61.53,-1508.74,21.93,169.15,179.94
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,1033.55,958.93,912.84,879.94,807.34,717.86,605.43,418.43,571.03,458.22,318.17,234.78,310.31,278.92,250.02,205.58,-1349.21,165.41,160.79,135.43,-1529.07,155.32,134.07,118.33,-2477.41,-718.23,-923.6,-1522.24,-2113.51,-1664.22,-750.41,-576.76,-591.77,-605.7,-641.82,-599.81,-898.04,-836.62,112.87,203.6,174.29,137.65,102.91,191.6,162.44,61.53,-1508.74,21.93,169.15,179.94
Equity Share Capital,9051.4,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,8680.94,5875.56,5875.56,5875.56,5709.76,5709.76,5709.76,4125.92,4125.92,4047.2,2972.51,2618.16,2618.16,2618.16,1967.75,1911.77,1902.17,1902.17,1902.17,1885.03,1761.22,1689.71,1658.27,1658.27,1658.27,1658.27,1421.51,1421.51,1350.44,1350.44,1350.44,1044.58,1044.58,1044.58,736.11
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27997.79,27997.79,--,--,--,12237.14,--,--,--,12150.67,--,12697.05,12697.05,12697.05,13984.48,13984.48,13984.48,13984.48,--,--,10981.0,8201.45,10783.69,10783.69,10783.69,8201.45,8201.45
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ANALYTICAL RATIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) % of Share by Govt.,89.27,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,89.78,89.78,89.78,92.39,92.39,92.39,89.46,89.46,91.2,88.02,86.4,86.4,86.4,81.91,81.38,81.28,81.28,81.28,82.02,80.76,79.94,81.46,81.46,81.46,81.46,84.2,84.2,88.63,88.63,88.63,85.31,85.31,85.31,79.15
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.33,10.82
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.43,--,11.63,11.48,11.67,11.89,11.27,11.62,11.41,11.96,12.28,11.41,11.43,11.49,10.75
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.19,1.1,1.05,1.01,0.93,0.83,0.7,0.48,0.66,0.53,0.37,0.27,0.36,0.32,0.29,0.3,-2.3,0.28,0.28,0.24,-2.71,0.33,0.32,0.29,-7.89,-2.56,-3.53,-5.81,-10.55,-8.58,-3.94,-3.03,-3.11,-3.2,-3.58,-3.47,-5.42,-5.05,0.68,1.23,1.15,0.66,0.43,1.11,1.2,0.18,-14.44,--,1.63,1.85
Diluted EPS,1.19,1.1,1.05,1.01,0.93,0.83,0.7,0.48,0.66,0.53,0.37,0.27,0.36,0.32,0.29,0.3,-2.3,0.28,0.28,0.24,-2.71,0.33,0.32,0.29,-7.89,-2.56,-3.53,-5.81,-10.55,-8.58,-3.94,-3.03,-3.11,-3.2,-3.58,-3.47,-5.42,-5.05,0.68,1.23,1.15,0.66,0.43,1.11,1.2,0.18,-14.44,--,1.63,1.85
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPA Ratios :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i) Gross NPA,9224.78,10459.89,11604.25,11387.61,11340.34,10786.49,10666.03,10890.84,18386.12,18489.97,19059.24,29001.63,28156.22,27608.37,27251.73,27891.7,29276.96,29486.07,30785.43,31946.17,32589.08,33258.59,33497.22,32908.44,32356.04,35332.68,37410.76,38777.66,38130.7,32490.85,31641.15,31398.47,27251.33,25843.45,25717.95,25107.47,22720.88,17563.83,13358.15,12931.31,11873.06,11792.5,11439.75,11449.15,11500.01,11598.7,11563.03,10529.21,8456.18,8938.47
ii) Net NPA,1543.26,1554.98,1673.97,1771.12,3001.95,2955.57,3664.22,3717.75,3591.72,4060.92,5406.68,6784.7,6675.17,7084.99,7004.0,7904.03,9036.46,7514.65,8683.58,10469.44,11534.46,13568.05,11551.91,11440.59,11333.24,15605.07,15794.15,16086.25,17377.87,15310.68,15899.74,17407.43,14217.83,14611.0,14352.64,14231.73,13241.8,9958.47,7192.91,7447.94,6807.45,6577.11,6072.52,6505.43,6648.56,6377.19,6511.56,6527.44,4987.55,5863.62
i) % of Gross NPA,3.18,3.86,4.59,4.54,4.5,4.5,4.62,4.95,8.44,8.85,9.67,14.9,14.84,15.16,15.52,15.92,16.55,16.3,17.36,18.1,18.92,19.99,19.89,19.93,19.29,20.64,21.48,22.17,21.48,18.08,17.27,18.23,17.81,14.14,13.7,13.52,11.95,8.95,6.86,6.7,6.09,6.2,6.14,6.15,6.27,6.48,6.47,6.03,4.8,5.64
ii) % of Net NPA,0.55,0.59,0.69,0.73,1.23,1.27,1.64,1.75,1.77,2.09,2.95,3.93,3.97,4.39,4.51,5.09,5.77,4.73,5.6,6.76,7.63,9.26,7.9,7.98,7.73,10.32,10.36,10.58,11.1,9.45,9.53,11.04,10.2,8.54,8.17,8.17,7.36,5.3,3.83,4.0,3.61,3.58,3.38,3.62,3.75,3.69,3.77,3.85,2.9,3.79
Return on Assets %,0.9,0.87,0.85,0.82,0.76,0.69,0.62,0.43,0.61,0.5,0.35,0.27,0.36,0.33,0.29,0.24,-1.58,0.19,0.2,0.17,-1.93,0.19,0.17,0.15,-2.96,-0.86,-1.11,-1.85,-2.75,-2.13,-0.93,-0.71,-0.75,-0.79,-0.86,-0.82,-1.22,-1.15,0.15,0.28,0.24,0.19,0.15,0.27,0.23,0.09,-2.3,0.03,0.28,0.31
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30.74,30.74,30.74,22.46,22.46,15.35,15.35,15.35,15.35,15.35,15.35,15.35
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.54,18.54,18.54,15.8,15.8,11.37,11.37,11.37,14.69,14.69,14.69,20.85
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,135.08,135.08,135.08,119.7,119.7,119.7,119.7,119.7,89.11,89.11,8.91,58.26
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,81.46,81.46,81.46,84.2,84.2,88.63,88.63,88.63,85.31,85.31,85.31,79.15
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
