Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.11,0.23,0.27,0.72,0.41,0.04
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,8.9,144.8,41.82,48.46,50.69,9.52,5.13,3.61,11.15,7.12,13.93,10.79,23.86,225.63,8.89,-7.98,17.55,7.86,48.8,5.96,10.56,46.59,14.82,55.12,18.18,12.12,10.13,69.25,92.26,11.84,8.77,10.24,5.12,6.22,2.28,25.24,4.82,7.67,4.88,19.89,15.93,2.78,3.32,25.11,1.48,2.49,2.99,6.54,4.81,4.48
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-9.92,-163.91,-28.73,-37.36,-48.89,-10.14,-5.85,-4.09,-10.89,-5.5,-14.59,-8.59,-30.02,-220.8,-7.06,9.13,-15.95,-6.2,-47.6,-3.82,-9.85,-45.73,-14.08,-53.64,-13.57,-12.32,-9.35,-59.39,-96.91,-12.19,-10.5,-15.91,-6.17,-8.07,-5.3,5.62,0.1,16.24,3.59,-0.41,-21.54,-6.91,-0.23,-5.37,-3.05,-3.37,-8.45,14.25,-7.17,-5.94
Other Income,7.29,80.67,12.78,10.8,191.81,683.99,0.43,13.96,46.56,23.15,22.09,8.67,6.91,15.67,5.79,86.05,5.38,27.21,28.94,7.55,9.29,8.26,24.25,-18.51,28.68,24.22,23.8,-45.78,142.56,7.98,6.91,85.49,16.46,9.85,13.22,2.15,3.19,2.82,2.65,5.38,15.03,10.41,4.08,6.66,4.83,5.15,4.21,4.1,3.49,6.02
"P/L Before Int., Excpt. Items & Tax",-2.63,-83.25,-15.96,-26.56,142.92,673.84,-5.42,9.87,35.67,17.65,7.5,0.08,-23.11,-205.13,-1.27,95.18,-10.57,21.0,-18.65,3.73,-0.57,-37.48,10.17,-72.14,15.12,11.9,14.45,-105.17,45.66,-4.22,-3.59,69.58,10.29,1.78,7.92,7.77,3.29,19.06,6.24,4.97,-6.51,3.5,3.85,1.29,1.78,1.78,-4.24,18.35,-3.68,0.08
Interest,2.12,2.09,2.06,2.17,-5.14,7.35,6.53,6.81,2.57,2.85,2.92,2.75,0.02,37.87,30.98,46.81,39.86,34.88,38.18,33.3,31.99,29.04,29.67,26.48,23.56,19.92,15.93,7.99,14.45,9.87,11.97,16.05,11.89,12.37,12.55,10.53,18.37,9.15,9.76,8.31,11.13,10.9,10.79,4.65,9.16,9.36,11.13,8.92,6.05,1.7
P/L Before Exceptional Items & Tax,-4.75,-85.34,-18.01,-28.73,148.06,666.49,-11.95,3.06,33.11,14.81,4.58,-2.67,-23.14,-243.0,-32.25,48.37,-50.42,-13.88,-56.83,-29.57,-32.56,-66.52,-19.5,-98.62,-8.45,-8.02,-1.48,-113.17,31.2,-14.09,-15.55,53.54,-1.59,-10.59,-4.63,-2.75,-15.08,9.91,-3.52,-3.34,-17.64,-7.4,-6.94,-3.36,-7.38,-7.59,-15.37,9.43,-9.72,-1.62
Exceptional Items,--,--,--,--,9.07,91.86,--,--,--,--,--,273.9,--,--,--,--,180.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7.5,--,--,-0.03,--,4.8,--,--,--,--,--,--,--,--
P/L Before Tax,-4.75,-85.34,-18.01,-28.73,157.12,758.36,-11.95,3.06,33.11,14.81,4.58,271.23,-23.14,-243.0,-32.25,48.37,130.25,-13.88,-56.83,-29.57,-32.56,-66.52,-19.5,-98.62,-8.45,-8.02,-1.48,-113.17,31.2,-14.09,-15.55,53.54,-1.59,-10.59,-4.63,-2.75,-22.58,9.91,-3.52,-3.37,-17.64,-2.6,-6.94,-3.36,-7.38,-7.59,-15.37,9.43,-9.72,-1.62
Tax,-1.22,4.17,-0.4,1.29,0.03,70.57,0.86,0.76,9.56,4.79,5.27,44.28,0.86,1.64,1.22,10.8,1.28,5.74,1.04,2.94,-1.34,-4.53,0.42,-10.37,2.38,8.74,3.2,-30.83,8.0,-1.69,0.03,12.78,13.69,4.65,4.17,-1.64,-2.08,1.31,-0.57,-0.87,-2.35,-0.51,0.18,2.67,0.3,3.1,0.11,-0.43,-0.19,-3.38
P/L After Tax from Ordinary Activities,-3.53,-89.51,-17.61,-30.02,157.09,687.78,-12.82,2.3,23.54,10.02,-0.69,226.96,-24.0,-244.64,-33.46,37.57,128.98,-19.62,-57.87,-32.51,-31.22,-61.99,-19.92,-88.25,-10.82,-16.76,-4.68,-82.34,23.2,-12.4,-15.58,40.75,-15.29,-15.24,-8.79,-1.12,-20.49,8.6,-2.95,-2.49,-15.29,-2.1,-7.13,-6.03,-7.67,-10.69,-15.48,9.86,-9.54,1.75
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,-1.41,-0.01,0.0,-0.43,--,0.0,--,-1.07,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.19,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-3.53,-89.51,-17.61,-30.02,157.09,687.78,-12.82,2.3,23.54,10.02,-0.69,226.96,-24.0,-244.64,-33.46,37.57,128.98,-19.62,-57.87,-32.51,-31.22,-61.99,-19.92,-88.25,-10.82,-16.76,-4.68,-82.34,23.2,-12.4,-15.58,40.75,-15.29,-15.24,-8.79,-1.0,-22.09,8.59,-2.96,-2.93,-15.29,-2.1,-7.13,-7.1,-7.67,-10.69,-15.48,9.86,-9.54,1.75
Equity Share Capital,538.47,538.47,538.47,537.79,501.57,501.57,352.15,352.15,342.06,342.06,259.06,259.06,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-0.07,-1.66,-0.35,-0.6,3.13,17.89,-0.36,0.04,0.77,0.37,-0.03,9.33,-0.99,-10.06,-1.38,1.54,5.3,-0.81,-2.38,-1.34,-1.28,-2.55,-0.82,-3.63,-0.44,-0.69,-0.19,-3.38,0.95,-0.51,-0.64,1.68,-0.63,-0.63,-0.36,-0.04,-0.91,0.35,-0.12,-0.12,-0.63,-0.09,-3.23,-0.29,-0.32,-0.44,-0.64,0.41,-0.39,0.07
Diluted EPS,-0.07,-1.66,-0.35,-0.6,3.12,16.38,-0.36,0.01,0.68,0.34,-0.03,8.85,-0.99,-10.06,-1.38,1.54,5.3,-0.81,-2.38,-1.34,-1.28,-2.55,-0.82,-3.63,-0.44,-0.69,-0.19,-3.38,0.95,-0.51,-0.64,1.68,-0.63,-0.63,-0.36,-0.04,-0.91,0.35,-0.12,-0.12,-0.63,-0.09,-0.29,-0.29,-0.32,-0.44,-0.64,0.41,-0.39,0.07
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.2,9.21,9.22,9.32,9.38,9.34,9.38,9.38,9.38,9.4,9.44,9.44,9.09
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.8,37.85,37.92,38.29,38.57,38.58,38.58,38.57,38.57,38.64,38.82,38.82,37.37
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.33,2.32,2.3,2.14,2.15,2.84,2.84,2.84,2.85,2.83,2.79,5.16,5.43
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.42,15.36,15.26,14.24,14.36,19.03,19.03,19.05,19.05,18.95,18.72,34.65,35.64
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.59,9.54,9.47,8.79,8.82,11.69,11.69,11.7,11.7,11.63,11.45,21.2,22.32
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
