Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,440.58,384.07,358.97,394.71,350.94,350.47,285.87,317.33,322.47,312.02,301.17,267.66,289.85,277.15,218.43,260.81,239.37,213.94,149.18,237.66,242.14,217.75,211.04,221.43,215.81,212.5,202.29,205.1,197.17,173.23,175.18,175.17,186.78,181.81,153.22,177.27,171.62,151.99,140.47,141.26,141.31,129.48,118.99,114.55,107.39,99.74,112.95,103.68,104.46,98.56
"P/L Before Other Inc. , Int., Excpt. Items & Tax",292.49,318.63,312.08,286.73,295.49,289.18,242.42,222.8,282.34,258.28,164.55,121.14,181.87,170.34,153.57,229.45,227.31,262.17,77.57,167.2,207.5,217.25,205.87,173.78,187.09,172.37,157.31,151.9,182.84,179.74,138.41,134.48,157.04,184.02,183.2,154.87,194.51,165.63,167.28,150.15,151.25,148.69,144.57,118.76,134.64,126.58,130.88,85.17,108.6,104.76
Other Income,29.25,18.47,25.55,28.34,23.71,27.68,21.57,22.6,26.07,23.67,16.99,15.97,18.95,26.44,16.62,32.09,35.2,11.28,8.79,14.11,12.76,17.95,10.23,6.32,12.5,14.24,13.71,23.7,16.76,12.23,13.68,15.06,13.25,11.98,8.95,9.74,11.35,11.24,13.55,6.56,4.7,5.58,5.88,6.12,7.28,7.37,9.65,7.11,7.07,7.02
"P/L Before Int., Excpt. Items & Tax",321.74,337.1,337.63,315.07,319.2,316.86,263.99,245.4,308.41,281.95,181.54,137.11,200.82,196.78,170.19,261.54,262.51,273.45,86.36,181.31,220.26,235.2,216.1,180.1,199.59,186.61,171.02,175.6,199.6,191.97,152.09,149.54,170.29,196.0,192.15,164.61,205.86,176.87,180.83,156.71,155.95,154.27,150.45,124.88,141.92,133.95,140.53,92.28,115.68,111.78
Interest,10.65,13.13,8.97,9.73,5.88,8.13,5.63,6.23,5.84,5.43,4.58,4.62,3.77,3.56,3.15,2.75,2.61,2.49,2.68,3.03,2.9,3.37,2.89,1.85,1.79,1.82,1.49,1.31,1.13,1.25,1.37,1.5,1.38,1.49,1.4,1.38,1.59,1.28,1.28,0.12,0.06,0.04,0.02,0.6,0.03,0.05,0.04,0.27,0.16,0.66
P/L Before Exceptional Items & Tax,311.09,323.97,328.66,305.34,313.32,308.73,258.36,239.17,302.57,276.52,176.96,132.49,197.05,193.22,167.04,258.79,259.9,270.96,83.68,178.28,217.36,231.83,213.21,178.25,197.8,184.79,169.53,174.29,198.47,190.72,150.72,148.04,168.91,194.51,190.75,163.23,204.27,175.59,179.55,156.59,155.89,154.23,150.43,124.28,141.89,133.9,140.49,92.01,115.52,111.12
Exceptional Items,111.07,--,--,--,--,--,--,-47.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7.28,--,--,--,-3.88,--,--,--,0.2,--,-9.36
P/L Before Tax,422.16,323.97,328.66,305.34,313.32,308.73,258.36,191.52,302.57,276.52,176.96,132.49,197.05,193.22,167.04,258.79,259.9,270.96,83.68,178.28,217.36,231.83,213.21,178.25,197.8,184.79,169.53,174.29,198.47,190.72,150.72,148.04,168.91,194.51,190.75,163.23,204.27,175.59,179.55,149.31,155.89,154.23,150.43,120.4,141.89,133.9,140.49,92.21,115.52,101.77
Tax,110.33,83.26,84.11,77.31,73.68,82.33,65.88,53.54,79.76,74.35,45.51,33.95,52.4,49.1,43.1,69.31,66.71,69.5,21.0,41.63,52.95,12.98,72.3,58.91,66.91,64.56,56.5,64.49,64.02,63.5,50.87,48.85,56.59,58.19,60.09,54.17,67.45,52.16,57.23,47.05,53.55,53.93,44.47,40.35,46.88,39.32,42.69,32.61,34.61,31.67
P/L After Tax from Ordinary Activities,311.83,240.71,244.55,228.03,239.64,226.4,192.48,137.98,222.81,202.17,131.45,98.54,144.65,144.12,123.94,189.48,193.19,201.46,62.68,136.65,164.41,218.85,140.91,119.34,130.89,120.23,113.03,109.8,134.45,127.22,99.85,99.19,112.32,136.32,130.66,109.06,136.82,123.43,122.32,102.26,102.34,100.3,105.96,80.05,95.01,94.58,97.8,59.6,80.91,70.1
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,311.83,240.71,244.55,228.03,239.64,226.4,192.48,137.98,222.81,202.17,131.45,98.54,144.65,144.12,123.94,189.48,193.19,201.46,62.68,136.65,164.41,218.85,140.91,119.34,130.89,120.23,113.03,109.8,134.45,127.22,99.85,99.19,112.32,136.32,130.66,109.06,136.82,123.43,122.32,102.26,102.34,100.3,105.96,80.05,95.01,94.58,97.8,59.6,80.91,70.1
Equity Share Capital,18.3,18.3,18.3,18.3,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,17.04,13.15,13.36,12.46,14.03,12.37,11.27,8.08,13.04,11.84,7.7,5.77,8.47,8.44,7.26,11.09,11.31,11.79,3.67,8.0,9.63,12.81,8.25,6.99,7.66,7.04,6.62,6.43,7.87,7.45,5.85,5.81,6.58,7.98,7.65,6.38,8.01,7.23,7.16,5.99,5.99,5.87,6.2,4.69,5.56,5.54,5.73,3.49,4.74,4.11
Diluted EPS,17.04,13.15,13.36,12.46,14.03,12.37,11.27,8.08,13.04,11.84,7.7,5.77,8.47,8.44,7.26,11.09,11.31,11.79,3.67,8.0,9.63,12.81,8.25,6.99,7.66,7.04,6.62,6.43,7.87,7.45,5.85,5.81,6.58,7.98,7.65,6.38,8.01,7.23,7.16,5.99,5.99,5.87,6.2,4.69,5.56,5.54,5.73,3.49,4.74,4.11
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.78,8.78,8.78,8.78,8.78,8.63,8.63,8.63,8.63,8.53,8.48,8.48
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98.68,98.68,98.68,98.68,98.67,97.0,97.0,97.0,97.0,95.92,95.39,95.39
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.37,51.37,51.37,51.37,51.37,50.5,50.5,50.5,50.5,49.94,49.66,49.66
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
