Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.2,--,1.07,--,6.09,2.3,0.54,1.13,3.2,0.08,0.69
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,43.55,-1.35,64.01,14.37,37.3,16.43,45.14,14.15,52.11,19.08,61.08,-0.13,20.06,15.52,34.12,5.3,5.54,17.13,-4.31,-1.9,12.05,2.85,9.46,3.09,1.93,12.7,7.14,8.76,-1.6,6.42,2.15,8.77,5.83,-0.49,4.78,15.14,-2.3,2.96,1.91,10.8,20.86,13.06,22.72,17.76,2.04,9.88,3.35,11.7,9.11,19.98
Equity Share Capital,15.47,15.44,15.43,15.43,15.42,15.33,15.32,15.29,15.26,15.04,15.03,15.02,15.01,14.86,14.82,12.64,12.62,12.47,12.27,12.21,12.14,12.06,12.01,11.99,11.99,11.94,11.89,11.86,11.85,11.8,11.75,11.69,11.69,11.65,11.62,11.57,11.5,11.45,11.43,11.41,11.27,11.22,11.15,11.11,11.08,12.32,12.32,12.32,12.32,12.81
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.95,--,--,--,186.39,--,--,--,426.58,--,--,--,332.29,--,--,--,370.07,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,14.1,-0.44,20.74,4.66,12.13,5.36,14.75,4.63,17.15,6.34,20.32,-0.04,6.71,5.23,13.11,2.1,2.21,6.93,-1.76,-0.78,4.97,1.19,3.94,1.29,0.8,5.32,3.0,3.69,-0.68,2.72,0.91,3.75,2.5,-0.21,2.06,6.58,-1.0,1.29,0.83,4.77,9.31,5.62,10.21,8.02,0.84,4.01,1.36,4.75,3.66,7.45
Diluted EPS,13.97,-0.44,20.51,4.61,12.04,5.3,14.58,4.58,16.86,6.23,19.94,-0.04,6.57,5.1,12.7,2.02,2.13,6.94,-1.76,-0.78,4.72,1.12,3.73,1.22,0.76,5.02,2.82,3.46,-0.68,2.61,0.86,3.53,2.4,-0.21,1.97,0.25,-1.0,1.2,0.77,4.46,8.87,5.58,9.83,7.77,0.84,3.99,1.36,4.73,3.63,7.4
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.14,1.13,1.1,1.09,1.08,1.07,1.07,1.31,1.31,1.31,1.31,1.41
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.66,49.56,48.97,48.7,48.39,48.23,48.08,53.31,53.3,53.3,53.3,55.11
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.34,50.44,51.03,51.3,51.51,51.77,51.92,46.69,46.7,46.7,46.7,44.89
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
