Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,835.59,766.87,691.43,702.85,707.16,655.28,589.39,600.38,674.37,613.28,572.47
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,5977.7,5960.2,5908.7,5843.2,5899.7,6012.8,6116.9,5943.7,6059.0,6190.4,5761.8,5162.5,5595.7,5278.4,5188.6,4894.4,6259.4,6188.5,6043.6,7106.6,7151.1,6904.9,7077.5,9284.5,9978.9,6737.1,4857.8,4459.8,4892.3,5546.9,5887.1,5513.8,6064.2,5990.28,5989.88,5734.7,5761.31,5491.14,5448.44,4429.61,4373.52,4222.97,4218.04,4004.4,3764.53,3616.63,3757.38,3582.16,3346.93,3193.08
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-931.2,-907.8,-1216.9,-1438.2,-1245.6,-1356.2,-1456.0,-1452.0,-1666.7,-1517.1,-1450.5,-1154.9,-1900.9,-2095.2,-2273.0,-1394.8,-1531.9,-1777.2,-1773.8,-1561.9,-2381.0,-2960.7,-2482.9,-2865.5,-3642.9,-2538.7,-1483.7,-736.3,-1013.2,-684.0,-236.7,180.2,180.55,877.35,1156.68,1452.8,1321.69,1341.64,1555.18,1382.63,1095.69,1147.2,1199.33,934.82,739.58,746.14,809.53,647.01,485.72,461.36
Other Income,240.2,303.9,264.4,41.1,11.3,20.1,16.8,80.1,23.3,86.2,81.1,20.3,25.2,22.8,29.2,31.1,36.3,27.0,164.0,162.0,311.1,316.2,295.8,175.6,240.5,196.4,114.0,228.1,21.1,38.4,10.5,48.8,35.76,61.16,51.38,12.4,19.6,35.98,109.4,183.44,127.99,112.68,--,--,--,--,--,--,--,--
"P/L Before Int., Excpt. Items & Tax",-691.0,-603.9,-952.5,-1397.1,-1234.3,-1336.1,-1439.2,-1371.9,-1643.4,-1430.9,-1369.4,-1134.6,-1875.7,-2072.4,-2243.8,-1363.7,-1495.6,-1750.2,-1609.8,-1399.9,-2069.9,-2644.5,-2187.1,-2689.9,-3402.4,-2342.3,-1369.7,-508.2,-992.1,-645.6,-226.2,229.0,216.3,938.51,1208.06,1465.2,1341.3,1377.62,1664.57,1566.07,1223.68,1259.88,1199.33,934.82,739.58,746.14,809.53,647.01,485.72,461.36
Interest,5943.7,6605.6,5518.8,6281.7,6511.9,6569.7,6399.7,4999.1,6310.6,6131.9,5902.3,5312.7,5324.7,5112.8,5223.2,4711.0,4782.6,4697.1,3800.9,4173.2,3717.1,3650.8,3721.3,2953.1,2830.9,2162.2,1525.1,1311.5,1190.0,1241.8,1181.2,1081.6,966.55,1003.66,959.06,819.8,362.5,233.53,361.97,266.92,204.05,231.24,207.67,165.18,121.14,156.7,181.77,192.89,204.93,178.96
P/L Before Exceptional Items & Tax,-6634.7,-7209.5,-6471.3,-7678.8,-7746.2,-7905.8,-7838.9,-6371.0,-7954.0,-7562.8,-7271.7,-6447.3,-7200.4,-7185.2,-7467.0,-6074.7,-6278.2,-6447.3,-5410.7,-5573.1,-5787.0,-6295.3,-5908.4,-5643.0,-6233.3,-4504.5,-2894.8,-1819.7,-2182.1,-1887.4,-1407.4,-852.6,-750.25,-65.16,249.0,645.4,978.8,1144.09,1302.61,1299.15,1019.63,1028.64,991.66,769.64,618.44,589.44,627.76,454.12,280.79,282.4
Exceptional Items,142.1,--,--,--,755.5,--,--,-148.3,--,--,--,-13.7,11.6,13.5,51.3,-972.6,-439.5,-768.3,-19923.2,-6375.7,-630.9,-30771.4,-946.2,-1170.2,-810.9,-565.8,3783.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,-6492.6,-7209.5,-6471.3,-7678.8,-6990.7,-7905.8,-7838.9,-6519.3,-7954.0,-7562.8,-7271.7,-6461.0,-7188.8,-7171.7,-7415.7,-7047.3,-6717.7,-7215.6,-25333.9,-11948.8,-6417.9,-37066.7,-6854.6,-6813.2,-7044.2,-5070.3,888.8,-1819.7,-2182.1,-1887.4,-1407.4,-852.6,-750.25,-65.16,249.0,645.4,978.8,1144.09,1302.61,1299.15,1019.63,1028.64,991.66,769.64,618.44,589.44,627.76,454.12,280.79,282.4
Tax,--,--,--,--,--,822.0,--,--,--,--,--,--,--,--,--,-20.8,--,--,--,--,--,12660.7,-1816.3,-1886.2,-2011.2,-63.8,310.9,-626.9,-753.9,-650.6,-484.6,-396.2,-257.97,-22.36,88.59,217.3,342.78,404.5,460.0,461.89,354.19,364.04,349.12,265.3,225.21,202.08,223.38,199.96,98.1,90.95
P/L After Tax from Ordinary Activities,-6492.6,-7209.5,-6471.3,-7678.8,-6990.7,-8727.8,-7838.9,-6519.3,-7954.0,-7562.8,-7271.7,-6461.0,-7188.8,-7171.7,-7415.7,-7026.5,-6717.7,-7215.6,-25333.9,-11948.8,-6417.9,-49727.4,-5038.3,-4927.0,-5033.0,-5006.5,577.9,-1192.8,-1428.2,-1236.8,-922.8,-456.4,-492.28,-42.79,160.41,428.1,636.03,739.59,842.61,837.26,665.44,664.6,642.54,504.34,393.23,387.36,404.38,254.16,182.69,191.45
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-6492.6,-7209.5,-6471.3,-7678.8,-6990.7,-8727.8,-7838.9,-6519.3,-7954.0,-7562.8,-7271.7,-6461.0,-7188.8,-7171.7,-7415.7,-7026.5,-6717.7,-7215.6,-25333.9,-11948.8,-6417.9,-49727.4,-5038.3,-4927.0,-5033.0,-5006.5,577.9,-1192.8,-1428.2,-1236.8,-922.8,-456.4,-492.28,-42.79,160.41,428.1,636.03,739.59,842.61,837.26,665.44,664.6,642.54,504.34,393.23,387.36,404.38,254.16,182.69,191.45
Equity Share Capital,69699.8,69699.8,67878.9,50119.8,48679.7,48679.7,48679.7,48679.7,32118.8,32118.8,32118.8,32118.8,28735.4,28735.4,28735.4,28735.4,28735.4,28735.4,28735.4,28735.4,28735.4,28735.4,28735.4,8735.6,8735.4,8735.1,4359.9,4359.3,3607.5,3607.2,3606.4,3605.3,3601.69,3601.03,3600.8,3600.5,3600.36,3599.61,3598.71,3597.84,3597.48,3596.55,3544.06,3319.63,3318.17,3316.98,3315.57,3314.32,3311.91,3310.85
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-0.93,-1.04,-1.03,-1.57,-1.44,-1.79,-1.61,-1.55,-2.44,-2.33,-2.26,-2.25,-2.5,-2.5,-2.58,-2.45,-2.34,-2.51,-8.82,-4.16,-2.23,-17.31,-2.14,-5.64,-5.76,-8.58,1.33,-3.01,-3.96,-3.43,-2.56,-1.27,-1.37,-0.12,0.45,1.19,1.77,2.06,2.34,2.33,1.85,1.85,1.91,1.52,1.19,1.17,1.22,0.77,0.55,0.58
Diluted EPS,-0.93,-1.04,-1.03,-1.57,-1.44,-1.79,-1.61,-1.55,-2.44,-2.33,-2.26,-2.25,-2.5,-2.5,-2.58,-2.45,-2.34,-2.51,-8.82,-4.16,-2.23,-17.31,-2.14,-5.64,-5.76,-8.58,1.33,-3.01,-3.96,-3.43,-2.56,-1.27,-1.37,-0.12,0.44,1.19,1.76,2.05,2.33,2.32,1.84,1.85,1.9,1.51,1.19,1.17,1.22,0.77,0.55,0.58
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,207.8,207.72,207.68,207.59,202.34,179.9,179.75,179.63,179.49,179.38,179.12,179.02
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,57.74,57.73,57.73,57.72,57.09,54.19,54.17,54.15,54.14,54.12,54.08,54.07
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,152.07,152.07,152.07,152.07,152.07,152.07,152.07,152.07,152.07,152.07,152.07,152.07
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.26,42.27,42.27,42.28,42.91,45.81,45.83,45.85,45.86,45.88,45.92,45.93
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
